vehicle_id,vehicle_type,engine_type,vehicle_age
14623,Bus,Electric,3
14624,Car,Electric,12
14625,Bus,Electric,3
14626,Bus,Hybrid,11
14627,Truck,Diesel,1
14628,Truck,Diesel,10
14629,Bus,Hybrid,9
14630,Bus,Diesel,8
14631,Car,Hybrid,10
14632,Bus,Electric,0
14633,Car,Diesel,0
14634,Bus,Electric,6
14635,Truck,Electric,14
14636,Truck,Diesel,9
14637,Bus,Electric,6
14638,Car,Electric,3
14639,Car,Hybrid,13
14640,Car,Diesel,7
14641,Bus,Electric,4
14642,Bus,Hybrid,5
14643,Truck,Diesel,11
14644,Truck,Electric,3
14645,Bus,Electric,2
14646,Truck,Electric,1
14647,Car,Electric,7
14648,Car,Electric,10
14649,Bus,Diesel,4
14650,Car,Diesel,9
14651,Bus,Hybrid,5
14652,Car,Hybrid,13
14653,Bus,Hybrid,5
14654,Car,Diesel,3
14655,Car,Diesel,8
14656,Truck,Diesel,6
14657,Truck,Electric,11
14658,Truck,Diesel,11
14659,Truck,Diesel,9
14660,Truck,Electric,11
14661,Truck,Hybrid,12
14662,Bus,Hybrid,7
14663,Bus,Hybrid,6
14664,Truck,Electric,3
14665,Bus,Electric,8
14666,Truck,Electric,1
14667,Bus,Diesel,13
14668,Car,Hybrid,4
14669,Bus,Electric,13
14670,Bus,Electric,1
14671,Bus,Hybrid,7
14672,Car,Hybrid,8
14673,Truck,Diesel,2
14674,Bus,Hybrid,4
14675,Bus,Electric,8
14676,Car,Diesel,5
14677,Truck,Hybrid,2
14678,Bus,Diesel,5
14679,Car,Electric,8
14680,Truck,Electric,10
14681,Truck,Electric,10
14682,Bus,Electric,9
14683,Bus,Diesel,6
14684,Bus,Diesel,3
14685,Bus,Electric,3
14686,Car,Diesel,0
14687,Car,Electric,2
14688,Bus,Electric,11
14689,Truck,Hybrid,8
14690,Bus,Diesel,0
14691,Truck,Hybrid,12
14692,Truck,Electric,1
14693,Truck,Hybrid,1
14694,Car,Electric,7
14695,Truck,Electric,5
14696,Truck,Electric,6
14697,Car,Diesel,10
14698,Truck,Electric,3
14699,Truck,Electric,10
14700,Bus,Diesel,3
14701,Truck,Diesel,3
14702,Truck,Electric,11
14703,Truck,Diesel,5
14704,Truck,Electric,11
14705,Truck,Hybrid,11
14706,Car,Diesel,12
14707,Truck,Hybrid,12
14708,Truck,Electric,3
14709,Car,Diesel,13
14710,Car,Diesel,0
14711,Truck,Electric,0
14712,Truck,Diesel,7
14713,Truck,Diesel,1
14714,Bus,Diesel,11
14715,Bus,Hybrid,8
14716,Truck,Electric,9
14717,Car,Electric,7
14718,Truck,Electric,14
14719,Car,Diesel,0
14720,Car,Diesel,9
14721,Car,Diesel,10
14722,Truck,Electric,7
14723,Truck,Hybrid,8
14724,Car,Electric,3
14725,Bus,Electric,6
14726,Bus,Hybrid,3
14727,Bus,Diesel,12
14728,Car,Diesel,2
14729,Truck,Electric,10
14730,Car,Hybrid,0
14731,Bus,Electric,1
14732,Truck,Electric,6
14733,Car,Hybrid,5
14734,Car,Hybrid,14
14735,Bus,Diesel,14
14736,Car,Electric,12
14737,Truck,Hybrid,7
14738,Bus,Hybrid,10
14739,Bus,Hybrid,2
14740,Truck,Hybrid,5
14741,Bus,Electric,11
14742,Car,Electric,5
14743,Car,Electric,11
14744,Bus,Hybrid,1
14745,Truck,Diesel,0
14746,Car,Hybrid,1
14747,Truck,Electric,8
14748,Car,Electric,12
14749,Car,Electric,5
14750,Bus,Diesel,2
14751,Bus,Diesel,14
14752,Truck,Electric,9
14753,Bus,Hybrid,6
14754,Car,Electric,0
14755,Car,Electric,13
14756,Truck,Diesel,12
14757,Truck,Diesel,7
14758,Car,Diesel,9
14759,Bus,Diesel,6
14760,Bus,Electric,2
14761,Truck,Hybrid,12
14762,Truck,Electric,3
14763,Car,Electric,10
14764,Car,Hybrid,6
14765,Truck,Electric,3
14766,Car,Hybrid,4
14767,Truck,Diesel,12
14768,Truck,Diesel,11
14769,Bus,Diesel,0
14770,Truck,Hybrid,13
14771,Car,Electric,4
14772,Bus,Diesel,9
14773,Bus,Diesel,13
14774,Car,Electric,9
14775,Car,Diesel,12
14776,Car,Diesel,13
14777,Truck,Hybrid,11
14778,Bus,Electric,3
14779,Truck,Hybrid,2
14780,Truck,Diesel,11
14781,Truck,Diesel,8
14782,Truck,Electric,0
14783,Bus,Diesel,9
14784,Bus,Hybrid,4
14785,Truck,Hybrid,9
14786,Car,Electric,12
14787,Bus,Electric,1
14788,Truck,Diesel,4
14789,Car,Electric,4
14790,Car,Electric,9
14791,Truck,Diesel,10
14792,Bus,Diesel,0
14793,Car,Hybrid,3
14794,Bus,Hybrid,6
14795,Bus,Electric,14
14796,Car,Diesel,0
14797,Truck,Electric,11
14798,Car,Hybrid,12
14799,Car,Electric,13
14800,Bus,Hybrid,9
14801,Truck,Hybrid,14
14802,Bus,Electric,1
14803,Car,Hybrid,3
14804,Truck,Hybrid,9
14805,Truck,Diesel,1
14806,Truck,Electric,1
14807,Truck,Electric,0
14808,Truck,Electric,1
14809,Car,Hybrid,2
14810,Car,Hybrid,3
14811,Car,Hybrid,0
14812,Bus,Electric,0
14813,Truck,Diesel,6
14814,Truck,Electric,4
14815,Car,Electric,12
14816,Truck,Electric,6
14817,Bus,Diesel,9
14818,Truck,Electric,8
14819,Truck,Diesel,13
14820,Bus,Diesel,14
14821,Car,Electric,0
14822,Car,Electric,7
14823,Truck,Electric,9
14824,Bus,Hybrid,14
14825,Car,Diesel,3
14826,Car,Electric,8
14827,Car,Diesel,12
14828,Truck,Hybrid,1
14829,Bus,Hybrid,8
14830,Truck,Electric,7
14831,Car,Diesel,13
14832,Bus,Hybrid,5
14833,Truck,Hybrid,4
14834,Car,Diesel,2
14835,Car,Hybrid,0
14836,Truck,Diesel,14
14837,Car,Electric,5
14838,Car,Diesel,9
14839,Bus,Electric,4
14840,Car,Diesel,7
14841,Truck,Hybrid,0
14842,Bus,Electric,12
14843,Truck,Diesel,9
14844,Car,Electric,0
14845,Bus,Diesel,6
14846,Bus,Diesel,14
14847,Bus,Electric,7
14848,Bus,Electric,13
14849,Truck,Electric,9
14850,Car,Hybrid,11
14851,Car,Diesel,0
14852,Bus,Diesel,8
14853,Car,Electric,6
14854,Truck,Diesel,6
14855,Car,Diesel,7
14856,Truck,Diesel,13
14857,Truck,Electric,7
14858,Car,Diesel,12
14859,Truck,Diesel,0
14860,Truck,Hybrid,3
14861,Truck,Hybrid,12
14862,Truck,Electric,12
14863,Bus,Diesel,10
14864,Car,Diesel,8
14865,Bus,Hybrid,2
14866,Truck,Electric,5
14867,Car,Electric,3
14868,Truck,Diesel,0
14869,Car,Hybrid,2
14870,Bus,Hybrid,2
14871,Car,Hybrid,14
14872,Truck,Diesel,12
14873,Car,Diesel,2
14874,Car,Diesel,10
14875,Bus,Hybrid,5
14876,Truck,Electric,8
14877,Car,Diesel,6
14878,Bus,Diesel,6
14879,Car,Electric,0
14880,Truck,Electric,12
14881,Car,Hybrid,14
14882,Car,Diesel,8
14883,Car,Hybrid,3
14884,Car,Diesel,12
14885,Truck,Hybrid,7
14886,Bus,Hybrid,11
14887,Bus,Electric,0
14888,Car,Diesel,7
14889,Truck,Electric,8
14890,Truck,Electric,4
14891,Truck,Electric,6
14892,Truck,Diesel,10
14893,Truck,Hybrid,9
14894,Truck,Hybrid,1
14895,Car,Diesel,0
14896,Bus,Diesel,11
14897,Bus,Hybrid,12
14898,Car,Hybrid,10
14899,Bus,Electric,5
14900,Truck,Hybrid,8
14901,Truck,Electric,11
14902,Bus,Hybrid,0
14903,Truck,Hybrid,13
14904,Truck,Hybrid,9
14905,Bus,Electric,0
14906,Car,Electric,3
14907,Bus,Hybrid,9
14908,Bus,Electric,5
14909,Bus,Electric,13
14910,Bus,Electric,14
14911,Car,Electric,8
14912,Car,Diesel,1
14913,Truck,Electric,13
14914,Truck,Hybrid,4
14915,Bus,Electric,6
14916,Truck,Hybrid,11
14917,Car,Electric,3
14918,Truck,Hybrid,12
14919,Truck,Diesel,5
14920,Truck,Hybrid,5
14921,Bus,Electric,3
14922,Truck,Electric,3
14923,Car,Hybrid,8
14924,Car,Diesel,10
14925,Car,Electric,0
14926,Car,Electric,12
14927,Truck,Hybrid,4
14928,Bus,Hybrid,10
14929,Car,Diesel,8
14930,Car,Hybrid,8
14931,Bus,Electric,8
14932,Bus,Hybrid,1
14933,Car,Diesel,6
14934,Car,Diesel,13
14935,Bus,Electric,9
14936,Car,Hybrid,7
14937,Car,Electric,0
14938,Truck,Diesel,1
14939,Bus,Diesel,0
14940,Truck,Hybrid,12
14941,Truck,Hybrid,8
14942,Bus,Electric,9
14943,Truck,Diesel,10
14944,Car,Electric,4
14945,Truck,Electric,3
14946,Bus,Electric,7
14947,Car,Diesel,2
14948,Car,Hybrid,7
14949,Car,Diesel,2
14950,Car,Electric,5
14951,Truck,Diesel,3
14952,Truck,Electric,12
14953,Car,Electric,13
14954,Bus,Hybrid,14
14955,Car,Electric,14
14956,Truck,Diesel,7
14957,Car,Hybrid,6
14958,Truck,Hybrid,11
14959,Car,Hybrid,4
14960,Bus,Hybrid,12
14961,Car,Hybrid,13
14962,Bus,Diesel,14
14963,Bus,Electric,12
14964,Car,Electric,2
14965,Bus,Electric,4
14966,Bus,Electric,13
14967,Truck,Hybrid,3
14968,Truck,Electric,7
14969,Bus,Electric,10
14970,Car,Hybrid,4
14971,Bus,Hybrid,9
14972,Car,Hybrid,9
14973,Truck,Electric,4
14974,Car,Hybrid,1
14975,Bus,Hybrid,8
14976,Bus,Diesel,14
14977,Bus,Diesel,5
14978,Bus,Electric,10
14979,Bus,Hybrid,0
14980,Car,Electric,2
14981,Bus,Diesel,3
14982,Truck,Diesel,9
14983,Bus,Hybrid,9
14984,Car,Electric,13
14985,Bus,Diesel,1
14986,Bus,Hybrid,12
14987,Car,Electric,10
14988,Bus,Hybrid,12
14989,Car,Hybrid,9
14990,Bus,Diesel,14
14991,Truck,Electric,3
14992,Bus,Diesel,1
14993,Car,Electric,14
14994,Truck,Electric,14
14995,Car,Hybrid,5
14996,Bus,Hybrid,12
14997,Truck,Electric,9
14998,Car,Hybrid,14
14999,Truck,Diesel,8
15000,Truck,Electric,0
15001,Car,Diesel,4
15002,Truck,Hybrid,8
15003,Car,Electric,10
15004,Truck,Hybrid,6
15005,Truck,Diesel,13
15006,Truck,Electric,10
15007,Bus,Hybrid,5
15008,Bus,Diesel,6
15009,Car,Diesel,13
15010,Truck,Hybrid,12
15011,Car,Electric,8
15012,Bus,Hybrid,2
15013,Bus,Electric,7
15014,Bus,Diesel,0
15015,Bus,Diesel,9
15016,Car,Diesel,5
15017,Truck,Hybrid,8
15018,Car,Hybrid,0
15019,Truck,Hybrid,4
15020,Bus,Diesel,7
15021,Truck,Electric,14
15022,Bus,Hybrid,9
15023,Car,Hybrid,14
15024,Truck,Hybrid,10
15025,Car,Diesel,5
15026,Bus,Electric,5
15027,Car,Electric,13
15028,Bus,Electric,2
15029,Bus,Hybrid,7
15030,Bus,Hybrid,13
15031,Car,Electric,0
15032,Car,Diesel,11
15033,Truck,Electric,3
15034,Truck,Hybrid,7
15035,Car,Electric,5
15036,Car,Electric,10
15037,Car,Electric,8
15038,Car,Diesel,0
15039,Bus,Hybrid,14
15040,Bus,Hybrid,14
15041,Bus,Electric,1
15042,Car,Hybrid,12
15043,Bus,Diesel,11
15044,Bus,Electric,13
15045,Truck,Diesel,0
15046,Truck,Electric,10
15047,Bus,Electric,3
15048,Bus,Electric,12
15049,Bus,Diesel,8
15050,Car,Hybrid,3
15051,Truck,Hybrid,8
15052,Truck,Hybrid,5
15053,Truck,Hybrid,4
15054,Bus,Diesel,9
15055,Car,Hybrid,3
15056,Truck,Hybrid,12
15057,Truck,Electric,9
15058,Car,Diesel,1
15059,Bus,Electric,12
15060,Bus,Hybrid,7
15061,Truck,Electric,2
15062,Truck,Hybrid,14
15063,Car,Electric,12
15064,Truck,Diesel,0
15065,Car,Electric,10
15066,Truck,Electric,9
15067,Truck,Electric,6
15068,Truck,Electric,14
15069,Bus,Hybrid,7
15070,Car,Electric,6
15071,Car,Diesel,3
15072,Bus,Electric,7
15073,Bus,Diesel,9
15074,Bus,Electric,3
15075,Car,Hybrid,14
15076,Truck,Diesel,11
15077,Bus,Diesel,4
15078,Bus,Electric,7
15079,Bus,Hybrid,12
15080,Truck,Hybrid,1
15081,Truck,Diesel,12
15082,Bus,Electric,9
15083,Truck,Hybrid,14
15084,Bus,Hybrid,7
15085,Truck,Hybrid,14
15086,Car,Electric,4
15087,Car,Electric,4
15088,Truck,Diesel,6
15089,Car,Electric,3
15090,Car,Hybrid,2
15091,Car,Diesel,12
15092,Bus,Electric,5
15093,Truck,Hybrid,13
15094,Truck,Hybrid,5
15095,Truck,Diesel,12
15096,Car,Diesel,9
15097,Bus,Electric,11
15098,Truck,Electric,5
15099,Car,Diesel,6
15100,Bus,Diesel,3
15101,Bus,Hybrid,2
15102,Truck,Electric,2
15103,Truck,Hybrid,2
15104,Car,Diesel,14
15105,Truck,Diesel,12
15106,Car,Diesel,1
15107,Bus,Electric,5
15108,Bus,Diesel,0
15109,Bus,Diesel,5
15110,Bus,Electric,7
15111,Truck,Diesel,5
15112,Truck,Electric,1
15113,Car,Diesel,6
15114,Car,Electric,11
15115,Car,Electric,2
15116,Car,Electric,8
15117,Car,Electric,11
15118,Bus,Hybrid,10
15119,Bus,Electric,7
15120,Bus,Electric,5
15121,Car,Electric,0
15122,Bus,Electric,1
15123,Bus,Diesel,13
15124,Bus,Diesel,11
15125,Bus,Electric,12
15126,Truck,Electric,7
15127,Car,Hybrid,5
15128,Car,Electric,0
15129,Truck,Electric,8
15130,Bus,Electric,13
15131,Bus,Diesel,7
15132,Bus,Electric,13
15133,Car,Electric,1
15134,Car,Hybrid,9
15135,Car,Diesel,11
15136,Car,Hybrid,4
15137,Car,Electric,2
15138,Truck,Hybrid,13
15139,Car,Electric,0
15140,Bus,Electric,6
15141,Car,Diesel,8
15142,Truck,Hybrid,11
15143,Bus,Electric,10
15144,Truck,Hybrid,6
15145,Bus,Diesel,2
15146,Car,Electric,5
15147,Truck,Diesel,2
15148,Bus,Hybrid,3
15149,Car,Hybrid,14
15150,Bus,Hybrid,0
15151,Truck,Electric,1
15152,Truck,Electric,0
15153,Truck,Electric,9
15154,Truck,Diesel,1
15155,Car,Hybrid,3
15156,Bus,Hybrid,5
15157,Car,Hybrid,10
15158,Truck,Diesel,13
15159,Bus,Electric,11
15160,Truck,Diesel,7
15161,Car,Hybrid,13
15162,Car,Hybrid,13
15163,Car,Diesel,9
15164,Bus,Electric,8
15165,Bus,Electric,14
15166,Truck,Hybrid,9
15167,Bus,Diesel,6
15168,Bus,Electric,3
15169,Car,Diesel,14
15170,Truck,Hybrid,13
15171,Car,Hybrid,13
15172,Truck,Hybrid,14
15173,Truck,Hybrid,6
15174,Bus,Electric,0
15175,Car,Hybrid,10
15176,Bus,Electric,11
15177,Bus,Electric,13
15178,Bus,Diesel,14
15179,Truck,Hybrid,13
15180,Car,Electric,12
15181,Car,Diesel,13
15182,Bus,Diesel,9
15183,Truck,Hybrid,10
15184,Car,Hybrid,10
15185,Car,Diesel,5
15186,Bus,Electric,0
15187,Truck,Hybrid,7
15188,Bus,Diesel,3
15189,Car,Diesel,7
15190,Truck,Electric,7
15191,Bus,Electric,13
15192,Car,Diesel,13
15193,Bus,Electric,1
15194,Bus,Hybrid,5
15195,Bus,Diesel,12
15196,Truck,Electric,9
15197,Car,Electric,13
15198,Car,Electric,13
15199,Car,Electric,14
15200,Car,Diesel,3
15201,Truck,Electric,2
15202,Bus,Hybrid,12
15203,Car,Hybrid,8
15204,Truck,Diesel,11
15205,Bus,Diesel,9
15206,Truck,Hybrid,11
15207,Truck,Hybrid,8
15208,Car,Diesel,1
15209,Car,Hybrid,4
15210,Bus,Hybrid,14
15211,Bus,Diesel,9
15212,Car,Diesel,9
15213,Truck,Electric,6
15214,Car,Electric,8
15215,Bus,Hybrid,7
15216,Truck,Diesel,9
15217,Truck,Electric,3
15218,Truck,Hybrid,2
15219,Car,Hybrid,0
15220,Car,Hybrid,0
15221,Bus,Hybrid,8
15222,Truck,Diesel,3
15223,Truck,Hybrid,7
15224,Car,Electric,3
15225,Bus,Diesel,11
15226,Bus,Hybrid,5
15227,Truck,Electric,3
15228,Car,Electric,14
15229,Truck,Diesel,1
15230,Car,Diesel,0
15231,Bus,Diesel,7
15232,Truck,Electric,5
15233,Truck,Electric,0
15234,Truck,Hybrid,4
15235,Bus,Diesel,2
15236,Truck,Diesel,1
15237,Bus,Diesel,2
15238,Car,Diesel,1
15239,Bus,Electric,9
15240,Car,Diesel,1
15241,Bus,Electric,0
15242,Bus,Electric,2
15243,Truck,Diesel,2
15244,Bus,Electric,3
15245,Truck,Electric,2
15246,Car,Diesel,7
15247,Car,Diesel,11
15248,Truck,Hybrid,12
15249,Car,Electric,3
15250,Bus,Electric,13
15251,Truck,Hybrid,9
15252,Truck,Hybrid,0
15253,Truck,Diesel,13
15254,Car,Hybrid,1
15255,Car,Diesel,6
15256,Bus,Diesel,12
15257,Bus,Diesel,5
15258,Truck,Electric,8
15259,Bus,Electric,12
15260,Car,Diesel,5
15261,Bus,Hybrid,1
15262,Car,Electric,7
15263,Bus,Electric,8
15264,Car,Hybrid,4
15265,Car,Electric,5
15266,Bus,Hybrid,3
15267,Bus,Hybrid,10
15268,Car,Electric,1
15269,Truck,Hybrid,11
15270,Bus,Hybrid,4
15271,Car,Diesel,4
15272,Bus,Diesel,13
15273,Bus,Electric,13
15274,Bus,Hybrid,0
15275,Bus,Electric,11
15276,Bus,Electric,4
15277,Truck,Diesel,0
15278,Truck,Hybrid,2
15279,Truck,Electric,10
15280,Car,Electric,8
15281,Truck,Diesel,3
15282,Truck,Diesel,8
15283,Car,Diesel,5
15284,Truck,Electric,0
15285,Bus,Hybrid,11
15286,Truck,Diesel,2
15287,Truck,Diesel,12
15288,Truck,Hybrid,2
15289,Bus,Electric,13
15290,Bus,Electric,3
15291,Bus,Hybrid,14
15292,Bus,Diesel,9
15293,Car,Hybrid,3
15294,Bus,Electric,7
15295,Bus,Electric,2
15296,Bus,Diesel,10
15297,Bus,Diesel,14
15298,Car,Hybrid,3
15299,Truck,Electric,11
15300,Truck,Electric,11
15301,Bus,Hybrid,2
15302,Bus,Diesel,6
15303,Bus,Electric,5
15304,Truck,Electric,0
15305,Truck,Diesel,9
15306,Bus,Electric,0
15307,Truck,Diesel,5
15308,Car,Hybrid,2
15309,Bus,Diesel,8
15310,Bus,Diesel,11
15311,Car,Hybrid,12
15312,Car,Electric,11
15313,Truck,Electric,1
15314,Car,Diesel,11
15315,Bus,Diesel,12
15316,Truck,Hybrid,2
15317,Car,Hybrid,8
15318,Truck,Electric,11
15319,Truck,Electric,5
15320,Truck,Hybrid,0
15321,Truck,Diesel,1
15322,Car,Hybrid,6
15323,Bus,Electric,5
15324,Bus,Diesel,13
15325,Car,Hybrid,0
15326,Bus,Electric,9
15327,Truck,Diesel,1
15328,Truck,Diesel,5
15329,Truck,Diesel,11
15330,Car,Diesel,5
15331,Truck,Diesel,5
15332,Truck,Hybrid,13
15333,Car,Diesel,12
15334,Truck,Hybrid,8
15335,Truck,Diesel,1
15336,Bus,Electric,9
15337,Car,Diesel,9
15338,Truck,Hybrid,10
15339,Truck,Electric,13
15340,Truck,Electric,8
15341,Truck,Hybrid,8
15342,Bus,Electric,9
15343,Bus,Hybrid,8
15344,Bus,Diesel,8
15345,Bus,Diesel,2
15346,Car,Hybrid,9
15347,Truck,Diesel,8
15348,Bus,Electric,12
15349,Truck,Diesel,9
15350,Car,Diesel,8
15351,Truck,Electric,2
15352,Truck,Electric,13
15353,Bus,Diesel,12
15354,Bus,Diesel,3
15355,Car,Diesel,3
15356,Truck,Hybrid,13
15357,Bus,Hybrid,12
15358,Bus,Diesel,3
15359,Bus,Diesel,6
15360,Car,Electric,4
15361,Truck,Diesel,6
15362,Bus,Diesel,5
15363,Truck,Hybrid,6
15364,Car,Hybrid,7
15365,Truck,Hybrid,5
15366,Bus,Electric,8
15367,Truck,Diesel,3
15368,Truck,Hybrid,11
15369,Car,Electric,4
15370,Car,Diesel,8
15371,Truck,Diesel,8
15372,Truck,Electric,1
15373,Truck,Diesel,1
15374,Car,Electric,8
15375,Car,Electric,5
15376,Truck,Hybrid,7
15377,Car,Electric,13
15378,Bus,Hybrid,7
15379,Car,Diesel,7
15380,Car,Hybrid,13
15381,Car,Electric,4
15382,Bus,Hybrid,10
15383,Bus,Diesel,10
15384,Bus,Hybrid,9
15385,Truck,Diesel,3
15386,Truck,Electric,2
15387,Bus,Hybrid,3
15388,Truck,Diesel,7
15389,Truck,Diesel,3
15390,Truck,Hybrid,14
15391,Bus,Hybrid,13
15392,Car,Hybrid,13
15393,Bus,Hybrid,7
15394,Bus,Hybrid,7
15395,Truck,Diesel,13
15396,Truck,Electric,0
15397,Car,Diesel,10
15398,Car,Hybrid,10
15399,Car,Hybrid,11
15400,Car,Electric,11
15401,Bus,Hybrid,13
15402,Car,Electric,8
15403,Bus,Hybrid,13
15404,Truck,Diesel,12
15405,Car,Electric,2
15406,Truck,Diesel,5
15407,Truck,Hybrid,13
15408,Bus,Diesel,2
15409,Car,Diesel,8
15410,Bus,Diesel,0
15411,Truck,Electric,6
15412,Car,Electric,4
15413,Truck,Electric,11
15414,Truck,Diesel,2
15415,Car,Diesel,11
15416,Car,Hybrid,10
15417,Car,Electric,6
15418,Bus,Hybrid,0
15419,Bus,Diesel,5
15420,Truck,Electric,6
15421,Car,Hybrid,8
15422,Truck,Diesel,14
15423,Truck,Diesel,8
15424,Truck,Diesel,6
15425,Truck,Electric,4
15426,Truck,Electric,6
15427,Car,Hybrid,10
15428,Bus,Diesel,14
15429,Car,Electric,0
15430,Car,Electric,13
15431,Car,Diesel,6
15432,Bus,Diesel,12
15433,Bus,Hybrid,11
15434,Bus,Hybrid,12
15435,Car,Hybrid,12
15436,Bus,Electric,9
15437,Truck,Electric,3
15438,Bus,Electric,1
15439,Car,Electric,5
15440,Car,Electric,6
15441,Truck,Diesel,10
15442,Bus,Hybrid,12
15443,Bus,Hybrid,12
15444,Truck,Hybrid,6
15445,Car,Hybrid,7
15446,Car,Diesel,4
15447,Bus,Electric,12
15448,Bus,Electric,9
15449,Bus,Electric,10
15450,Bus,Hybrid,9
15451,Bus,Hybrid,12
15452,Car,Diesel,10
15453,Car,Diesel,7
15454,Car,Electric,3
15455,Car,Electric,9
15456,Truck,Electric,14
15457,Car,Electric,0
15458,Truck,Electric,11
15459,Car,Electric,7
15460,Bus,Hybrid,3
15461,Bus,Diesel,4
15462,Bus,Diesel,12
15463,Truck,Hybrid,3
15464,Car,Electric,14
15465,Car,Electric,6
15466,Truck,Electric,9
15467,Truck,Diesel,2
15468,Truck,Diesel,1
15469,Truck,Electric,9
15470,Truck,Electric,11
15471,Bus,Hybrid,1
15472,Car,Electric,6
15473,Truck,Hybrid,10
15474,Bus,Electric,14
15475,Truck,Electric,11
15476,Bus,Electric,9
15477,Truck,Hybrid,12
15478,Car,Hybrid,5
15479,Truck,Hybrid,1
15480,Truck,Diesel,7
15481,Car,Diesel,13
15482,Car,Electric,14
15483,Truck,Hybrid,5
15484,Car,Hybrid,7
15485,Car,Electric,5
15486,Bus,Electric,3
15487,Car,Electric,7
15488,Car,Electric,3
15489,Truck,Hybrid,5
15490,Truck,Diesel,4
15491,Bus,Hybrid,3
15492,Truck,Diesel,6
15493,Car,Electric,7
15494,Car,Diesel,13
15495,Car,Hybrid,5
15496,Truck,Hybrid,0
15497,Car,Hybrid,6
15498,Car,Hybrid,3
15499,Bus,Hybrid,1
15500,Bus,Hybrid,2
15501,Bus,Electric,9
15502,Truck,Diesel,3
15503,Car,Electric,13
15504,Car,Diesel,6
15505,Car,Diesel,8
15506,Bus,Diesel,9
15507,Car,Hybrid,10
15508,Car,Hybrid,5
15509,Car,Hybrid,9
15510,Car,Diesel,4
15511,Car,Diesel,8
15512,Truck,Diesel,11
15513,Car,Electric,7
15514,Truck,Hybrid,7
15515,Car,Hybrid,7
15516,Truck,Hybrid,14
15517,Car,Electric,7
15518,Car,Electric,7
15519,Car,Electric,9
15520,Car,Diesel,9
15521,Bus,Electric,6
15522,Car,Diesel,1
15523,Truck,Diesel,1
15524,Bus,Hybrid,10
15525,Bus,Hybrid,4
15526,Car,Electric,5
15527,Truck,Diesel,12
15528,Truck,Diesel,8
15529,Bus,Diesel,0
15530,Truck,Hybrid,10
15531,Car,Hybrid,6
15532,Car,Hybrid,6
15533,Car,Hybrid,7
15534,Car,Hybrid,12
15535,Car,Hybrid,0
15536,Bus,Electric,11
15537,Car,Electric,12
15538,Car,Electric,9
15539,Bus,Electric,12
15540,Bus,Diesel,3
15541,Bus,Hybrid,9
15542,Truck,Hybrid,4
15543,Truck,Electric,1
15544,Car,Diesel,1
15545,Car,Electric,10
15546,Car,Hybrid,3
15547,Truck,Electric,2
15548,Car,Diesel,12
15549,Car,Hybrid,6
15550,Truck,Diesel,13
15551,Bus,Electric,6
15552,Truck,Hybrid,14
15553,Car,Diesel,1
15554,Truck,Diesel,4
15555,Bus,Diesel,4
15556,Bus,Hybrid,13
15557,Bus,Hybrid,7
15558,Bus,Electric,7
15559,Bus,Electric,10
15560,Bus,Hybrid,12
15561,Car,Diesel,3
15562,Car,Hybrid,9
15563,Truck,Hybrid,0
15564,Car,Hybrid,5
15565,Bus,Hybrid,11
15566,Car,Electric,6
15567,Truck,Electric,0
15568,Bus,Diesel,7
15569,Car,Hybrid,13
15570,Car,Hybrid,8
15571,Truck,Electric,7
15572,Bus,Electric,2
15573,Truck,Hybrid,8
15574,Bus,Electric,9
15575,Bus,Hybrid,2
15576,Car,Diesel,11
15577,Truck,Diesel,3
15578,Truck,Diesel,11
15579,Truck,Hybrid,5
15580,Bus,Electric,6
15581,Truck,Diesel,12
15582,Bus,Hybrid,7
15583,Truck,Diesel,6
15584,Truck,Diesel,2
15585,Car,Electric,10
15586,Truck,Hybrid,10
15587,Car,Electric,1
15588,Car,Electric,10
15589,Bus,Electric,1
15590,Truck,Diesel,13
15591,Truck,Diesel,11
15592,Truck,Diesel,12
15593,Car,Hybrid,8
15594,Truck,Electric,6
15595,Bus,Diesel,6
15596,Bus,Electric,4
15597,Truck,Electric,12
15598,Car,Electric,5
15599,Bus,Electric,6
15600,Bus,Electric,12
15601,Car,Diesel,8
15602,Bus,Hybrid,9
15603,Car,Hybrid,3
15604,Bus,Hybrid,5
15605,Car,Hybrid,0
15606,Bus,Electric,6
15607,Truck,Diesel,3
15608,Bus,Diesel,1
15609,Bus,Electric,3
15610,Truck,Electric,7
15611,Truck,Diesel,1
15612,Truck,Diesel,14
15613,Truck,Hybrid,0
15614,Car,Hybrid,0
15615,Car,Hybrid,6
15616,Bus,Diesel,6
15617,Bus,Hybrid,3
15618,Bus,Diesel,13
15619,Car,Diesel,11
15620,Bus,Electric,4
15621,Bus,Diesel,12
15622,Car,Electric,11
15623,Bus,Electric,4
15624,Car,Diesel,6
15625,Car,Diesel,11
15626,Truck,Hybrid,2
15627,Truck,Diesel,4
15628,Car,Hybrid,6
15629,Car,Hybrid,11
15630,Truck,Diesel,10
15631,Bus,Hybrid,6
15632,Bus,Electric,12
15633,Bus,Electric,8
15634,Car,Diesel,3
15635,Truck,Diesel,0
15636,Bus,Diesel,13
15637,Truck,Electric,4
15638,Truck,Hybrid,13
15639,Car,Electric,10
15640,Bus,Hybrid,3
15641,Truck,Hybrid,2
15642,Car,Diesel,6
15643,Car,Diesel,8
15644,Car,Diesel,3
15645,Bus,Electric,5
15646,Bus,Electric,0
15647,Car,Electric,0
15648,Bus,Diesel,2
