hr_event_id,region_id,required_technicians,availability_rate
22126,4509,6,0.96
22127,11981,13,0.5
22128,13045,11,0.65
22129,13692,5,0.76
22130,29115,16,0.87
22131,11265,10,0.35
22132,17041,17,0.68
22133,11665,9,0.39
22134,4849,1,0.17
22135,3121,18,0.44
22136,8943,12,0.22
22137,23657,11,0.24
22138,28978,1,0.18
22139,12789,4,0.92
22140,2322,11,0.93
22141,18123,11,0.66
22142,10466,9,0.19
22143,12817,16,0.83
22144,25627,16,0.52
22145,17971,6,0.61
22146,8800,13,0.07
22147,4042,3,0.04
22148,7045,3,0.53
22149,23215,5,0.12
22150,14900,15,0.65
22151,15691,10,0.19
22152,20004,17,0.4
22153,23108,6,0.27
22154,4323,18,0.45
22155,1190,14,0.73
22156,20564,15,0.04
22157,29415,9,0.27
22158,25773,17,0.1
22159,7111,8,0.9
22160,10951,11,0.63
22161,17786,9,0.92
22162,14308,2,0.79
22163,6659,16,0.59
22164,8673,16,0.45
22165,28676,11,0.79
22166,33313,10,0.97
22167,12276,8,0.7
22168,21613,2,0.43
22169,20929,12,0.24
22170,2740,8,0.99
22171,15685,19,0.95
22172,31458,11,0.03
22173,29908,4,0.38
22174,22352,8,0.27
22175,6376,15,0.45
22176,31984,18,0.64
22177,17651,15,0.16
22178,12739,14,0.97
22179,29012,18,0.67
22180,294,12,0.85
22181,31554,5,0.39
22182,31223,1,0.77
22183,33338,10,0.97
22184,8761,6,0.44
22185,203,4,0.5
22186,19133,4,0.71
22187,26546,14,0.63
22188,26374,2,0.46
22189,10451,12,0.31
22190,24278,17,0.61
22191,29507,8,0.94
22192,4219,19,0.74
22193,24803,1,0.23
22194,22131,4,0.04
22195,17440,12,0.19
22196,27079,7,0.24
22197,7643,10,0.02
22198,25780,2,0.75
22199,7731,11,0.76
22200,30665,2,0.3
22201,5376,1,0.41
22202,23712,15,0.02
22203,14489,9,0.64
22204,34712,16,0.04
22205,4668,18,0.64
22206,24037,18,0.43
22207,26652,4,0.02
22208,9321,18,0.71
22209,29450,5,0.16
22210,23862,6,0.62
22211,26863,18,0.21
22212,30776,12,0.69
22213,30894,1,0.21
22214,33673,7,0.63
22215,29625,5,0.95
22216,30867,10,0.57
22217,14790,6,0.39
22218,76,8,0.61
22219,4889,11,0.93
22220,26894,10,0.18
22221,17855,16,0.4
22222,1353,6,0.55
22223,3425,3,0.1
22224,25091,10,0.25
22225,24979,5,0.92
22226,16115,13,0.99
22227,24743,1,0.82
22228,17808,16,0.35
22229,17397,2,0.35
22230,30230,5,0.14
22231,5468,10,0.58
22232,8105,6,0.19
22233,33517,2,0.44
22234,16158,6,0.85
22235,8008,8,0.46
22236,2433,19,0.21
22237,25402,2,0.55
22238,25632,6,0.97
22239,8250,3,0.52
22240,26857,12,0.04
22241,34610,17,0.85
22242,4046,11,0.92
22243,29078,19,0.16
22244,26680,18,0.48
22245,31218,10,0.88
22246,18749,1,0.48
22247,32835,13,0.36
22248,8696,4,0.28
22249,16524,19,0.75
22250,16302,8,0.5
22251,33662,8,0.26
22252,19491,3,0.17
22253,20407,15,0.02
22254,25319,12,0.81
22255,18883,18,0.74
22256,18444,7,0.29
22257,2274,14,0.51
22258,110,1,0.75
22259,17162,17,0.67
22260,10761,1,0.98
22261,13906,2,0.47
22262,27171,5,0.64
22263,33085,12,0.64
22264,23690,14,0.29
22265,9555,11,0.01
22266,24383,17,0.32
22267,20624,12,0.09
22268,8545,12,0.39
22269,5467,11,0.15
22270,16097,16,0.08
22271,24085,9,0.75
22272,28285,19,0.63
22273,16544,1,0.97
22274,21181,3,0.63
22275,2459,1,0.4
22276,28579,6,0.8
22277,7197,17,0.04
22278,570,2,0.32
22279,23128,5,0.89
22280,4832,2,0.32
22281,33665,1,0.83
22282,14679,16,0.97
22283,23507,7,0.21
22284,33797,11,0.48
22285,6272,18,0.14
22286,18841,5,0.75
22287,12734,18,0.82
22288,24590,8,0.98
22289,25501,4,0.69
22290,17174,16,0.03
22291,31234,11,0.3
22292,23658,11,0.7
22293,31908,15,0.01
22294,11164,8,0.22
22295,27309,12,0.06
22296,34820,6,0.46
22297,16222,11,0.45
22298,15153,19,0.08
22299,17690,2,0.38
22300,4341,15,0.27
22301,27050,5,0.93
22302,13464,14,0.51
22303,32595,18,0.04
22304,19890,17,0.36
22305,15566,1,0.13
22306,5782,4,0.61
22307,24276,16,0.36
22308,31004,13,0.03
22309,32435,16,0.66
22310,5769,10,0.29
22311,11673,19,0.89
22312,21956,15,0.19
22313,17681,15,0.69
22314,2075,12,0.62
22315,22635,4,0.53
22316,21809,12,0.97
22317,5350,12,0.81
22318,28229,2,0.71
22319,31920,8,0.77
22320,24748,1,0.77
22321,23798,14,0.6
22322,20242,15,0.85
22323,21337,12,0.14
22324,19037,5,0.07
22325,12911,6,0.26
22326,19907,11,0.28
22327,24210,9,0.38
22328,19255,17,0.35
22329,32844,15,0.48
22330,20145,5,0.43
22331,6841,5,0.47
22332,1701,3,0.09
22333,11906,5,0.03
22334,20496,6,0.47
22335,18196,14,0.63
22336,20412,13,0.34
22337,30332,1,0.16
22338,12402,15,0.01
22339,966,13,0.75
22340,18444,14,0.21
22341,29155,19,0.96
22342,5945,12,0.16
22343,11296,19,0.44
22344,16768,5,0.86
22345,15068,18,0.14
22346,11114,10,0.5
22347,12742,6,0.82
22348,16709,19,0.19
22349,4312,14,0.81
22350,28280,14,0.1
22351,33784,10,0.92
22352,9687,17,0.35
22353,13100,9,0.48
22354,21975,14,0.08
22355,6432,8,0.18
22356,12829,15,0.31
22357,30697,10,0.01
22358,27076,2,0.17
22359,29728,6,0.56
22360,9919,8,0.11
22361,10061,18,0.94
22362,27110,3,0.13
22363,34273,8,0.06
22364,4871,4,0.67
22365,20664,6,0.81
22366,12340,19,0.82
22367,2149,17,0.09
22368,23090,4,0.06
22369,10864,5,0.98
22370,15678,12,0.72
22371,25746,16,0.97
22372,30220,18,0.69
22373,10004,9,0.18
22374,5761,13,0.71
22375,20812,15,0.46
22376,1110,8,0.3
22377,28853,17,0.07
22378,27833,8,0.55
22379,29451,16,0.26
22380,2103,9,0.6
22381,16569,4,0.71
22382,8599,2,0.88
22383,13413,13,0.7
22384,5429,11,0.42
22385,14735,3,0.47
22386,33255,5,0.68
22387,30554,6,0.46
22388,6512,12,0.78
22389,3033,4,0.76
22390,28479,9,0.75
22391,33773,7,0.47
22392,2555,14,0.9
22393,26674,17,0.72
22394,11278,16,0.42
22395,24120,6,0.54
22396,31088,8,1.0
22397,8013,3,0.17
22398,24768,12,0.47
22399,20475,3,0.54
22400,14808,14,0.75
22401,22079,1,0.42
22402,22737,8,0.95
22403,31107,11,0.11
22404,2513,11,0.22
22405,28686,2,0.8
22406,6344,16,0.76
22407,18318,10,0.29
22408,19533,10,0.17
22409,32383,1,0.48
22410,6180,10,0.66
22411,4027,1,0.17
22412,32546,5,0.12
22413,34880,10,0.95
22414,14475,3,0.44
22415,19480,16,0.43
22416,28841,12,0.39
22417,13726,15,0.65
22418,26562,9,0.76
22419,26657,7,0.0
22420,28258,1,0.76
22421,3828,16,0.52
22422,7323,5,0.92
22423,22774,10,0.65
22424,15152,4,0.08
22425,26890,19,0.16
22426,24561,5,0.73
22427,18034,1,0.36
22428,14711,6,0.09
22429,30259,2,0.31
22430,8732,8,0.03
22431,22668,18,0.66
22432,10619,3,0.97
22433,15587,7,0.09
22434,1998,6,0.06
22435,32893,7,0.36
22436,9228,5,0.74
22437,5005,19,0.3
22438,28849,12,0.88
22439,10877,12,0.38
22440,19839,7,0.91
22441,23166,8,0.67
22442,16371,8,0.5
22443,21073,14,0.56
22444,28762,12,0.22
22445,7554,15,0.19
22446,25574,2,0.77
22447,21605,2,0.36
22448,29656,6,0.36
22449,31762,15,0.49
22450,5734,9,0.73
22451,22154,19,0.31
22452,21447,8,0.72
22453,21997,17,0.43
22454,8364,5,0.33
22455,34472,17,0.98
22456,22833,12,0.67
22457,24176,3,0.63
22458,6311,2,0.48
22459,7936,7,0.58
22460,21340,1,0.06
22461,9343,8,0.38
22462,5300,16,0.51
22463,24959,1,0.14
22464,4452,15,0.72
22465,8991,7,0.62
22466,6754,18,0.92
22467,31170,5,0.66
22468,33061,17,0.67
22469,24382,7,0.21
22470,6504,6,0.03
22471,12524,8,0.18
22472,26246,3,0.81
22473,26690,16,0.39
22474,21181,15,0.56
22475,32570,4,0.45
22476,20001,13,0.52
22477,29648,10,0.98
22478,1486,10,0.58
22479,24545,13,0.87
22480,10451,6,0.25
22481,32955,17,0.95
22482,21351,9,0.47
22483,11384,10,0.74
22484,2498,9,0.39
22485,33750,14,0.95
22486,15122,2,0.51
22487,21711,4,0.9
22488,5364,13,0.34
22489,8959,7,0.13
22490,5247,1,0.09
22491,5548,6,0.03
22492,6866,15,0.5
22493,31727,11,0.14
22494,7856,16,0.59
22495,27110,13,0.59
22496,27138,10,0.16
22497,30552,12,0.14
22498,27302,2,0.77
22499,8514,18,0.83
22500,4144,11,0.4
22501,28893,9,0.03
22502,14120,14,0.94
22503,17542,5,0.43
22504,33550,5,0.86
22505,33874,5,0.38
22506,11704,13,0.52
22507,29139,16,0.64
22508,2650,4,0.04
22509,6410,11,0.53
22510,34930,18,0.95
22511,14088,9,0.21
22512,25339,14,0.56
22513,28394,8,0.57
22514,34126,9,0.56
22515,12016,19,0.95
22516,10795,3,0.48
22517,23133,8,0.24
22518,2041,17,0.6
22519,8406,2,0.14
22520,12920,6,0.25
22521,27735,1,0.33
22522,22649,16,0.42
22523,8899,13,0.56
22524,21948,7,0.87
22525,31170,7,0.94
22526,5674,16,0.1
22527,26236,8,0.21
22528,30750,11,0.17
22529,31033,9,0.18
22530,5790,3,0.39
22531,29208,3,0.31
22532,25868,16,0.97
22533,22405,6,0.55
22534,1739,18,0.7
22535,29239,5,0.17
22536,3605,17,0.57
22537,28891,14,0.93
22538,2163,17,0.92
22539,34196,2,0.93
22540,5169,16,0.46
22541,8822,3,0.98
22542,10462,6,0.62
22543,7483,9,0.56
22544,1840,4,0.14
22545,22342,16,0.6
22546,31281,1,0.52
22547,27467,10,0.31
22548,20338,4,0.69
22549,2997,15,0.7
22550,22127,7,0.2
22551,8834,17,0.1
22552,22236,9,0.88
22553,23672,10,0.27
22554,4494,3,0.42
22555,9188,4,0.74
22556,32168,10,0.77
22557,12628,5,0.0
22558,10947,6,0.72
22559,13223,13,0.19
22560,7728,15,0.73
22561,10037,10,0.56
22562,5060,1,0.27
22563,16185,6,0.64
22564,12046,10,0.31
22565,8634,6,0.24
22566,24161,16,0.56
22567,21122,14,0.94
22568,811,9,0.42
22569,619,4,0.55
22570,7653,14,0.6
22571,15806,14,0.69
22572,21484,6,0.19
22573,33062,18,0.13
22574,28884,14,0.22
22575,17878,16,0.04
22576,29223,14,0.74
22577,133,9,0.17
22578,23211,6,0.84
22579,12316,14,0.1
22580,26589,13,0.26
22581,21036,1,0.53
22582,16303,1,0.28
22583,9623,12,0.22
22584,29374,14,0.93
22585,11807,14,0.09
22586,12417,6,0.97
22587,31167,9,0.16
22588,30471,6,0.9
22589,6525,14,0.58
22590,1526,9,0.11
22591,28078,19,0.72
22592,27515,3,0.15
22593,445,15,0.27
22594,14958,14,0.5
22595,1550,16,0.81
22596,2959,1,0.34
22597,7358,9,0.84
22598,30652,3,0.33
22599,21690,11,0.79
22600,6131,5,0.35
22601,2449,1,0.32
22602,11068,8,0.24
22603,14739,14,0.48
22604,3278,15,0.15
22605,16022,14,0.16
22606,2104,14,0.1
22607,32623,2,0.94
22608,16120,16,0.46
22609,13032,5,0.82
22610,20180,9,0.89
22611,8478,7,0.62
22612,14804,19,0.84
22613,25982,12,0.26
22614,28886,11,0.84
22615,972,4,0.44
22616,18357,15,0.43
22617,4808,16,0.61
22618,1380,6,0.22
22619,16031,11,0.32
22620,14322,7,0.1
22621,5224,8,0.21
22622,24359,16,0.54
22623,4440,9,0.91
22624,9280,15,0.23
22625,31792,12,0.68
22626,22144,2,0.74
22627,18614,14,0.03
22628,7333,16,0.31
22629,13819,12,0.06
22630,10,4,0.54
22631,9746,5,0.49
22632,33475,14,0.92
22633,7393,3,0.75
22634,17289,8,0.58
22635,1963,5,0.71
22636,6757,3,0.19
22637,22955,9,0.16
22638,10449,11,0.99
22639,11192,4,0.67
22640,30793,14,0.21
22641,7734,7,0.0
22642,20882,10,0.12
22643,7018,8,0.15
22644,19831,11,0.17
22645,34026,7,0.46
22646,2630,13,0.05
22647,33384,15,0.96
22648,24510,1,0.31
22649,34451,11,0.91
22650,13541,18,0.44
22651,22152,9,0.0
22652,13019,17,0.74
22653,11030,2,0.46
22654,8145,9,0.96
22655,31229,2,0.54
22656,13231,16,0.65
22657,14486,18,0.88
22658,19737,1,0.17
22659,21879,19,0.65
22660,27093,12,0.72
22661,32974,10,0.21
22662,8936,8,0.54
22663,6936,17,0.46
22664,24088,5,0.13
22665,14794,16,0.92
22666,26841,6,0.1
22667,8955,11,0.95
22668,29139,7,0.05
22669,3991,19,0.16
22670,22657,19,0.05
22671,34895,4,0.86
22672,8625,7,0.19
22673,22788,18,0.57
22674,22322,18,0.1
22675,12304,2,0.15
22676,3684,17,0.07
22677,31835,7,0.51
22678,4908,8,0.03
22679,22257,8,0.21
22680,1704,19,0.27
22681,11633,11,0.68
22682,10200,19,0.96
22683,30033,16,0.1
22684,31992,13,0.99
22685,14616,13,0.1
22686,28372,7,0.32
22687,3443,7,0.73
22688,16536,15,0.37
22689,15914,10,0.74
22690,10724,16,0.16
22691,33587,15,0.55
22692,20141,2,0.15
22693,34576,13,0.39
22694,34657,6,0.29
22695,6241,11,0.99
22696,31160,7,0.44
22697,4233,10,0.83
22698,21537,13,0.57
22699,18725,11,0.76
22700,9527,13,0.24
22701,14901,12,0.84
22702,25455,1,0.99
22703,29171,13,0.02
22704,13441,10,0.11
22705,22099,17,0.47
22706,5621,6,0.89
22707,27341,15,0.36
22708,9225,7,0.64
22709,24073,11,0.46
22710,18346,8,0.79
22711,19934,14,0.34
22712,1162,5,0.83
22713,22981,2,0.18
22714,10463,12,0.13
22715,34003,10,0.44
22716,22781,3,0.06
22717,32364,12,0.46
22718,28582,18,0.95
22719,28290,15,0.36
22720,17340,17,0.08
22721,1509,12,0.49
22722,29020,9,0.89
22723,4919,2,0.95
22724,18096,2,0.6
22725,22780,18,0.52
22726,5279,11,0.08
22727,7315,5,0.28
22728,10191,15,0.22
22729,7433,11,0.37
22730,27332,7,0.78
22731,8336,6,0.5
22732,29605,5,0.36
22733,16266,13,0.08
22734,2531,19,0.19
22735,16079,3,0.71
22736,8450,2,0.86
22737,10314,9,0.51
22738,17754,10,0.83
22739,4292,15,0.64
22740,1423,1,0.12
22741,12097,10,0.51
22742,8919,18,0.46
22743,21681,11,0.75
22744,17444,18,0.99
22745,30962,15,0.08
22746,12105,11,0.12
22747,10705,12,0.2
22748,10689,9,0.51
22749,31395,4,0.22
22750,6567,19,0.45
22751,12010,3,0.06
22752,24848,2,0.53
22753,4197,13,0.26
22754,15778,10,0.67
22755,13284,5,0.58
22756,18662,5,0.16
22757,30611,17,0.81
22758,10629,4,0.83
22759,26309,15,0.9
22760,17575,16,0.85
22761,11242,2,0.07
22762,5223,3,0.54
22763,15514,13,0.97
22764,767,9,0.49
22765,24164,16,0.07
22766,33637,10,0.92
22767,15562,9,0.71
22768,24523,12,0.07
22769,1299,6,0.92
22770,30279,4,0.69
22771,32071,17,0.02
22772,2330,7,0.71
22773,23391,16,0.65
22774,9708,16,0.75
22775,31029,13,0.14
22776,1531,8,0.58
22777,30660,16,0.19
22778,28681,14,0.29
22779,21519,7,0.84
22780,21530,17,0.87
22781,27102,18,0.9
22782,13898,17,0.17
22783,21417,18,0.63
22784,4194,6,0.54
22785,20697,15,0.77
22786,17741,8,0.9
22787,18823,18,0.64
22788,14453,17,0.5
22789,16108,15,0.56
22790,17317,9,0.02
22791,7601,12,0.3
22792,22468,9,0.59
22793,30803,13,0.65
22794,31591,14,0.38
22795,9798,2,0.12
22796,24751,3,0.9
22797,1084,4,0.35
22798,12765,1,0.33
22799,6282,16,0.16
22800,5781,17,0.47
22801,28714,18,0.06
22802,26805,11,0.35
22803,23357,9,0.26
22804,17447,16,0.72
22805,26361,3,0.03
22806,23895,9,0.17
22807,25647,16,0.45
22808,2422,1,0.72
22809,17808,10,0.8
22810,8156,11,0.26
22811,28970,10,0.8
22812,8081,2,0.27
22813,9705,2,0.07
22814,29869,12,0.44
22815,33486,10,0.41
22816,31667,15,0.71
22817,460,11,0.8
22818,12148,10,0.28
22819,29970,19,0.98
22820,10340,5,0.63
22821,21054,14,0.08
22822,27702,13,0.22
22823,17706,15,0.58
22824,28552,3,0.74
22825,23490,19,0.78
22826,26627,8,0.26
22827,7759,16,0.82
22828,11708,16,0.7
22829,25958,9,0.66
22830,22540,17,0.4
22831,23767,16,0.6
22832,34027,4,0.24
22833,21958,11,0.46
22834,34827,13,0.41
22835,1147,11,0.31
22836,16514,4,0.89
22837,19682,19,0.81
22838,7215,9,0.11
22839,26154,4,0.23
22840,28012,3,0.28
22841,17500,7,0.78
22842,34356,18,0.54
22843,6626,16,0.73
22844,2811,15,0.69
22845,11737,8,0.28
22846,12809,3,0.96
22847,12582,10,0.67
22848,31180,2,0.86
22849,28631,14,0.36
22850,259,11,0.5
22851,22456,2,0.86
22852,22606,5,0.41
22853,22896,10,0.32
22854,762,13,0.45
22855,33033,9,0.04
22856,10247,13,0.17
22857,17477,9,0.17
22858,20538,17,0.98
22859,33575,16,0.83
22860,33472,6,0.3
22861,6146,11,0.44
22862,18208,4,1.0
22863,28536,6,0.88
22864,3946,13,0.61
22865,15885,11,0.85
22866,7623,19,0.71
22867,17966,6,0.21
22868,5659,6,0.61
22869,24111,1,0.32
22870,23004,8,0.5
22871,7813,12,0.56
22872,8166,17,0.82
22873,25849,2,0.55
22874,15497,1,0.82
22875,30711,11,0.63
22876,24784,3,0.52
22877,7044,19,0.25
22878,19329,8,0.06
22879,31365,13,0.93
22880,10028,17,0.82
22881,27025,3,0.31
22882,22849,6,0.68
22883,27371,18,0.89
22884,3950,5,0.58
22885,4635,1,0.86
22886,17435,4,0.12
22887,22657,4,0.73
22888,20776,1,0.71
22889,12239,14,0.11
22890,24441,13,0.9
22891,31355,16,0.06
22892,33123,6,0.04
22893,20611,12,0.85
22894,14330,10,0.34
22895,3505,3,0.77
22896,22808,15,0.82
22897,14018,8,0.38
22898,603,18,0.35
22899,31998,13,0.05
22900,11458,9,0.55
22901,8916,11,0.03
22902,24924,3,0.8
22903,25329,1,0.89
22904,11824,15,0.99
22905,536,7,0.96
22906,31941,13,0.45
22907,34106,16,0.78
22908,18064,6,0.27
22909,9858,14,0.43
22910,9258,3,0.35
22911,8287,9,0.17
22912,20453,9,0.67
22913,18307,17,0.44
22914,28997,15,0.76
22915,2442,15,0.66
22916,24022,5,0.86
22917,20032,11,0.16
22918,34434,17,0.94
22919,18542,16,0.89
22920,8233,4,0.3
22921,155,13,0.27
22922,4226,6,0.48
22923,9183,5,0.8
22924,31333,11,0.47
22925,34975,14,0.67
22926,3136,14,0.77
22927,31472,17,0.35
22928,3825,14,0.86
22929,27098,5,0.24
22930,18134,10,0.27
22931,27311,9,0.97
22932,15474,6,0.38
22933,4484,15,0.54
22934,34514,4,0.82
22935,12463,8,0.65
22936,30707,18,0.71
22937,4353,17,0.83
22938,27569,3,0.12
22939,13115,13,0.49
22940,13843,12,0.82
22941,17411,14,0.65
22942,30297,17,0.98
22943,13640,13,0.1
22944,28340,9,0.86
22945,25145,7,0.16
22946,20970,3,0.39
22947,15465,18,0.93
22948,31287,7,0.11
22949,1004,15,0.03
22950,28633,19,1.0
22951,4761,16,0.78
22952,22708,12,0.22
22953,3096,12,0.46
22954,1714,5,0.72
22955,11038,11,0.75
22956,34361,8,0.63
22957,20592,16,0.34
22958,26713,4,0.42
22959,17881,14,0.39
22960,11543,12,0.37
22961,14393,16,0.8
22962,7974,13,0.82
22963,27057,8,0.84
22964,19034,16,0.38
22965,33498,6,0.53
22966,666,11,0.8
22967,34487,2,0.58
22968,34207,15,0.01
22969,21068,3,0.67
22970,5295,18,0.61
22971,13345,16,0.25
22972,24710,15,0.31
22973,24982,5,0.91
22974,6557,3,0.61
22975,10591,15,0.94
22976,2589,6,0.03
22977,14112,2,0.85
22978,31883,18,0.59
22979,15197,11,0.93
22980,17631,19,0.72
22981,11064,14,0.97
22982,3404,9,0.22
22983,32665,5,0.94
22984,34127,2,0.41
22985,16041,7,0.04
22986,26989,16,0.9
22987,23427,2,0.99
22988,32890,16,0.67
22989,9446,14,0.81
22990,24117,15,0.14
22991,23242,4,0.88
22992,19931,19,0.12
22993,13475,6,0.42
22994,33880,8,0.31
22995,22715,1,0.23
22996,32988,3,0.99
22997,9130,8,0.74
22998,30575,7,0.56
22999,21902,8,0.12
23000,4093,13,0.69
23001,16268,3,0.5
23002,12879,18,0.46
23003,16639,9,0.16
23004,14004,18,0.23
23005,20988,7,0.52
23006,9846,8,0.76
23007,18633,1,0.49
23008,7766,10,0.34
23009,6017,2,0.69
23010,6947,15,0.47
23011,32240,4,0.05
23012,29324,15,0.7
23013,30629,9,0.79
23014,1725,16,0.05
23015,12374,3,0.17
23016,7196,17,0.44
23017,32890,10,0.11
23018,9938,1,0.41
23019,3320,18,0.24
23020,10772,4,0.07
23021,14906,10,0.67
23022,707,4,0.02
23023,13059,17,0.54
23024,30240,14,0.62
23025,20850,6,0.3
23026,22284,13,0.62
23027,7197,15,0.64
23028,11621,16,0.98
23029,30245,14,0.94
23030,22886,5,0.07
23031,16747,11,0.71
23032,21835,12,0.29
23033,27662,17,0.36
23034,17528,15,0.8
23035,28054,7,0.42
23036,4732,6,0.3
23037,32020,8,0.33
23038,24595,18,0.57
23039,31210,19,0.52
23040,24075,16,0.09
23041,26648,4,0.43
23042,18867,10,0.93
23043,6717,2,0.75
23044,26587,14,0.2
23045,15579,10,0.46
23046,11028,14,0.6
23047,7011,13,0.99
23048,29703,6,0.83
23049,27045,7,0.31
23050,11785,4,0.77
23051,15383,12,0.84
23052,7406,5,0.24
23053,3366,9,0.97
23054,2048,17,0.14
23055,12189,19,0.02
23056,7486,15,0.62
23057,8993,3,0.62
23058,31864,8,0.88
23059,28537,7,0.05
23060,18385,13,0.86
23061,27145,8,0.91
23062,3663,1,0.21
23063,12240,12,0.97
23064,306,15,0.06
23065,28543,17,0.0
23066,2757,8,0.81
23067,236,1,0.7
23068,26345,17,0.39
23069,27764,9,0.62
23070,32383,4,0.34
23071,26708,2,0.03
23072,9587,19,0.8
23073,32150,3,0.19
23074,15876,8,0.35
23075,28033,4,0.93
23076,6353,1,0.21
23077,8691,14,0.17
23078,692,3,0.06
23079,18079,1,0.53
23080,17289,13,0.46
23081,9073,14,0.81
23082,30561,15,0.67
23083,12933,4,0.1
23084,12803,12,0.23
23085,25838,14,0.32
23086,4033,13,0.42
23087,5408,3,0.41
23088,16926,2,0.99
23089,18541,15,0.99
23090,14727,7,0.03
23091,10127,6,0.19
23092,22518,6,0.11
23093,9457,10,0.26
23094,5799,4,0.11
23095,19511,4,0.54
23096,25975,1,0.96
23097,17439,19,0.32
23098,822,19,0.32
23099,17951,1,0.25
23100,18768,17,0.36
23101,3260,13,0.23
23102,14644,14,0.15
23103,1968,1,0.38
23104,12307,8,0.14
23105,13812,1,0.58
23106,16822,5,0.91
23107,14742,16,0.06
23108,26056,6,0.37
23109,24570,7,0.12
23110,21537,12,0.29
23111,34400,18,0.39
23112,34074,8,0.61
23113,27481,9,0.03
23114,14038,2,0.58
23115,2660,17,0.32
23116,2938,16,0.22
23117,16971,11,0.83
23118,17044,3,0.93
23119,21924,8,0.92
23120,5495,14,0.56
23121,4329,1,0.96
23122,10692,3,0.16
23123,9754,1,0.99
23124,17810,4,0.8
23125,30262,14,0.62
23126,15255,15,0.93
23127,8719,18,0.15
23128,4011,15,0.61
23129,18977,10,0.33
23130,12974,11,0.42
23131,11351,16,0.65
23132,23161,15,0.88
23133,18715,15,0.14
23134,32149,17,0.5
23135,5454,4,0.75
23136,26751,2,0.2
23137,6468,10,0.79
23138,33140,3,0.26
23139,17631,10,0.32
23140,5520,3,0.17
23141,2689,12,0.59
23142,6492,7,0.1
23143,22531,11,0.81
23144,28531,5,0.82
23145,10271,19,0.05
23146,15549,7,0.9
23147,31913,2,0.5
23148,23324,3,0.08
23149,12060,8,0.84
23150,30434,18,0.99
23151,3802,19,0.77
23152,16221,10,0.6
23153,7213,4,0.08
23154,12504,16,0.63
23155,26881,16,0.53
23156,5579,17,0.96
23157,3739,2,0.62
23158,10860,7,0.0
23159,1988,17,0.43
23160,699,4,0.13
23161,17330,17,0.11
23162,15650,7,0.01
23163,11685,8,0.17
23164,7148,14,0.68
23165,31355,13,0.74
23166,31035,7,0.23
23167,1056,15,0.66
23168,763,9,0.25
23169,7053,8,0.37
23170,5332,13,0.38
23171,23707,14,0.46
23172,11281,10,0.2
23173,17718,13,0.28
23174,22663,17,0.7
23175,8175,13,0.18
23176,8033,2,0.97
23177,11637,10,0.79
23178,7040,8,0.54
23179,27142,16,0.65
23180,17576,3,0.22
23181,19828,16,0.39
23182,5987,10,0.37
23183,31601,5,0.64
23184,29058,11,0.31
23185,4251,17,0.66
23186,26841,16,0.11
23187,12638,14,0.88
23188,32935,1,0.7
23189,25251,17,0.15
23190,21769,14,0.17
23191,26285,15,0.07
23192,20653,15,0.56
23193,24302,8,0.25
23194,14309,18,0.27
23195,34060,7,0.71
23196,202,10,0.91
23197,19394,18,0.89
23198,2898,13,0.74
23199,8720,8,0.07
23200,31769,1,0.17
23201,10490,17,0.46
23202,19848,6,0.64
23203,34796,18,0.01
23204,24361,1,0.16
23205,2189,6,0.8
23206,31722,3,0.34
23207,8359,14,0.38
23208,34352,11,0.84
23209,7678,12,0.11
23210,7244,8,0.08
23211,6337,3,0.34
23212,13657,4,0.32
23213,33278,10,0.22
23214,5205,5,0.85
23215,11443,1,0.92
23216,19856,12,0.64
23217,13695,6,0.1
23218,17317,11,0.45
23219,22642,15,0.46
23220,3614,13,0.78
23221,32117,8,0.6
23222,31738,6,0.5
23223,5933,11,0.35
23224,10618,11,0.49
23225,25487,10,0.48
23226,11062,6,0.81
23227,12671,8,0.7
23228,17551,10,0.2
23229,33974,16,0.68
23230,8740,14,0.5
23231,19977,5,0.77
23232,13649,12,0.69
23233,15254,14,0.79
23234,9418,1,0.29
23235,20249,1,0.04
23236,11197,17,0.11
23237,30542,13,0.24
23238,23847,19,0.33
23239,25616,16,0.55
23240,12741,17,0.35
23241,9003,3,0.03
23242,10230,6,0.7
23243,16849,4,0.27
23244,536,19,0.85
23245,14611,2,0.68
23246,11448,11,0.39
23247,9602,17,0.44
23248,27878,4,0.78
23249,34906,6,0.71
23250,20402,11,0.71
23251,7618,16,0.41
23252,7927,9,0.11
23253,14880,5,0.28
23254,17352,7,0.47
23255,26513,19,0.89
23256,29063,8,0.93
23257,1131,19,0.55
23258,33318,14,0.26
23259,12257,14,0.75
23260,6728,15,0.51
23261,14857,17,0.83
23262,28945,1,0.67
23263,9888,15,0.17
23264,17744,4,0.32
23265,16527,11,0.6
23266,28565,19,0.38
23267,26908,8,0.72
23268,23410,5,0.4
23269,14475,6,0.59
23270,34286,2,0.59
23271,24022,1,0.71
23272,14987,8,0.85
23273,23010,17,0.12
23274,16505,18,0.79
23275,21792,2,0.81
23276,12678,4,0.93
23277,31376,19,0.85
23278,7291,4,0.94
23279,755,3,0.79
23280,11685,11,0.46
23281,8098,12,0.38
23282,6690,5,0.52
23283,1685,18,0.74
23284,17730,11,0.2
23285,33620,3,0.32
23286,10321,14,0.76
23287,22380,9,0.29
23288,33698,15,0.61
23289,24770,10,0.82
23290,29947,13,0.37
23291,20706,4,0.84
23292,28172,15,0.66
