inventory_event_id,part_id,stock_level,reorder_probability
21907,32983,82,0.48
21908,4990,14,0.19
21909,3449,458,0.47
21910,12060,223,0.58
21911,340,197,0.87
21912,12250,371,0.95
21913,27724,363,0.61
21914,27470,123,0.79
21915,15010,74,0.14
21916,6253,428,0.62
21917,1440,368,0.21
21918,9790,200,0.88
21919,6988,400,0.45
21920,1626,228,0.0
21921,23955,463,0.45
21922,28435,464,0.74
21923,31824,473,0.04
21924,23700,289,0.99
21925,11810,387,0.7
21926,293,482,0.49
21927,27073,19,0.45
21928,23691,46,0.81
21929,1299,221,0.62
21930,25247,20,0.67
21931,32638,487,0.33
21932,31042,334,0.74
21933,33313,229,0.85
21934,23158,146,0.39
21935,32947,119,0.04
21936,23397,247,0.92
21937,26265,276,0.21
21938,17412,377,0.47
21939,25216,110,0.05
21940,23226,494,0.27
21941,12613,365,0.69
21942,29083,181,0.82
21943,24544,349,0.61
21944,22842,342,0.44
21945,25566,491,0.97
21946,11013,422,0.39
21947,29121,19,0.99
21948,14746,338,0.59
21949,17320,191,0.81
21950,30155,107,0.74
21951,4453,268,0.9
21952,18086,478,0.85
21953,19746,81,1.0
21954,13493,251,0.71
21955,4782,420,0.44
21956,5226,107,0.81
21957,30103,298,0.19
21958,34706,390,0.95
21959,23549,146,0.73
21960,28163,83,0.66
21961,9515,53,0.45
21962,13331,370,0.07
21963,8003,259,0.21
21964,30157,308,0.29
21965,32796,324,1.0
21966,23392,314,0.77
21967,29880,388,0.75
21968,2842,208,0.3
21969,5887,154,0.36
21970,1062,398,0.74
21971,20420,230,0.05
21972,18188,343,0.59
21973,11687,293,0.99
21974,3924,8,0.39
21975,26828,441,0.6
21976,30958,60,0.21
21977,4691,17,0.86
21978,27350,399,0.63
21979,11512,364,0.86
21980,1493,171,0.62
21981,29432,459,0.04
21982,23189,136,0.09
21983,2797,32,0.5
21984,32494,154,0.32
21985,12401,296,0.03
21986,2914,481,0.57
21987,1146,184,0.78
21988,17976,204,0.17
21989,33481,348,0.61
21990,2411,355,0.07
21991,19368,432,0.83
21992,31063,459,0.97
21993,16459,493,0.86
21994,5083,400,0.72
21995,7000,453,0.45
21996,24180,112,0.45
21997,29932,116,0.18
21998,13478,219,0.64
21999,15253,459,0.28
22000,454,446,0.56
22001,17734,401,0.97
22002,15029,323,0.8
22003,22966,71,0.58
22004,5935,96,0.11
22005,18417,263,0.85
22006,10540,413,0.41
22007,19219,374,0.26
22008,32066,3,0.96
22009,16001,432,0.76
22010,28058,142,0.91
22011,5298,327,0.73
22012,8275,52,0.6
22013,7734,152,0.71
22014,34,162,0.39
22015,21349,385,0.8
22016,24954,394,0.91
22017,26276,228,0.88
22018,30576,403,0.22
22019,8526,408,0.14
22020,29229,101,0.45
22021,8920,386,0.63
22022,15873,236,0.59
22023,6385,165,0.17
22024,13759,446,0.47
22025,481,414,0.18
22026,23930,150,0.61
22027,24590,221,0.57
22028,13169,300,0.99
22029,31018,352,0.97
22030,5141,80,0.55
22031,19427,207,0.79
22032,16347,32,0.38
22033,5928,143,0.67
22034,5792,458,0.18
22035,17670,66,0.17
22036,4596,331,0.02
22037,18891,454,0.91
22038,31079,173,0.8
22039,8868,65,0.75
22040,22466,440,0.83
22041,8188,364,0.84
22042,12597,197,0.68
22043,4533,29,0.28
22044,13742,385,0.18
22045,10957,325,0.74
22046,17068,42,0.05
22047,10908,5,0.92
22048,7016,73,0.52
22049,23601,302,0.62
22050,1246,107,0.49
22051,5245,221,0.09
22052,17897,139,0.81
22053,11654,350,0.12
22054,34962,89,0.93
22055,12262,208,0.32
22056,34634,495,0.51
22057,22279,275,0.23
22058,4090,223,0.44
22059,28319,266,0.6
22060,22887,48,0.44
22061,29858,162,0.24
22062,4369,319,0.27
22063,29885,253,0.41
22064,17245,400,0.4
22065,7463,211,0.53
22066,11241,181,0.88
22067,6925,86,0.65
22068,10378,279,0.51
22069,1201,430,0.03
22070,9456,258,0.03
22071,14442,179,0.68
22072,15605,191,0.24
22073,12607,42,0.18
22074,17718,199,0.57
22075,30449,195,0.53
22076,25983,209,0.83
22077,31669,229,0.11
22078,13395,279,0.33
22079,28451,280,0.87
22080,21312,322,0.93
22081,20638,60,0.26
22082,31902,499,0.43
22083,18190,313,0.25
22084,33930,479,0.96
22085,21255,182,0.63
22086,19313,21,0.39
22087,13715,207,0.58
22088,17520,44,0.2
22089,6598,205,0.75
22090,27593,253,0.05
22091,10434,479,0.95
22092,23991,280,0.52
22093,21735,285,0.72
22094,27493,268,0.29
22095,10216,449,0.78
22096,22497,498,0.94
22097,6652,442,0.83
22098,14251,424,0.56
22099,19099,482,0.11
22100,26498,250,0.39
22101,5156,258,0.84
22102,11428,377,0.46
22103,8547,193,0.34
22104,16784,409,0.43
22105,12727,54,0.72
22106,8027,186,0.15
22107,13151,181,0.02
22108,25277,82,0.2
22109,16991,442,0.38
22110,9497,285,0.71
22111,3938,293,0.52
22112,6099,437,0.03
22113,34032,286,0.52
22114,26221,84,0.78
22115,7379,71,0.35
22116,31601,83,0.96
22117,15133,385,0.61
22118,7235,157,0.6
22119,12430,420,0.86
22120,10802,100,0.34
22121,762,322,0.64
22122,25691,337,0.33
22123,26782,356,0.15
22124,526,248,0.68
22125,2909,34,0.38
22126,22494,87,0.18
22127,4583,194,0.49
22128,27162,79,0.3
22129,9031,421,0.2
22130,12761,279,0.08
22131,28890,323,0.22
22132,10626,401,0.26
22133,31077,400,0.98
22134,19800,425,0.1
22135,852,258,0.39
22136,4092,231,0.86
22137,26085,33,0.13
22138,4216,62,0.32
22139,13839,157,0.6
22140,23784,94,0.65
22141,31238,398,0.2
22142,34901,482,0.98
22143,11790,75,0.01
22144,6000,104,0.13
22145,18688,121,0.02
22146,161,188,1.0
22147,11833,227,0.89
22148,23142,51,0.69
22149,34928,496,0.83
22150,29116,82,0.81
22151,2082,162,0.07
22152,19178,488,0.17
22153,30319,61,0.52
22154,4396,118,0.3
22155,2690,351,0.04
22156,2721,477,0.77
22157,18831,1,0.45
22158,19362,450,0.46
22159,14749,117,0.2
22160,33958,321,0.98
22161,30972,46,0.25
22162,7236,85,0.44
22163,8636,356,0.21
22164,30449,431,0.46
22165,7114,20,0.01
22166,14962,34,0.52
22167,733,134,0.01
22168,28041,111,0.33
22169,22366,57,0.48
22170,19729,54,0.35
22171,32716,41,0.58
22172,29901,177,0.64
22173,27540,201,0.79
22174,9416,257,0.14
22175,22295,458,0.09
22176,29777,346,0.29
22177,28834,401,0.21
22178,24938,237,0.96
22179,33485,434,0.11
22180,23299,341,0.18
22181,16657,283,0.51
22182,21839,478,0.48
22183,23905,82,0.21
22184,11993,172,0.98
22185,15811,423,0.78
22186,29899,319,0.97
22187,9933,231,0.68
22188,23267,82,0.87
22189,8479,99,0.78
22190,6560,177,0.16
22191,25880,406,0.83
22192,5217,341,1.0
22193,29639,319,0.24
22194,3536,403,0.71
22195,10266,268,0.32
22196,957,281,0.93
22197,29187,495,0.58
22198,17744,444,0.21
22199,17182,409,0.42
22200,8056,331,0.49
22201,16193,170,0.93
22202,9395,328,0.29
22203,20093,266,0.67
22204,4399,418,0.46
22205,23321,190,0.5
22206,31081,115,0.99
22207,23154,487,0.25
22208,13512,265,0.63
22209,33518,270,0.99
22210,5563,78,0.18
22211,6524,289,0.74
22212,675,46,0.44
22213,13733,217,0.25
22214,7672,457,0.37
22215,2048,327,0.77
22216,16864,136,0.93
22217,12817,419,0.98
22218,28709,329,0.62
22219,33086,318,0.08
22220,26327,479,0.15
22221,8508,297,0.04
22222,22236,407,0.77
22223,7058,198,0.83
22224,10188,319,0.73
22225,30751,288,0.1
22226,1878,266,0.4
22227,7578,339,0.22
22228,8836,355,0.4
22229,13824,358,0.24
22230,18625,357,0.99
22231,20786,94,0.78
22232,5516,234,0.69
22233,34535,354,0.61
22234,5620,135,0.82
22235,4532,169,0.99
22236,13230,120,0.26
22237,31366,470,0.25
22238,2462,139,0.75
22239,9664,40,0.83
22240,10879,181,0.51
22241,6503,391,0.67
22242,3637,363,0.84
22243,31896,77,0.48
22244,7183,15,0.29
22245,34238,155,0.77
22246,2917,98,0.59
22247,24535,264,0.67
22248,30638,491,0.91
22249,1739,235,0.74
22250,3848,385,0.29
22251,32664,208,0.26
22252,3351,219,0.18
22253,21563,401,0.31
22254,16034,78,0.26
22255,7724,226,0.8
22256,19448,141,0.41
22257,1372,249,0.63
22258,11842,355,0.87
22259,12059,88,0.56
22260,11721,107,1.0
22261,7910,457,0.38
22262,115,15,0.2
22263,23123,412,0.58
22264,23708,106,0.31
22265,18843,179,0.66
22266,34955,90,0.61
22267,3091,158,0.99
22268,24164,87,0.1
22269,8060,32,0.96
22270,18387,251,0.75
22271,1858,52,0.93
22272,16604,412,0.25
22273,15245,346,0.42
22274,2081,71,0.24
22275,12790,2,0.27
22276,6577,80,0.9
22277,18905,193,0.02
22278,11214,298,0.03
22279,28106,172,0.68
22280,10765,0,0.62
22281,31035,152,0.04
22282,28368,327,0.03
22283,6926,257,0.24
22284,6594,35,0.71
22285,2001,265,0.22
22286,26273,401,0.05
22287,22615,62,0.98
22288,7482,41,0.42
22289,16948,104,0.55
22290,30984,191,0.88
22291,11689,309,0.82
22292,8346,5,0.17
22293,9222,109,0.56
22294,8853,148,0.66
22295,23887,323,0.08
22296,2206,472,0.27
22297,9964,4,0.86
22298,24040,220,0.96
22299,28047,112,0.83
22300,14669,96,0.23
22301,11594,10,0.32
22302,21364,379,0.64
22303,3692,400,0.12
22304,32460,324,0.92
22305,31211,251,0.7
22306,32234,364,0.34
22307,7407,105,0.29
22308,800,309,0.34
22309,33632,229,0.24
22310,26673,137,0.37
22311,33763,354,0.88
22312,34158,392,0.63
22313,32590,390,0.14
22314,30394,159,0.52
22315,21807,296,0.05
22316,1962,460,0.61
22317,23069,132,0.38
22318,27496,81,0.09
22319,10766,4,0.51
22320,6096,214,0.98
22321,23112,350,0.0
22322,9198,290,0.08
22323,11701,268,0.01
22324,34442,374,0.85
22325,33884,78,0.93
22326,18895,107,0.12
22327,14972,111,0.56
22328,27809,190,0.37
22329,29246,362,0.1
22330,12316,454,0.06
22331,8809,314,0.36
22332,20757,352,0.24
22333,29632,399,0.5
22334,15020,379,0.69
22335,14960,20,0.18
22336,10636,469,0.8
22337,13293,285,0.53
22338,3987,482,0.35
22339,10357,323,0.71
22340,31321,496,0.16
22341,18698,161,0.95
22342,32220,443,0.16
22343,32171,494,0.09
22344,31533,149,0.34
22345,12032,122,0.82
22346,8722,130,0.72
22347,21468,47,0.58
22348,13688,135,0.51
22349,9098,292,0.07
22350,27960,174,0.42
22351,28032,137,0.51
22352,8910,408,0.22
22353,2760,30,0.55
22354,8003,312,0.72
22355,31808,333,0.84
22356,19482,31,0.18
22357,9698,278,0.53
22358,32394,213,0.53
22359,20682,43,0.85
22360,5248,77,0.62
22361,15780,374,0.44
22362,7807,119,0.49
22363,15287,116,0.62
22364,24114,108,0.07
22365,7227,289,0.0
22366,29366,32,0.45
22367,24429,423,0.55
22368,19117,250,0.8
22369,25721,59,0.23
22370,2665,211,0.21
22371,10703,96,0.06
22372,32925,251,0.92
22373,29622,95,0.51
22374,31401,427,0.88
22375,25112,321,0.91
22376,8016,38,0.59
22377,34722,104,0.7
22378,12730,207,0.63
22379,32264,172,0.56
22380,13996,277,0.34
22381,1801,376,0.81
22382,8996,332,0.41
22383,23101,263,0.31
22384,1688,222,0.46
22385,30494,348,0.61
22386,32124,200,0.53
22387,17596,460,0.41
22388,9746,35,0.08
22389,34967,187,0.69
22390,27728,366,0.7
22391,28703,25,0.46
22392,11612,287,0.79
22393,26482,87,0.89
22394,26452,478,0.34
22395,21649,461,0.05
22396,16459,297,0.08
22397,24637,64,0.27
22398,32958,26,0.69
22399,32055,90,0.97
22400,9307,146,0.77
22401,28612,296,0.68
22402,4040,110,0.05
22403,12323,214,0.0
22404,25085,351,0.11
22405,3634,83,0.98
22406,25800,315,0.97
22407,25471,367,0.19
22408,23585,187,0.57
22409,28217,106,0.39
22410,18886,398,0.96
22411,34193,325,0.8
22412,20541,164,0.47
22413,16356,183,0.33
22414,30568,495,0.31
22415,22470,412,0.89
22416,16604,342,0.77
22417,30802,43,0.94
22418,16951,84,0.53
22419,45,56,0.15
22420,28274,361,0.97
22421,15795,379,0.79
22422,29460,147,0.94
22423,375,316,0.25
22424,25615,268,0.49
22425,13835,34,0.89
22426,34156,105,0.9
22427,17272,444,0.28
22428,31139,152,0.21
22429,30635,446,0.68
22430,23875,43,0.82
22431,27098,295,0.17
22432,969,210,0.92
22433,5322,301,0.22
22434,21247,108,0.73
22435,21961,497,0.1
22436,10846,243,0.73
22437,3473,444,0.44
22438,2414,89,0.33
22439,29926,84,0.35
22440,21159,386,0.99
22441,4862,217,0.96
22442,28991,422,0.6
22443,11630,384,0.49
22444,28752,148,0.27
22445,4821,95,0.39
22446,8164,192,0.21
22447,7537,130,0.5
22448,581,229,0.3
22449,13259,19,0.63
22450,30097,301,0.19
22451,2260,499,0.89
22452,30328,392,0.25
22453,33794,345,0.99
22454,20064,369,0.0
22455,14241,299,0.27
22456,3879,433,0.75
22457,13099,71,0.5
22458,21258,240,0.19
22459,19915,21,0.22
22460,11685,226,0.6
22461,34361,455,0.8
22462,8169,187,0.92
22463,24801,72,0.82
22464,3815,103,0.6
22465,15434,480,0.96
22466,27603,291,0.77
22467,30200,459,0.98
22468,26148,335,0.57
22469,27889,71,0.1
22470,22105,217,0.96
22471,32679,243,0.31
22472,559,250,0.77
22473,33713,422,0.66
22474,24977,435,0.39
22475,31834,372,0.15
22476,139,193,0.42
22477,31079,189,0.81
22478,18956,133,0.2
22479,33688,26,0.46
22480,10784,129,0.22
22481,23689,126,0.28
22482,4182,176,0.98
22483,24973,219,0.92
22484,33613,76,0.77
22485,18162,422,0.56
22486,4642,308,0.84
22487,1675,102,0.88
22488,27794,331,0.97
22489,1476,221,0.31
22490,33344,432,0.38
22491,7581,353,0.08
22492,23704,351,0.69
22493,13521,312,0.36
22494,29643,387,0.65
22495,17390,492,0.74
22496,10590,214,0.94
22497,5653,116,0.5
22498,3760,131,0.04
22499,20167,123,0.01
22500,21239,298,0.88
22501,27878,31,0.97
22502,21809,448,0.04
22503,17147,481,0.24
22504,16693,112,0.24
22505,22841,24,0.36
22506,26485,455,0.9
22507,450,464,0.53
22508,3882,232,0.75
22509,28112,143,0.25
22510,28888,411,0.12
22511,29110,417,0.25
22512,23456,334,0.35
22513,11091,353,0.34
22514,568,275,0.16
22515,14786,496,0.02
22516,12128,218,0.04
22517,759,465,0.38
22518,27269,183,0.72
22519,28198,46,0.81
22520,21335,7,0.24
22521,2361,381,0.77
22522,34115,203,0.7
22523,30736,140,0.54
22524,27817,163,0.39
22525,33008,168,0.83
22526,10930,423,0.59
22527,20871,100,0.11
22528,19952,462,0.8
22529,21519,371,0.59
22530,6791,214,0.1
22531,12318,430,0.2
22532,3558,428,0.78
22533,10575,136,0.47
22534,28557,154,0.8
22535,14811,16,0.08
22536,16716,130,0.59
22537,24569,80,0.07
22538,21389,362,0.78
22539,18603,68,0.75
22540,34747,370,0.95
22541,5157,337,0.38
22542,4155,256,0.46
22543,2118,23,0.85
22544,14260,224,0.61
22545,14321,277,0.06
22546,18553,4,0.61
22547,1494,456,0.93
22548,32056,246,0.2
22549,19050,117,0.45
22550,4455,156,0.51
22551,31143,175,0.96
22552,9504,326,0.05
22553,24193,473,0.73
22554,2251,94,0.23
22555,25064,450,0.82
22556,24399,497,0.12
22557,23598,393,0.23
22558,33235,149,0.49
22559,6868,447,0.66
22560,14896,388,0.11
22561,5037,67,0.39
22562,6402,105,0.05
22563,25101,72,0.5
22564,11161,101,0.36
22565,33885,492,0.49
22566,20202,421,0.37
22567,14992,488,0.32
22568,14126,244,0.25
22569,19794,72,0.06
22570,8417,301,0.73
22571,27539,82,0.61
22572,21202,90,0.85
22573,11143,444,0.47
22574,1568,69,0.74
22575,4947,167,0.04
22576,20285,164,0.22
22577,21971,195,0.71
22578,21779,189,0.9
22579,789,242,0.46
22580,27847,317,0.48
22581,1438,12,0.67
22582,30815,479,0.13
22583,32761,122,0.9
22584,19316,119,0.89
22585,21834,132,0.31
22586,27195,112,0.07
22587,459,461,0.12
22588,29954,392,0.25
22589,30858,321,0.04
22590,2008,38,0.95
22591,6588,414,0.33
22592,28644,416,0.1
22593,21806,339,0.27
22594,11347,16,0.99
22595,30862,232,0.23
22596,11179,456,0.93
22597,183,362,0.33
22598,3502,128,0.46
22599,4498,306,0.0
22600,34770,168,0.97
22601,14644,13,0.46
22602,27562,190,0.42
22603,29664,206,0.54
22604,31352,60,0.51
22605,12776,466,0.84
22606,20947,121,0.65
22607,8453,413,0.09
22608,22270,59,0.38
22609,17746,99,0.71
22610,7616,112,0.01
22611,20223,245,0.07
22612,8099,305,0.62
22613,31066,493,0.72
22614,26827,137,0.39
22615,24417,64,0.02
22616,25502,121,0.69
22617,34143,296,0.96
22618,18615,487,0.56
22619,2800,423,0.49
22620,12121,215,0.72
22621,27831,75,0.5
22622,20997,369,0.21
22623,26711,317,0.07
22624,7407,338,0.6
22625,20265,444,0.41
22626,660,247,0.87
22627,20409,300,0.3
22628,24795,141,0.9
22629,5820,330,0.19
22630,9313,241,0.97
22631,22060,378,0.5
22632,4725,25,0.33
22633,28879,454,0.35
22634,16915,21,0.44
22635,18922,449,0.32
22636,24639,387,0.06
22637,20131,462,0.15
22638,3334,53,0.61
22639,26597,210,0.97
22640,12194,179,0.37
22641,32550,331,0.18
22642,26963,213,0.41
22643,22651,289,0.47
22644,2503,174,0.09
22645,23737,2,0.89
22646,7840,447,0.34
22647,23429,237,0.27
22648,2984,415,0.41
22649,31129,377,0.15
22650,26193,12,0.97
22651,17615,470,0.96
22652,27000,103,0.04
22653,26454,288,0.28
22654,31227,110,0.68
22655,7805,208,0.89
22656,27610,207,0.1
22657,16746,239,0.06
22658,30083,50,0.76
22659,5254,212,0.55
22660,22912,36,0.11
22661,30783,437,0.02
22662,10241,228,0.89
22663,11439,336,0.46
22664,32826,78,0.11
22665,24177,255,0.65
22666,7012,379,0.5
22667,7241,53,0.65
22668,4836,379,0.52
22669,15583,481,0.55
22670,10754,472,0.66
22671,26151,255,0.1
22672,26381,247,0.93
22673,9412,250,0.94
22674,22400,411,0.59
22675,13482,457,0.79
22676,20977,47,0.94
22677,28824,212,0.02
22678,29415,145,0.64
22679,7045,131,0.38
22680,15549,411,0.97
22681,2126,246,0.48
22682,32037,424,0.34
22683,30091,15,0.25
22684,25608,279,0.33
22685,27467,32,0.83
22686,1323,2,0.7
22687,2355,167,0.9
22688,857,410,0.34
22689,17446,278,0.95
22690,21633,16,0.37
22691,4287,128,0.36
22692,10817,182,0.07
22693,4676,142,0.04
22694,32424,495,0.85
22695,18946,375,0.63
22696,24737,50,0.46
22697,26823,12,0.96
22698,794,7,0.13
22699,31470,220,0.24
22700,22922,197,0.62
22701,6001,85,0.03
22702,10596,492,0.35
22703,22695,300,0.53
22704,4151,224,0.65
22705,31001,221,0.92
22706,25593,185,0.72
22707,31768,176,0.42
22708,2004,405,0.71
22709,26103,143,0.18
22710,29674,446,0.71
22711,17873,483,0.59
22712,2810,246,0.97
22713,3445,240,0.51
22714,13343,412,0.16
22715,15926,368,0.48
22716,34500,491,0.74
22717,11899,39,0.65
22718,10698,154,0.1
22719,9856,422,0.63
22720,4572,266,0.56
22721,14207,211,0.32
22722,15406,9,0.62
22723,13267,80,0.58
22724,16128,266,0.8
22725,23073,61,0.81
22726,16345,187,0.48
22727,34231,491,0.28
22728,23651,245,0.33
22729,15146,248,0.08
22730,5611,375,0.89
22731,14789,56,0.61
22732,7832,396,0.66
22733,30513,308,0.25
22734,1831,443,0.53
22735,3317,445,0.47
22736,10536,257,0.34
22737,9879,488,0.83
22738,1223,124,0.7
22739,10859,197,0.13
22740,31188,75,0.41
22741,23364,480,0.69
22742,5773,392,0.64
22743,32582,75,0.3
22744,31075,128,0.22
22745,3485,282,0.52
22746,19215,51,0.47
22747,12549,122,0.8
22748,11130,325,0.67
22749,3080,491,0.61
22750,18620,177,0.98
22751,27536,435,0.44
22752,21644,410,0.24
22753,11377,296,0.25
22754,1022,463,0.88
22755,14426,4,0.07
22756,1932,90,0.31
22757,6646,415,0.66
22758,27500,339,0.73
22759,4973,397,0.51
22760,15058,188,0.31
22761,16847,50,0.9
22762,7486,81,0.21
22763,10105,369,0.83
22764,11615,41,0.46
22765,17102,461,0.92
22766,12144,417,0.45
22767,11661,335,0.1
22768,13984,261,0.48
22769,21074,268,0.27
22770,34085,285,0.33
22771,25329,147,0.51
22772,1476,306,0.84
22773,14,54,0.11
22774,8466,113,0.59
22775,9304,161,0.96
22776,29447,483,0.31
22777,25518,200,0.84
22778,7094,28,0.57
22779,2697,355,0.06
22780,19675,191,0.89
22781,5955,401,0.58
22782,8001,484,0.39
22783,8506,25,0.62
22784,25963,283,0.54
22785,15452,176,0.03
22786,21333,233,0.15
22787,10199,55,0.97
22788,4664,381,0.0
22789,7129,171,0.1
22790,26299,416,0.97
22791,3825,25,0.92
22792,8226,168,0.91
22793,20666,350,0.91
22794,5929,2,0.23
22795,7900,240,0.4
22796,25143,8,0.65
22797,34791,1,0.4
22798,27361,158,0.89
22799,5417,28,0.62
22800,19052,211,0.84
22801,2518,489,0.66
22802,27578,36,0.37
22803,6464,228,0.93
22804,27139,487,0.35
22805,7004,128,0.49
22806,8213,422,0.27
22807,32947,370,0.63
22808,9731,490,0.34
22809,22627,385,0.63
22810,34758,217,0.9
22811,2997,339,0.05
22812,2799,175,0.88
22813,34920,456,0.37
22814,2669,227,0.84
22815,13805,237,0.53
22816,29807,336,0.45
22817,30945,156,0.38
22818,6949,221,0.28
22819,33169,92,0.38
22820,18225,205,0.76
22821,14029,138,0.66
22822,2157,279,0.0
22823,25427,242,0.34
22824,24742,460,0.43
22825,24492,35,0.06
22826,31171,230,0.56
22827,11748,442,0.82
22828,19492,14,0.53
22829,3972,478,0.78
22830,20386,399,0.78
22831,11798,140,0.72
22832,34249,1,0.75
22833,18877,478,0.34
22834,10675,148,0.74
22835,31307,7,0.61
22836,18156,76,0.79
22837,18147,199,0.83
22838,26000,355,0.18
22839,2523,205,0.15
22840,15417,408,0.26
22841,5934,214,0.25
22842,34380,480,0.32
22843,30326,351,0.57
22844,26440,178,0.71
22845,32333,189,0.92
22846,13805,18,0.63
22847,1222,219,0.74
22848,29763,112,0.61
22849,21513,288,0.09
22850,27954,382,0.45
22851,4533,194,0.08
22852,3184,67,0.6
22853,29697,379,0.81
22854,21946,322,0.18
22855,28427,348,0.27
22856,30307,187,0.83
22857,15895,232,0.94
22858,26184,344,0.52
22859,24231,190,0.64
22860,2814,333,0.27
22861,19412,42,0.23
22862,22120,355,0.01
22863,14295,181,0.74
22864,26266,226,0.22
22865,13040,52,0.58
22866,23314,417,0.75
22867,8732,212,0.72
22868,20301,479,0.13
22869,24104,209,0.81
22870,5249,257,0.43
22871,16615,394,0.2
22872,9885,251,0.62
22873,21523,328,0.18
22874,31022,325,0.47
22875,40,72,0.87
22876,3067,214,0.79
22877,23255,271,0.52
22878,6265,358,0.23
22879,15932,347,0.77
22880,15802,497,0.69
22881,23014,242,0.86
22882,15711,412,0.7
22883,17456,71,0.73
22884,32208,236,0.65
22885,24057,242,0.33
22886,20477,149,0.95
22887,4841,445,0.44
22888,20854,74,0.99
22889,14358,337,0.78
22890,31138,262,0.73
22891,17685,456,0.86
22892,14196,481,0.28
22893,26365,144,0.93
22894,3179,95,0.52
22895,23777,499,0.06
22896,17266,279,0.41
22897,33140,487,0.23
22898,33156,292,0.81
22899,6655,478,0.53
22900,18011,486,0.13
22901,6480,19,0.82
22902,25346,30,0.22
22903,6032,492,0.26
22904,22630,3,0.12
22905,2948,19,0.95
22906,6429,439,0.64
22907,54,438,0.53
22908,12640,308,0.7
22909,4957,107,0.46
22910,582,129,0.9
22911,1362,132,0.57
22912,22765,351,0.78
22913,33174,139,0.29
22914,839,368,0.17
22915,19895,264,0.37
22916,28537,422,0.28
22917,1268,296,0.55
22918,3896,467,0.79
22919,26242,57,0.97
22920,30147,315,0.74
22921,23886,404,0.07
22922,11038,300,0.26
22923,25153,219,0.31
22924,30560,149,0.3
22925,13114,65,0.68
22926,14771,89,0.95
22927,29917,308,0.99
22928,32628,253,0.03
22929,23109,361,0.27
22930,3771,54,0.11
22931,31757,429,0.13
22932,6618,423,0.63
22933,15117,390,0.34
22934,29295,121,0.57
22935,27312,259,0.43
22936,8187,359,0.89
22937,18037,30,0.25
22938,12133,222,0.45
22939,15600,61,0.61
22940,24813,55,0.12
22941,6046,253,0.23
22942,15667,209,0.38
22943,18292,5,0.49
22944,14630,117,0.05
22945,6968,434,0.21
22946,19773,62,0.08
22947,26008,330,0.29
22948,19348,321,0.85
22949,31812,280,0.81
22950,29521,20,0.54
22951,27435,257,0.9
