part_id,part_name,criticality_level
22939,Engine,Low
22940,Brake,Low
22941,Engine,Medium
22942,Brake,High
22943,Brake,Medium
22944,Engine,High
22945,Battery,High
22946,Sensor,Medium
22947,Sensor,Low
22948,Engine,Medium
22949,Battery,Low
22950,Engine,High
22951,Battery,High
22952,Battery,High
22953,Brake,Low
22954,Battery,Low
22955,Engine,Low
22956,Brake,High
22957,Battery,Medium
22958,Sensor,Medium
22959,Sensor,High
22960,Engine,High
22961,Sensor,Low
22962,Battery,Medium
22963,Engine,Medium
22964,Sensor,Low
22965,Brake,High
22966,Battery,High
22967,Brake,Medium
22968,Brake,High
22969,Brake,Low
22970,Engine,Low
22971,Engine,Medium
22972,Engine,Medium
22973,Brake,Low
22974,Brake,High
22975,Battery,Medium
22976,Sensor,High
22977,Sensor,High
22978,Battery,Medium
22979,Brake,Low
22980,Sensor,Low
22981,Engine,High
22982,Sensor,Medium
22983,Battery,High
22984,Brake,Medium
22985,Sensor,Medium
22986,Engine,Low
22987,Sensor,High
22988,Engine,Low
22989,Brake,Medium
22990,Brake,High
22991,Sensor,Medium
22992,Sensor,High
22993,Sensor,Medium
22994,Engine,High
22995,Battery,Medium
22996,Engine,High
22997,Engine,Low
22998,Sensor,High
22999,Sensor,Medium
23000,Sensor,High
23001,Brake,High
23002,Brake,High
23003,Sensor,Medium
23004,Engine,High
23005,Sensor,High
23006,Battery,Medium
23007,Sensor,Medium
23008,Sensor,High
23009,Engine,High
23010,Brake,Medium
23011,Sensor,Medium
23012,Brake,Low
23013,Brake,Medium
23014,Sensor,Low
23015,Battery,High
23016,Sensor,Medium
23017,Engine,Medium
23018,Brake,Low
23019,Engine,Low
23020,Brake,Low
23021,Brake,Low
23022,Brake,Medium
23023,Engine,Medium
23024,Sensor,Low
23025,Sensor,Low
23026,Engine,High
23027,Engine,High
23028,Engine,Low
23029,Battery,Medium
23030,Brake,Medium
23031,Sensor,Low
23032,Battery,Medium
23033,Engine,Medium
23034,Battery,Low
23035,Battery,High
23036,Engine,High
23037,Brake,High
23038,Battery,Medium
23039,Engine,Low
23040,Battery,High
23041,Sensor,High
23042,Sensor,Low
23043,Sensor,Medium
23044,Engine,Low
23045,Engine,High
23046,Brake,Low
23047,Brake,High
23048,Sensor,High
23049,Sensor,Low
23050,Brake,High
23051,Battery,Medium
23052,Sensor,High
23053,Battery,Medium
23054,Sensor,Low
23055,Engine,High
23056,Engine,High
23057,Brake,Low
23058,Sensor,High
23059,Sensor,Medium
23060,Battery,High
23061,Sensor,High
23062,Engine,Low
23063,Engine,Low
23064,Sensor,Low
23065,Engine,High
23066,Engine,Low
23067,Brake,High
23068,Battery,Medium
23069,Battery,High
23070,Sensor,Medium
23071,Engine,Low
23072,Engine,Medium
23073,Brake,High
23074,Engine,Medium
23075,Battery,High
23076,Sensor,Low
23077,Brake,Low
23078,Sensor,Low
23079,Sensor,Low
23080,Brake,High
23081,Brake,Medium
23082,Battery,High
23083,Engine,Medium
23084,Brake,Medium
23085,Engine,Medium
23086,Engine,High
23087,Brake,Medium
23088,Brake,Low
23089,Brake,Medium
23090,Engine,High
23091,Sensor,Low
23092,Battery,High
23093,Brake,Medium
23094,Battery,High
23095,Sensor,Medium
23096,Battery,High
23097,Engine,Low
23098,Sensor,Medium
23099,Engine,High
23100,Engine,Low
23101,Engine,Low
23102,Sensor,High
23103,Battery,Low
23104,Battery,Low
23105,Brake,Medium
23106,Engine,Medium
23107,Engine,Medium
23108,Battery,Low
23109,Engine,Low
23110,Sensor,Medium
23111,Engine,Low
23112,Sensor,High
23113,Brake,Low
23114,Brake,Low
23115,Battery,High
23116,Battery,Low
23117,Engine,High
23118,Brake,Medium
23119,Brake,Low
23120,Engine,Low
23121,Brake,Medium
23122,Brake,High
23123,Battery,High
23124,Brake,High
23125,Battery,High
23126,Engine,High
23127,Battery,Low
23128,Brake,Low
23129,Engine,Low
23130,Brake,Medium
23131,Brake,Low
23132,Sensor,Medium
23133,Battery,Low
23134,Engine,High
23135,Battery,Medium
23136,Battery,Low
23137,Brake,High
23138,Battery,Medium
23139,Battery,Low
23140,Engine,High
23141,Brake,Low
23142,Engine,High
23143,Battery,Low
23144,Brake,High
23145,Sensor,Low
23146,Battery,High
23147,Battery,High
23148,Engine,Low
23149,Sensor,Medium
23150,Brake,Medium
23151,Brake,Medium
23152,Battery,High
23153,Engine,Low
23154,Sensor,Low
23155,Battery,Medium
23156,Engine,Medium
23157,Battery,High
23158,Battery,High
23159,Brake,Medium
23160,Engine,Low
23161,Brake,Medium
23162,Brake,Medium
23163,Sensor,High
23164,Sensor,Medium
23165,Brake,Low
23166,Battery,High
23167,Brake,Medium
23168,Sensor,Medium
23169,Sensor,High
23170,Sensor,Medium
23171,Sensor,Medium
23172,Brake,Medium
23173,Battery,High
23174,Battery,High
23175,Battery,High
23176,Brake,High
23177,Engine,High
23178,Battery,Medium
23179,Engine,High
23180,Battery,Low
23181,Sensor,Low
23182,Brake,Medium
23183,Brake,Low
23184,Battery,High
23185,Battery,Medium
23186,Sensor,High
23187,Sensor,Low
23188,Sensor,Medium
23189,Sensor,Medium
23190,Battery,High
23191,Sensor,Low
23192,Battery,Medium
23193,Battery,Low
23194,Brake,High
23195,Brake,Low
23196,Battery,High
23197,Battery,Medium
23198,Battery,Low
23199,Brake,Medium
23200,Battery,High
23201,Brake,Low
23202,Sensor,Low
23203,Brake,Medium
23204,Engine,High
23205,Battery,Medium
23206,Sensor,Medium
23207,Battery,Medium
23208,Battery,Low
23209,Brake,Medium
23210,Battery,High
23211,Brake,Medium
23212,Engine,Medium
23213,Battery,High
23214,Battery,Low
23215,Brake,Low
23216,Battery,Low
23217,Brake,High
23218,Brake,High
23219,Engine,Medium
23220,Engine,Medium
23221,Battery,High
23222,Sensor,Low
23223,Brake,Medium
23224,Brake,Low
23225,Brake,High
23226,Sensor,Medium
23227,Sensor,Low
23228,Brake,Medium
23229,Brake,High
23230,Engine,Medium
23231,Brake,High
23232,Engine,Medium
23233,Battery,High
23234,Battery,Medium
23235,Engine,Medium
23236,Brake,High
23237,Brake,High
23238,Battery,Low
23239,Battery,Low
23240,Sensor,High
23241,Battery,Low
23242,Brake,High
23243,Sensor,High
23244,Battery,Low
23245,Engine,Medium
23246,Brake,Medium
23247,Engine,Medium
23248,Sensor,High
23249,Battery,High
23250,Battery,High
23251,Sensor,Medium
23252,Brake,Medium
23253,Sensor,High
23254,Engine,High
23255,Battery,Medium
23256,Engine,High
23257,Sensor,Medium
23258,Brake,Low
23259,Brake,High
23260,Engine,High
23261,Sensor,High
23262,Engine,Medium
23263,Battery,Low
23264,Battery,Medium
23265,Engine,Low
23266,Engine,Medium
23267,Sensor,High
23268,Brake,Low
23269,Engine,Low
23270,Brake,Low
23271,Brake,Medium
23272,Sensor,Medium
23273,Sensor,Medium
23274,Brake,Low
23275,Battery,Low
23276,Battery,Low
23277,Battery,Medium
23278,Battery,Low
23279,Brake,Medium
23280,Brake,Low
23281,Sensor,Medium
23282,Sensor,Medium
23283,Engine,Medium
23284,Battery,Medium
23285,Engine,Medium
23286,Brake,Low
23287,Engine,Low
23288,Engine,Low
23289,Battery,Medium
23290,Sensor,Medium
23291,Engine,Medium
23292,Brake,High
23293,Brake,Medium
23294,Sensor,Low
23295,Engine,Medium
23296,Engine,Medium
23297,Battery,Low
23298,Battery,Medium
23299,Battery,Medium
23300,Sensor,Medium
23301,Battery,Medium
23302,Sensor,High
23303,Engine,High
23304,Battery,High
23305,Sensor,Low
23306,Engine,Medium
23307,Battery,Low
23308,Battery,Medium
23309,Engine,High
23310,Brake,Medium
23311,Brake,High
23312,Battery,Low
23313,Battery,High
23314,Sensor,High
23315,Brake,High
23316,Sensor,Medium
23317,Engine,Low
23318,Brake,Low
23319,Battery,Medium
23320,Engine,High
23321,Engine,High
23322,Sensor,Low
23323,Sensor,High
23324,Brake,Medium
23325,Battery,Low
23326,Sensor,High
23327,Engine,High
23328,Engine,Low
23329,Brake,Medium
23330,Battery,Medium
23331,Engine,High
23332,Brake,Medium
23333,Battery,Low
23334,Sensor,High
23335,Sensor,High
23336,Brake,Medium
23337,Brake,Low
23338,Brake,Low
23339,Battery,Low
23340,Battery,Low
23341,Battery,Medium
23342,Battery,Low
23343,Sensor,Low
23344,Sensor,Low
23345,Battery,Low
23346,Brake,Low
23347,Engine,Medium
23348,Engine,Low
23349,Engine,Low
23350,Sensor,Low
23351,Brake,Low
23352,Battery,Low
23353,Engine,Low
23354,Brake,High
23355,Sensor,High
23356,Brake,High
23357,Battery,High
23358,Battery,Medium
23359,Sensor,Medium
23360,Engine,Medium
23361,Brake,Medium
23362,Sensor,High
23363,Battery,High
23364,Battery,Medium
23365,Sensor,Low
23366,Battery,Low
23367,Engine,Medium
23368,Brake,Low
23369,Battery,Medium
23370,Engine,Medium
23371,Battery,Medium
23372,Sensor,Medium
23373,Sensor,Medium
23374,Sensor,Low
23375,Engine,Medium
23376,Battery,Medium
23377,Brake,Medium
23378,Engine,High
23379,Sensor,Medium
23380,Battery,Low
23381,Sensor,Low
23382,Battery,High
23383,Sensor,Medium
23384,Sensor,Low
23385,Sensor,Low
23386,Battery,Low
23387,Sensor,High
23388,Engine,Low
23389,Sensor,Medium
23390,Sensor,Low
23391,Engine,Medium
23392,Battery,Medium
23393,Sensor,Medium
23394,Engine,High
23395,Sensor,Low
23396,Sensor,Medium
23397,Sensor,High
23398,Battery,Medium
23399,Brake,Low
23400,Engine,Medium
23401,Brake,Low
23402,Sensor,Low
23403,Sensor,Low
23404,Sensor,Low
23405,Sensor,Low
23406,Engine,Medium
23407,Sensor,Low
23408,Engine,High
23409,Sensor,Low
23410,Brake,Medium
23411,Engine,High
23412,Engine,Medium
23413,Engine,High
23414,Engine,High
23415,Battery,Medium
23416,Brake,Low
23417,Sensor,Medium
23418,Battery,Low
23419,Brake,High
23420,Battery,High
23421,Battery,Medium
23422,Engine,Medium
23423,Brake,Low
23424,Sensor,High
23425,Battery,Low
23426,Battery,Low
23427,Engine,Low
23428,Sensor,Medium
23429,Brake,Low
23430,Engine,High
23431,Brake,Medium
23432,Sensor,Medium
23433,Battery,Medium
23434,Engine,Medium
23435,Battery,Medium
23436,Engine,Low
23437,Sensor,High
23438,Battery,Low
23439,Brake,High
23440,Battery,Low
23441,Sensor,Low
23442,Engine,Medium
23443,Battery,High
23444,Brake,Medium
23445,Sensor,High
23446,Brake,Medium
23447,Battery,High
23448,Engine,Low
23449,Brake,Medium
23450,Engine,Medium
23451,Brake,Medium
23452,Engine,High
23453,Engine,High
23454,Engine,Medium
23455,Sensor,Low
23456,Battery,Low
23457,Engine,High
23458,Sensor,High
23459,Battery,Medium
23460,Engine,Medium
23461,Brake,Medium
23462,Brake,Low
23463,Sensor,High
23464,Battery,Medium
23465,Sensor,Medium
23466,Engine,Medium
23467,Sensor,Medium
23468,Engine,High
23469,Engine,Low
23470,Brake,High
23471,Battery,Medium
23472,Sensor,Low
23473,Engine,High
23474,Brake,Medium
23475,Brake,High
23476,Engine,Medium
23477,Sensor,Low
23478,Battery,Medium
23479,Sensor,Low
23480,Battery,Low
23481,Battery,Low
23482,Sensor,Medium
23483,Battery,Low
23484,Battery,High
23485,Sensor,High
23486,Sensor,High
23487,Sensor,High
23488,Sensor,High
23489,Sensor,Medium
23490,Brake,High
23491,Sensor,Low
23492,Brake,Low
23493,Engine,Medium
23494,Battery,Low
23495,Engine,High
23496,Sensor,Medium
23497,Engine,High
23498,Battery,High
23499,Brake,Medium
23500,Sensor,Low
23501,Engine,High
23502,Brake,Low
23503,Sensor,Low
23504,Engine,High
23505,Sensor,Medium
23506,Battery,Medium
23507,Brake,Medium
23508,Battery,Low
23509,Brake,High
23510,Engine,Medium
23511,Sensor,High
23512,Sensor,Medium
23513,Engine,Low
23514,Sensor,Low
23515,Sensor,Low
23516,Sensor,High
23517,Engine,Medium
23518,Engine,Medium
23519,Brake,High
23520,Engine,Low
23521,Battery,Low
23522,Brake,Medium
23523,Sensor,High
23524,Sensor,High
23525,Sensor,Medium
23526,Engine,Low
23527,Battery,High
23528,Sensor,Medium
23529,Sensor,High
23530,Engine,High
23531,Sensor,Medium
23532,Brake,High
23533,Battery,High
23534,Sensor,High
23535,Brake,Medium
23536,Engine,Low
23537,Battery,Low
23538,Sensor,Low
23539,Battery,High
23540,Sensor,Low
23541,Sensor,High
23542,Engine,High
23543,Engine,Low
23544,Brake,Medium
23545,Engine,High
23546,Engine,High
23547,Brake,Low
23548,Brake,Medium
23549,Brake,Medium
23550,Engine,Medium
23551,Battery,High
23552,Sensor,Low
23553,Brake,Medium
23554,Engine,High
23555,Sensor,High
23556,Engine,High
23557,Battery,High
23558,Battery,Medium
23559,Sensor,Low
23560,Sensor,Low
23561,Brake,Low
23562,Brake,Medium
23563,Brake,Medium
23564,Sensor,Medium
23565,Engine,Low
23566,Sensor,Low
23567,Battery,Low
23568,Battery,Low
23569,Battery,High
23570,Engine,High
23571,Sensor,High
23572,Battery,Low
23573,Sensor,High
23574,Sensor,Medium
23575,Battery,Medium
23576,Battery,High
23577,Battery,High
23578,Brake,Medium
23579,Engine,Low
23580,Battery,High
23581,Engine,High
23582,Engine,Low
23583,Sensor,Medium
23584,Battery,Low
23585,Brake,High
23586,Engine,High
23587,Battery,High
23588,Sensor,High
23589,Brake,Medium
23590,Sensor,Low
23591,Battery,Medium
23592,Brake,High
23593,Engine,Medium
23594,Sensor,Low
23595,Engine,Medium
23596,Sensor,High
23597,Engine,Low
23598,Sensor,Medium
23599,Engine,Low
23600,Brake,Medium
23601,Sensor,High
23602,Brake,Medium
23603,Battery,Low
23604,Sensor,Medium
23605,Brake,Low
23606,Battery,Low
23607,Brake,Medium
23608,Engine,High
23609,Brake,High
23610,Sensor,High
23611,Battery,Medium
23612,Brake,Medium
23613,Sensor,High
23614,Brake,High
23615,Battery,Low
23616,Brake,Low
23617,Sensor,Medium
23618,Brake,High
23619,Sensor,Low
23620,Sensor,High
23621,Battery,Medium
23622,Battery,Medium
23623,Engine,Medium
23624,Sensor,High
23625,Brake,Low
23626,Brake,Medium
23627,Engine,High
23628,Brake,Medium
23629,Battery,High
23630,Battery,Medium
23631,Sensor,Low
23632,Engine,High
23633,Brake,High
23634,Battery,Low
23635,Sensor,Medium
23636,Engine,High
23637,Engine,High
23638,Battery,Low
23639,Battery,Medium
23640,Battery,Medium
23641,Engine,High
23642,Sensor,Medium
23643,Brake,High
23644,Engine,Low
23645,Brake,Low
23646,Engine,High
23647,Engine,Medium
23648,Sensor,Low
23649,Brake,Medium
23650,Brake,High
23651,Battery,High
23652,Engine,Low
23653,Battery,Medium
23654,Engine,Medium
23655,Battery,Low
23656,Sensor,High
23657,Sensor,Low
23658,Engine,High
23659,Battery,High
23660,Battery,High
23661,Brake,Medium
23662,Brake,High
23663,Brake,Medium
23664,Brake,Low
23665,Battery,High
23666,Battery,High
23667,Engine,High
23668,Battery,Low
23669,Brake,Medium
23670,Battery,Medium
23671,Sensor,Low
23672,Sensor,Low
23673,Brake,High
23674,Sensor,Medium
23675,Sensor,Medium
23676,Brake,High
23677,Battery,Low
23678,Sensor,Low
23679,Engine,Medium
23680,Brake,Medium
23681,Brake,Medium
23682,Battery,High
23683,Engine,High
23684,Brake,High
23685,Engine,Medium
23686,Sensor,Medium
23687,Battery,Low
23688,Engine,Medium
23689,Sensor,High
23690,Sensor,Low
23691,Sensor,High
23692,Brake,Low
23693,Sensor,Medium
23694,Engine,Medium
23695,Engine,High
23696,Battery,Low
23697,Battery,Medium
23698,Battery,High
23699,Engine,Low
23700,Battery,Medium
23701,Battery,Low
23702,Battery,Medium
23703,Brake,Low
23704,Brake,Medium
23705,Brake,High
23706,Battery,Low
23707,Brake,High
23708,Engine,High
23709,Battery,High
23710,Engine,High
23711,Sensor,Medium
23712,Engine,Medium
23713,Sensor,Medium
23714,Sensor,Medium
23715,Engine,Low
23716,Sensor,Low
23717,Engine,Low
23718,Sensor,Medium
23719,Engine,Medium
23720,Engine,High
23721,Battery,Low
23722,Sensor,High
23723,Battery,High
23724,Engine,Medium
23725,Battery,Medium
23726,Engine,High
23727,Battery,Medium
23728,Sensor,Low
23729,Battery,Medium
23730,Sensor,Low
23731,Battery,Low
23732,Sensor,High
23733,Engine,Low
23734,Engine,Medium
23735,Battery,High
23736,Sensor,High
23737,Sensor,High
23738,Brake,High
23739,Engine,High
23740,Engine,High
23741,Engine,Medium
23742,Engine,Medium
23743,Engine,High
23744,Sensor,Low
23745,Battery,Low
23746,Battery,High
23747,Brake,Medium
23748,Sensor,Medium
23749,Battery,High
23750,Sensor,Low
23751,Engine,Medium
23752,Engine,Medium
23753,Engine,Low
23754,Brake,High
23755,Battery,High
23756,Sensor,Low
23757,Engine,High
23758,Engine,Medium
23759,Battery,Low
23760,Sensor,Low
23761,Battery,Low
23762,Sensor,Low
23763,Engine,Low
23764,Brake,Low
23765,Sensor,High
23766,Engine,Medium
23767,Brake,Medium
23768,Engine,Medium
23769,Battery,Low
23770,Brake,Low
23771,Battery,Medium
23772,Battery,Medium
23773,Brake,High
23774,Sensor,Low
23775,Sensor,High
23776,Battery,Low
23777,Battery,Low
23778,Engine,Medium
23779,Sensor,Medium
23780,Sensor,Low
23781,Brake,High
23782,Battery,Medium
23783,Sensor,High
23784,Brake,Medium
23785,Engine,Low
23786,Sensor,Medium
23787,Battery,Low
23788,Engine,Medium
23789,Brake,Medium
23790,Brake,High
23791,Sensor,Low
23792,Battery,High
23793,Sensor,Low
23794,Sensor,Medium
23795,Engine,High
23796,Sensor,Low
23797,Brake,Medium
23798,Sensor,High
23799,Sensor,High
23800,Sensor,Low
23801,Brake,Medium
23802,Engine,Low
23803,Sensor,Medium
23804,Sensor,Medium
23805,Brake,Medium
23806,Brake,High
23807,Sensor,High
23808,Engine,High
23809,Engine,High
23810,Sensor,High
23811,Engine,Low
23812,Brake,High
23813,Battery,Medium
23814,Battery,Medium
23815,Sensor,High
23816,Sensor,Low
23817,Brake,Medium
23818,Brake,High
23819,Engine,Medium
23820,Brake,Medium
23821,Sensor,Low
23822,Brake,High
23823,Battery,Low
23824,Battery,High
23825,Brake,Medium
23826,Battery,Medium
23827,Brake,Low
23828,Engine,Low
23829,Brake,High
23830,Battery,High
23831,Sensor,High
23832,Sensor,Medium
23833,Brake,Medium
23834,Battery,High
23835,Brake,Medium
23836,Brake,Low
23837,Battery,Medium
23838,Brake,Medium
23839,Sensor,Low
23840,Sensor,Low
23841,Brake,Medium
23842,Brake,High
23843,Engine,High
23844,Sensor,Low
23845,Battery,Medium
23846,Sensor,Medium
23847,Brake,High
23848,Engine,High
23849,Battery,Low
23850,Engine,Medium
23851,Engine,High
23852,Sensor,Low
23853,Brake,High
23854,Engine,Low
23855,Brake,High
23856,Sensor,High
23857,Battery,Low
23858,Sensor,Low
23859,Engine,Medium
23860,Engine,Medium
23861,Sensor,Low
23862,Engine,Low
23863,Engine,Medium
23864,Brake,Low
23865,Brake,High
23866,Sensor,Low
23867,Battery,Low
23868,Battery,Medium
23869,Battery,Low
23870,Brake,Low
23871,Sensor,Medium
23872,Engine,Medium
23873,Sensor,Medium
23874,Sensor,High
23875,Brake,High
23876,Brake,Low
23877,Battery,Medium
23878,Battery,Low
23879,Battery,High
23880,Sensor,High
23881,Brake,Low
23882,Sensor,High
23883,Engine,Medium
23884,Battery,Medium
23885,Brake,High
23886,Engine,Medium
23887,Battery,Medium
23888,Battery,Low
23889,Battery,High
23890,Sensor,Medium
23891,Brake,Low
23892,Engine,Low
23893,Brake,Medium
23894,Battery,High
23895,Sensor,Medium
23896,Brake,Medium
23897,Brake,Low
23898,Engine,Low
23899,Sensor,Low
23900,Brake,Low
23901,Battery,Medium
23902,Sensor,High
23903,Brake,Medium
23904,Engine,Low
23905,Engine,High
23906,Engine,Low
23907,Sensor,Medium
23908,Brake,Medium
23909,Sensor,Low
23910,Battery,Low
23911,Brake,High
23912,Sensor,High
23913,Sensor,Low
23914,Engine,Medium
23915,Brake,High
23916,Sensor,Medium
23917,Battery,Low
23918,Engine,High
23919,Brake,High
23920,Engine,Low
23921,Battery,Low
23922,Brake,High
23923,Battery,Medium
23924,Sensor,Low
23925,Sensor,Low
23926,Brake,High
23927,Sensor,Medium
23928,Sensor,High
23929,Engine,Medium
23930,Engine,High
23931,Brake,Low
23932,Battery,Low
23933,Brake,Low
23934,Battery,Medium
23935,Engine,Low
23936,Sensor,High
23937,Brake,High
23938,Brake,Low
23939,Engine,Low
23940,Battery,Low
23941,Brake,High
23942,Battery,Low
23943,Engine,High
23944,Brake,Low
23945,Sensor,Low
23946,Brake,Low
23947,Battery,High
23948,Brake,Low
23949,Brake,High
23950,Brake,High
23951,Engine,Medium
23952,Engine,Low
23953,Battery,Medium
23954,Engine,Medium
23955,Brake,Low
23956,Sensor,High
23957,Brake,High
23958,Battery,High
23959,Battery,Low
23960,Engine,High
23961,Battery,High
23962,Brake,Low
23963,Battery,Medium
23964,Engine,High
23965,Engine,Medium
23966,Brake,High
23967,Battery,High
23968,Sensor,Low
23969,Battery,Low
23970,Engine,Medium
23971,Sensor,Medium
23972,Battery,Low
23973,Sensor,Low
23974,Battery,Medium
23975,Battery,Low
23976,Brake,Low
23977,Battery,Low
23978,Engine,High
23979,Battery,High
23980,Sensor,Low
23981,Sensor,High
23982,Brake,High
23983,Engine,High
23984,Engine,Low
23985,Brake,Medium
23986,Brake,Medium
23987,Battery,Medium
23988,Brake,Low
23989,Brake,Medium
23990,Battery,Medium
23991,Engine,Medium
23992,Battery,High
23993,Brake,High
23994,Brake,Low
23995,Engine,Low
23996,Engine,Low
23997,Battery,High
23998,Engine,Low
23999,Engine,Medium
24000,Brake,High
24001,Engine,High
24002,Battery,Medium
24003,Sensor,High
24004,Battery,High
24005,Brake,High
24006,Brake,High
24007,Brake,Medium
24008,Brake,Low
24009,Brake,High
24010,Engine,Low
24011,Sensor,Medium
24012,Battery,Low
24013,Battery,High
24014,Engine,Medium
24015,Battery,Low
24016,Engine,High
24017,Brake,Medium
24018,Engine,Medium
24019,Sensor,High
24020,Battery,Low
24021,Engine,High
24022,Engine,High
24023,Brake,Medium
24024,Battery,Low
24025,Brake,Low
24026,Brake,Low
24027,Sensor,Medium
24028,Battery,High
24029,Sensor,Low
