warranty_event_id,vehicle_id,claim_cost,failure_confirmed
14569,33219,2986.76,1
14570,4591,1735.91,0
14571,31778,1165.99,1
14572,9276,4300.77,1
14573,3504,1060.08,1
14574,18130,2806.76,1
14575,18136,158.0,1
14576,26188,4319.07,1
14577,31713,2372.91,1
14578,27175,3324.6,0
14579,11120,4500.63,0
14580,10241,882.52,1
14581,29230,2609.67,1
14582,22047,924.04,1
14583,2464,2519.55,1
14584,1822,1214.5,1
14585,5878,2462.39,1
14586,15088,1900.3,0
14587,2380,2093.73,0
14588,20755,1747.84,1
14589,24472,3507.06,0
14590,32551,3266.19,0
14591,31768,2546.34,0
14592,18192,4629.88,1
14593,30028,3299.86,0
14594,15911,4325.06,0
14595,27632,1118.26,0
14596,11285,370.28,0
14597,22897,1119.13,1
14598,34052,743.24,0
14599,19527,844.68,1
14600,22515,3436.45,1
14601,26170,1143.69,0
14602,17222,2220.72,0
14603,4462,357.64,0
14604,3515,3034.49,1
14605,23952,393.82,0
14606,24004,148.97,0
14607,10277,2678.0,0
14608,18650,2335.67,1
14609,20729,3965.05,1
14610,18182,2012.77,0
14611,26107,411.57,1
14612,12607,2356.86,1
14613,20864,4331.04,1
14614,29129,4819.02,1
14615,8693,3791.26,1
14616,18994,1444.69,1
14617,26234,1467.75,0
14618,8894,2009.29,0
14619,10218,2051.91,1
14620,17418,1356.39,1
14621,25137,2375.23,1
14622,30220,2647.25,0
14623,22867,447.45,0
14624,25833,1952.05,1
14625,32487,3617.32,0
14626,4156,4213.88,0
14627,2876,3911.72,1
14628,4084,4182.67,1
14629,26646,678.25,0
14630,30730,3718.74,0
14631,4202,3855.56,1
14632,12127,4474.55,1
14633,18973,4362.47,0
14634,32412,1762.42,1
14635,24408,3609.63,1
14636,10116,2022.12,0
14637,8471,561.05,1
14638,13692,2310.16,0
14639,4000,4059.61,0
14640,20550,3078.45,0
14641,20043,3883.06,0
14642,16976,4422.79,1
14643,28045,2394.21,0
14644,32200,4874.59,0
14645,34414,4937.77,1
14646,31789,2242.28,1
14647,17725,4365.03,1
14648,12100,1717.34,1
14649,25030,870.37,1
14650,1676,338.55,1
14651,9842,4070.79,0
14652,11493,576.92,0
14653,2142,2988.73,0
14654,11771,4850.66,1
14655,4994,4528.0,1
14656,3064,226.22,1
14657,13072,3264.67,0
14658,16675,3799.88,1
14659,5287,2228.22,0
14660,3752,212.59,1
14661,5084,4968.25,0
14662,27281,3396.53,0
14663,34776,1540.44,1
14664,33359,2141.72,1
14665,12762,3729.49,1
14666,27801,3183.91,1
14667,16812,479.22,0
14668,6906,4866.57,0
14669,30614,2962.18,1
14670,8188,2910.85,0
14671,13733,330.87,1
14672,607,1755.12,1
14673,8095,4036.18,1
14674,13023,263.41,0
14675,12232,3526.18,0
14676,18062,3140.06,0
14677,2045,4434.5,1
14678,3956,4630.2,1
14679,32614,1000.44,0
14680,32806,2442.25,0
14681,20438,4211.93,1
14682,13817,4014.17,1
14683,29421,4921.07,0
14684,26989,4189.2,0
14685,2457,1742.73,1
14686,27293,4423.06,0
14687,22636,4645.67,1
14688,16985,2729.38,1
14689,31038,3844.24,1
14690,24142,877.33,1
14691,14437,3574.22,1
14692,25808,2502.9,0
14693,9353,3789.21,1
14694,9108,4067.2,0
14695,24123,3045.93,0
14696,24359,1593.84,1
14697,28241,3139.14,1
14698,14952,3514.17,1
14699,5612,1777.08,1
14700,17449,1511.18,0
14701,5433,2894.11,1
14702,8012,3053.56,1
14703,29058,4949.78,0
14704,29281,4572.44,1
14705,20027,2590.74,0
14706,7063,4525.6,1
14707,10547,4743.95,0
14708,19433,598.01,0
14709,9599,2169.35,1
14710,22814,1187.69,0
14711,26815,2393.47,0
14712,21806,4357.54,1
14713,25578,4957.81,0
14714,27826,2954.71,0
14715,395,1143.46,1
14716,2146,3601.27,0
14717,22355,163.95,0
14718,24097,1835.83,0
14719,18561,2895.39,0
14720,24356,4474.69,0
14721,4754,4623.9,1
14722,11969,3858.89,1
14723,30869,388.56,0
14724,32597,4662.42,0
14725,1265,378.88,0
14726,9228,4485.44,1
14727,21809,3675.07,1
14728,18684,4449.11,0
14729,27838,3537.64,1
14730,5042,189.17,0
14731,17644,885.82,0
14732,17084,453.69,1
14733,18890,285.84,0
14734,25,3819.95,0
14735,17735,3072.08,0
14736,2052,1623.2,1
14737,29655,2966.38,0
14738,1387,1776.99,0
14739,26000,3814.92,1
14740,13181,3885.75,1
14741,21067,947.19,1
14742,1332,1713.03,0
14743,29228,3752.84,0
14744,22178,426.44,0
14745,25697,2958.5,0
14746,6174,2472.29,0
14747,12099,759.9,0
14748,32538,3661.92,0
14749,311,753.39,1
14750,11813,2722.64,0
14751,14394,3888.39,0
14752,17153,3969.15,0
14753,7289,1088.51,0
14754,3177,696.48,1
14755,28316,3019.78,0
14756,21665,4959.71,1
14757,20072,1415.52,0
14758,4796,3662.89,0
14759,21394,3514.67,0
14760,32048,2735.42,0
14761,32074,2327.42,0
14762,963,4240.58,1
14763,14273,1240.97,1
14764,17000,4653.99,1
14765,28995,1996.66,1
14766,2643,4576.33,0
14767,303,2877.64,1
14768,4754,2110.14,0
14769,18659,1963.37,0
14770,30641,3360.35,1
14771,14917,3926.15,1
14772,15058,3715.76,1
14773,20693,4196.22,1
14774,11867,957.44,1
14775,32136,181.21,0
14776,26510,1641.05,0
14777,29964,3769.24,0
14778,6777,4954.58,1
14779,7597,1862.52,1
14780,25655,2137.66,0
14781,13543,3223.73,1
14782,21434,1231.71,0
14783,24375,3798.37,0
14784,27437,1091.12,1
14785,10304,1186.92,1
14786,29426,3362.45,1
14787,369,3844.03,0
14788,28903,4388.45,0
14789,10456,1638.43,0
14790,18676,2216.25,0
14791,6302,549.1,1
14792,29918,155.9,1
14793,24021,4557.45,1
14794,30276,3584.77,1
14795,27077,344.99,0
14796,13714,473.91,0
14797,29980,4131.82,1
14798,242,1106.2,1
14799,4613,2057.85,1
14800,7332,2796.96,1
14801,20101,4611.8,0
14802,9666,844.84,1
14803,32941,1707.0,1
14804,12449,3264.37,0
14805,30297,1391.07,0
14806,14809,3121.16,0
14807,27622,4538.54,0
14808,19534,4245.3,0
14809,30527,1160.24,1
14810,27371,1430.66,0
14811,13092,4903.38,0
14812,16973,4434.82,1
14813,25171,1933.14,0
14814,28280,1654.71,1
14815,3700,1533.51,0
14816,11322,2866.46,0
14817,15724,4505.63,1
14818,20045,3023.58,0
14819,12962,3194.09,0
14820,27255,1504.42,1
14821,13998,4049.5,1
14822,11861,2307.54,1
14823,8283,4353.44,0
14824,31493,2962.41,1
14825,6273,4869.65,0
14826,34035,1769.84,0
14827,10119,3255.14,1
14828,24932,2084.49,1
14829,8237,1230.55,1
14830,23568,1616.48,0
14831,15486,2608.08,0
14832,25621,1231.55,0
14833,4323,4630.85,0
14834,26514,1584.63,0
14835,7726,1477.93,0
14836,25745,1273.36,1
14837,2521,772.05,1
14838,10631,3004.13,0
14839,30301,4422.41,1
14840,31403,3046.31,0
14841,15794,4334.55,1
14842,1310,4996.85,1
14843,23425,4384.52,1
14844,11571,4288.72,0
14845,26296,2349.0,1
14846,10157,4966.85,1
14847,22363,1554.48,0
14848,23318,3064.82,0
14849,7893,830.35,0
14850,22475,4014.85,0
14851,28455,3462.26,1
14852,28702,4082.03,1
14853,22018,1028.58,1
14854,12708,1781.38,0
14855,9296,4027.07,0
14856,19672,3411.39,0
14857,32464,776.02,0
14858,6268,3278.01,0
14859,11429,4883.91,0
14860,18147,1056.69,1
14861,30686,551.86,0
14862,16064,1830.98,1
14863,16320,3998.07,0
14864,15603,2905.91,0
14865,3467,346.99,1
14866,3558,1192.43,0
14867,25120,779.51,1
14868,13451,3058.73,0
14869,6204,2612.35,0
14870,6494,1643.48,1
14871,4361,4349.26,1
14872,20307,4727.84,1
14873,5026,4449.2,0
14874,21025,3139.97,0
14875,32147,2545.41,0
14876,29277,406.32,0
14877,3796,506.69,1
14878,22399,2562.29,0
14879,24537,4860.92,1
14880,33928,2723.0,0
14881,28087,2333.49,0
14882,22196,817.45,1
14883,10297,2227.04,0
14884,26995,3448.53,1
14885,28222,1669.91,1
14886,24580,1388.7,0
14887,30450,1075.19,0
14888,3836,1489.31,0
14889,21797,1592.95,1
14890,7808,3428.12,1
14891,26032,4202.28,1
14892,17750,1370.41,0
14893,23835,2686.86,0
14894,14132,2817.56,1
14895,19751,1788.73,0
14896,11281,3155.39,1
14897,24479,619.47,1
14898,32445,1270.23,0
14899,11487,762.48,1
14900,19644,4088.39,0
14901,18929,528.01,0
14902,30223,310.02,0
14903,13025,1465.76,0
14904,1030,363.43,1
14905,4721,4630.53,0
14906,11846,2700.11,1
14907,24362,1899.42,1
14908,24846,1968.39,1
14909,27760,2425.81,1
14910,19685,834.48,1
14911,33593,3660.98,0
14912,21939,911.63,1
14913,23753,4945.23,1
14914,20036,1746.93,0
14915,24881,361.89,0
14916,19897,4904.93,1
14917,27508,3985.28,0
14918,22190,2347.86,0
14919,7044,1934.42,1
14920,9112,3811.11,1
14921,28420,4360.45,1
14922,10148,2614.9,1
14923,24345,2183.08,1
14924,3804,1649.13,1
14925,24623,2528.83,1
14926,14915,4253.5,1
14927,34150,4093.17,0
14928,14982,590.7,0
14929,24887,2598.97,0
14930,20994,2060.36,1
14931,28089,4111.03,0
14932,22812,4144.91,1
14933,1062,3076.05,1
14934,2066,1872.28,1
14935,34816,1200.02,0
14936,26814,942.2,0
14937,10883,1704.32,1
14938,13273,1533.77,1
14939,2299,2739.75,0
14940,5241,2557.65,0
14941,8276,4383.09,1
14942,31338,1828.31,0
14943,14609,607.0,1
14944,1264,1480.59,1
14945,12022,3083.66,1
14946,19249,2533.55,1
14947,26238,2334.69,0
14948,25807,1841.7,1
14949,15726,2529.52,0
14950,24065,4848.29,0
14951,7644,2367.96,0
14952,12689,2163.55,0
14953,30606,4101.5,1
14954,22549,3258.85,0
14955,15094,3208.87,0
14956,21261,2720.63,0
14957,33924,1514.78,1
14958,3907,3964.66,1
14959,7786,643.59,0
14960,31967,2521.91,0
14961,14065,443.29,1
14962,12719,1302.8,0
14963,29099,4723.55,1
14964,12201,4376.73,0
14965,5620,2982.0,0
14966,29176,266.4,0
14967,8539,3050.92,1
14968,31480,3227.27,0
14969,27798,3370.05,0
14970,17048,2565.97,1
14971,13286,183.01,0
14972,26773,3750.85,0
14973,12281,1107.95,0
14974,32095,516.13,1
14975,15347,244.7,1
14976,24464,1270.27,0
14977,20581,3915.58,1
14978,17780,3140.1,0
14979,21027,4438.71,0
14980,27060,4240.59,1
14981,5740,2958.77,0
14982,4309,4652.05,1
14983,10310,4715.15,1
14984,3635,2148.05,1
14985,10930,2629.36,1
14986,10602,707.41,0
14987,13894,4502.26,1
14988,22982,1989.6,0
14989,6121,4750.8,0
14990,411,952.78,1
14991,6531,3647.05,1
14992,8887,4884.28,0
14993,13289,2260.46,1
14994,29613,4418.59,0
14995,7142,4815.88,1
14996,6721,3352.0,0
14997,4537,2465.57,1
14998,19118,4319.18,0
14999,2996,4684.99,0
15000,6581,820.61,1
15001,11509,1605.63,0
15002,26723,4579.79,0
15003,18409,2440.5,0
15004,7517,3348.01,0
15005,21248,4714.02,0
15006,11989,4480.26,0
15007,9181,4417.3,0
15008,26067,502.17,1
15009,15461,2036.79,0
15010,20329,2546.22,0
15011,18804,1309.94,1
15012,22006,4649.14,1
15013,14984,4488.5,0
15014,12444,1854.3,1
15015,6307,1585.88,1
15016,22750,3827.08,0
15017,22359,3001.34,1
15018,34052,261.97,1
15019,9471,4429.73,0
15020,33792,856.87,1
15021,14708,509.82,1
15022,33900,564.06,1
15023,5424,127.3,0
15024,19298,2672.7,1
15025,22461,4283.15,1
15026,17364,3170.63,0
15027,27667,2278.16,0
15028,27203,1300.69,0
15029,2034,400.21,0
15030,11930,2026.68,1
15031,19885,3378.18,0
15032,20360,526.17,1
15033,29375,1808.53,1
15034,25704,2378.2,0
15035,6630,999.77,1
15036,6700,3343.06,1
15037,27623,843.68,1
15038,18303,1769.89,1
15039,10586,762.37,0
15040,21178,4670.52,0
15041,2399,834.4,1
15042,17549,1998.87,0
15043,11739,916.39,0
15044,12784,335.49,0
15045,8123,1127.43,0
15046,121,1944.52,1
15047,24602,495.61,0
15048,12336,2392.11,1
15049,31959,3704.98,1
15050,15328,3191.2,1
15051,22466,486.35,1
15052,11892,255.85,0
15053,25950,4708.8,0
15054,6967,531.88,1
15055,996,4366.3,1
15056,14469,4878.62,0
15057,17205,4652.81,0
15058,638,1516.49,0
15059,4932,364.76,1
15060,2553,934.39,1
15061,25740,2609.57,1
15062,12823,450.79,0
15063,4341,3713.3,1
15064,3105,4598.95,1
15065,31398,2748.09,0
15066,33919,1739.38,1
15067,5089,2214.81,0
15068,9849,1498.92,1
15069,26344,2586.36,0
15070,32512,4889.72,0
15071,5547,3518.26,1
15072,23918,2013.76,1
15073,32023,1523.1,1
15074,7497,316.19,0
15075,19790,1377.43,1
15076,9997,2737.13,1
15077,14295,3408.63,1
15078,20588,536.92,0
15079,26339,563.47,1
15080,13342,1982.72,1
15081,3307,2582.98,0
15082,4858,1066.62,0
15083,10620,341.53,0
15084,10653,4940.43,1
15085,34772,304.5,1
15086,23395,812.91,1
15087,19452,2417.59,1
15088,3128,850.12,0
15089,1574,3223.07,1
15090,26341,3502.96,1
15091,23729,934.72,1
15092,29635,750.66,0
15093,15472,2256.68,0
15094,32595,3059.87,0
15095,24884,1357.67,0
15096,32451,3997.71,1
15097,13278,3896.88,1
15098,22968,1580.79,1
15099,15086,563.35,1
15100,15424,4732.34,0
15101,20039,2346.1,0
15102,12380,2394.28,0
15103,31674,2388.73,0
15104,33610,1831.29,1
15105,10155,4281.61,1
15106,32345,920.34,1
15107,197,4195.63,0
15108,26793,4117.45,1
15109,10655,314.87,1
15110,24557,2754.44,1
15111,22078,331.77,0
15112,29567,2811.83,1
15113,5140,1539.69,1
15114,29829,3015.95,0
15115,3270,2011.06,0
15116,5227,2572.61,0
15117,34633,2403.2,1
15118,23243,4501.67,1
15119,27795,4757.17,1
15120,16728,2079.62,0
15121,34610,3647.52,1
15122,383,2396.55,1
15123,827,3356.44,0
15124,7729,3418.11,1
15125,20946,239.5,1
15126,9481,219.17,1
15127,19648,609.43,1
15128,13814,4636.9,0
15129,16970,658.05,1
15130,23000,657.6,0
15131,3183,999.09,0
15132,6857,2889.29,0
15133,7682,2618.22,1
15134,12535,1317.91,0
15135,2547,2667.05,0
15136,8451,4787.49,0
15137,29475,3724.04,0
15138,4259,2028.86,0
15139,11629,3613.83,1
15140,7364,4036.45,0
15141,23372,2276.36,0
15142,23832,4128.5,1
15143,6041,467.83,1
15144,1131,2012.05,0
15145,25665,229.85,0
15146,4062,1025.99,1
15147,9926,1751.46,1
15148,31443,3812.21,1
15149,2721,3425.2,0
15150,31220,4065.81,1
15151,29727,1211.36,1
15152,33520,1158.32,0
15153,25466,3727.07,1
15154,23900,792.59,1
15155,2336,155.84,1
15156,30027,530.5,1
15157,23846,3428.83,1
15158,10733,4162.57,0
15159,13443,1042.17,0
15160,22638,2962.77,0
15161,19617,938.85,1
15162,9481,1399.33,0
15163,24293,4417.19,0
15164,3412,4808.93,1
15165,20755,1156.77,1
15166,5831,2089.65,1
15167,9126,3188.16,1
15168,15361,331.72,0
15169,30148,2403.55,1
15170,12587,4845.63,1
15171,16814,2787.57,0
15172,27944,3814.05,1
15173,3435,1256.39,0
15174,19973,678.35,1
15175,12645,2805.43,1
15176,20106,4752.41,1
15177,14891,3629.22,0
15178,31545,121.96,1
15179,22212,2466.99,0
15180,23990,3879.05,1
15181,5591,1156.77,0
15182,1675,1167.04,1
15183,8357,1748.77,1
15184,29447,2407.32,0
15185,29736,2268.17,1
15186,5703,623.19,1
15187,20410,3389.8,0
15188,6828,2499.43,1
15189,30532,1175.98,1
15190,16218,1780.22,0
15191,8701,1847.01,0
15192,27744,4051.33,1
15193,32655,861.87,1
15194,4208,2368.95,0
15195,15353,707.57,1
15196,4910,640.89,1
15197,22690,3252.4,1
15198,20213,4234.33,0
15199,13595,3856.77,0
15200,13785,487.06,1
15201,28855,2957.37,0
15202,5419,3708.34,0
15203,29739,782.54,1
15204,7276,634.02,0
15205,34783,2643.15,1
15206,28264,279.54,1
15207,29932,2158.3,0
15208,4341,2251.83,0
15209,22698,4932.54,0
15210,11330,3593.93,0
15211,18406,2336.52,0
15212,2924,3658.88,1
15213,16189,3906.49,0
15214,21415,3640.04,1
15215,34639,3210.43,1
15216,14140,2815.45,1
15217,22015,211.93,1
15218,18348,183.42,0
15219,10823,2776.6,1
15220,20020,2109.07,0
15221,4653,4407.81,0
15222,26078,2227.15,1
15223,12360,4748.86,0
15224,8310,4774.65,1
15225,25414,1079.21,0
15226,1719,1408.17,0
15227,10674,316.96,0
15228,13917,2205.84,0
15229,31631,959.37,1
15230,13871,3328.0,1
15231,840,3426.57,0
15232,5043,3261.45,0
15233,18886,4406.98,0
15234,14783,1435.24,1
15235,8196,4511.35,1
15236,19099,2820.87,1
15237,17222,3384.46,1
15238,32068,4113.17,1
15239,14169,2126.78,0
15240,19997,769.98,0
15241,26528,4314.92,1
15242,31403,425.43,0
15243,17222,4919.25,1
15244,21027,362.56,1
15245,23900,3820.67,0
15246,22848,392.81,0
15247,8079,4717.17,1
15248,11515,1347.98,1
15249,22255,4536.71,1
15250,20750,2911.39,0
15251,13113,1233.64,1
15252,11620,2020.28,0
15253,6700,2801.75,1
15254,23699,1078.62,0
15255,7679,964.18,1
15256,21652,4187.78,0
15257,28519,1273.62,0
15258,2116,891.8,0
15259,19651,2903.94,1
15260,29225,1633.33,1
15261,17090,3033.55,0
15262,9144,2343.09,1
15263,2892,3069.44,0
15264,13570,3959.52,1
15265,14732,2326.16,1
15266,18680,3849.83,0
15267,32369,4023.16,0
15268,23628,2933.12,0
15269,2268,4840.89,0
15270,10890,1017.2,1
15271,30716,852.58,0
15272,19602,1811.09,1
15273,19062,2414.06,0
15274,15314,1290.85,1
15275,32675,3989.99,1
15276,34399,3574.46,0
15277,8017,4424.14,1
15278,23607,4467.82,0
15279,1430,1246.93,0
15280,24487,1007.74,0
15281,28176,1359.89,1
15282,18706,3932.22,1
15283,5609,1678.82,1
15284,7906,1405.66,1
15285,13537,3512.9,0
15286,3086,122.63,1
15287,14352,2893.58,0
15288,13471,2576.63,0
15289,25542,960.92,1
15290,22491,2698.0,1
15291,12915,4255.29,0
15292,26239,241.31,0
15293,17572,1730.09,0
15294,16585,341.45,1
15295,46,439.86,1
15296,13374,4965.7,1
15297,9427,4920.97,1
15298,17439,1188.16,0
15299,22777,4738.64,0
15300,26901,4521.4,0
15301,23205,886.66,0
15302,22094,2009.48,1
15303,28608,1108.1,0
15304,31461,4708.87,1
15305,11476,4660.59,0
15306,17233,3402.55,0
15307,6428,4581.79,1
15308,27340,823.9,1
15309,9254,3754.51,0
15310,10631,1548.44,0
15311,9133,2103.13,1
15312,19495,2432.77,1
15313,15868,4640.51,1
15314,30260,2124.37,0
15315,28530,2174.27,1
15316,21434,3613.02,1
15317,15607,2902.09,1
15318,27337,2285.48,0
15319,24979,4952.54,0
15320,13085,896.13,1
15321,16519,2892.87,0
15322,12660,4128.19,0
15323,16055,4665.35,0
15324,29766,2279.47,1
15325,26374,951.2,1
15326,8865,3967.5,0
15327,2435,719.04,1
15328,17166,3088.52,0
15329,33163,4815.78,0
15330,3212,2459.07,1
15331,26913,2195.08,1
15332,9809,3711.04,1
15333,12461,3881.83,0
15334,10243,4089.47,1
15335,27470,1746.39,0
15336,19967,4299.6,1
15337,16657,1413.02,0
15338,4524,1745.89,0
15339,3774,3650.15,0
15340,28632,2116.23,0
15341,23014,4823.64,1
15342,1558,1493.47,1
15343,34661,925.81,0
15344,28380,1106.34,1
15345,13627,591.08,1
15346,32896,4429.4,0
15347,16090,3318.29,0
15348,10717,2351.46,0
15349,20088,1566.56,1
15350,5471,1262.01,0
15351,30807,3055.74,1
15352,21259,4296.85,1
15353,28491,377.74,1
15354,21793,4093.03,0
15355,1844,1486.48,1
15356,1881,4819.41,0
15357,11016,810.09,0
15358,21248,2959.37,0
15359,18858,1593.33,1
15360,27146,1333.42,1
15361,630,1827.96,0
15362,20651,2518.93,1
15363,25636,729.41,0
15364,2427,3723.11,1
15365,1965,1767.74,1
15366,17784,717.62,0
15367,23192,2455.01,0
15368,16953,4007.34,0
15369,31978,2841.28,0
15370,6391,4139.3,1
15371,6027,4352.42,0
15372,31594,3113.33,0
15373,14416,3909.77,0
15374,14896,153.47,1
15375,14656,4055.16,0
15376,17026,178.54,0
15377,16778,2615.21,1
15378,28714,2214.98,0
15379,5722,2087.68,0
15380,13314,3344.12,0
15381,16859,2336.69,1
15382,20539,202.3,1
15383,19285,248.06,1
15384,608,4703.62,0
15385,26467,1851.62,0
15386,25305,3818.89,1
15387,21591,950.81,1
15388,9499,3631.98,1
15389,5911,4181.41,0
15390,25485,2855.53,1
15391,21133,1127.66,1
15392,18802,1630.36,1
15393,26751,3857.12,0
15394,7249,1357.46,0
15395,34356,1730.58,1
15396,3962,4592.74,0
15397,11169,159.01,0
15398,31861,1871.13,1
15399,626,2313.84,1
15400,6299,4984.73,0
15401,5160,436.44,1
15402,21461,4840.25,1
15403,15083,1926.91,1
15404,7888,2682.08,1
15405,12851,1046.28,1
15406,30006,3896.81,1
15407,19383,3344.68,1
15408,9310,1010.99,0
15409,22605,4096.74,0
15410,19025,2092.8,0
15411,33750,1098.27,0
15412,9263,133.54,1
15413,21191,4249.0,0
15414,3150,1690.97,1
15415,4778,2454.23,0
15416,4197,2220.74,1
15417,4616,4311.63,1
15418,25863,899.86,1
15419,21308,4451.46,0
15420,14163,2926.69,0
15421,9943,4998.33,0
15422,15606,3435.54,1
15423,14478,1198.27,0
15424,2266,4839.94,0
15425,27297,4736.89,1
15426,12335,3488.5,0
15427,30928,521.13,0
15428,20012,3664.12,1
15429,889,4062.82,0
15430,16730,3185.45,0
15431,6254,719.42,1
15432,14265,925.24,1
15433,5750,1813.69,0
15434,17450,2513.16,1
15435,34538,1194.47,1
15436,28717,3526.75,1
15437,12138,2097.46,0
15438,6876,3687.59,0
15439,14206,2737.81,1
15440,27172,146.43,0
15441,19948,3642.22,1
15442,15759,1418.29,1
15443,17091,3991.56,1
15444,11167,161.61,1
15445,29780,2883.61,1
15446,8747,4343.73,0
15447,25293,1870.22,0
15448,25630,4955.25,1
15449,26768,3908.1,0
15450,4598,2394.25,1
15451,34983,3263.67,0
15452,30471,3520.29,0
15453,8547,325.5,1
15454,6188,3885.78,1
15455,18738,3357.97,0
15456,8421,554.77,0
15457,6269,2640.42,0
15458,22538,2597.42,0
15459,27869,4111.19,1
15460,533,4022.48,1
15461,8202,157.65,1
15462,4977,1829.62,1
15463,22467,3209.62,1
15464,6465,2094.93,0
15465,27258,3378.91,0
15466,20567,595.36,0
15467,18054,3292.78,0
15468,21233,3686.58,0
15469,9905,2845.09,0
15470,5913,2980.3,1
15471,9972,186.29,0
15472,27592,4266.57,0
15473,21409,2345.89,0
15474,14247,3481.7,1
15475,16571,836.8,1
15476,18068,3637.31,0
15477,34351,2701.13,0
15478,443,3529.02,0
15479,12673,3118.51,1
15480,16499,2299.53,1
15481,21436,1058.34,1
15482,28341,1539.8,1
15483,21683,2337.3,1
15484,1398,3025.52,0
15485,29821,2515.67,1
15486,19259,3534.91,0
15487,2759,3821.89,0
15488,30135,699.28,1
15489,23499,3545.4,1
15490,18682,4891.91,1
15491,17614,3382.94,0
15492,13622,2895.54,0
15493,31940,2272.52,1
15494,6779,2244.2,1
15495,34468,3626.91,0
15496,30242,2134.32,1
15497,27450,3424.19,0
15498,18583,3291.91,0
15499,22601,4045.61,0
15500,32092,4263.12,0
15501,16570,2173.64,1
15502,12528,554.55,0
15503,12528,2584.57,1
15504,22948,1576.5,0
15505,4761,4362.51,0
15506,31094,3063.4,1
15507,711,502.32,0
15508,14034,432.41,1
15509,5237,2600.65,0
15510,12589,2333.29,1
15511,28142,2580.78,1
15512,1962,4298.24,0
15513,3813,253.62,0
15514,14263,1398.73,1
15515,26326,2033.83,0
15516,30305,2149.37,0
15517,25861,2384.8,0
15518,26552,4477.13,0
15519,8658,3367.53,0
15520,21661,1380.24,1
15521,8414,4349.29,1
15522,11854,1280.01,1
15523,4781,1456.9,1
15524,28241,4633.44,1
15525,2168,2403.82,1
15526,11428,429.21,0
15527,16941,1759.43,0
15528,11310,2664.29,0
15529,21400,1924.85,0
15530,12199,1375.34,1
15531,2471,275.61,1
15532,19899,2513.82,0
15533,21107,435.34,1
15534,22496,4351.57,0
15535,15006,1857.49,1
15536,8885,495.27,1
15537,34100,399.31,0
15538,12873,415.28,0
15539,21298,3365.81,1
15540,6485,440.6,0
15541,22797,1498.66,0
15542,19414,955.69,0
15543,31913,1110.52,1
15544,33497,2950.22,1
15545,19276,4844.56,0
15546,28584,4286.62,1
15547,12973,3973.15,0
15548,4161,954.72,0
15549,26841,1350.35,0
15550,1623,1348.12,0
15551,343,4337.45,1
15552,11316,2877.81,0
15553,19602,393.41,1
15554,22119,3691.97,1
15555,22797,116.41,0
15556,11358,4987.28,1
15557,14508,626.08,0
15558,13599,4034.31,1
15559,4395,804.14,1
15560,24309,2939.11,1
15561,2385,2332.64,0
15562,6428,543.19,1
15563,901,3339.99,0
15564,25006,4266.26,1
15565,8383,4998.22,1
15566,12494,2371.4,0
15567,7437,2151.83,1
15568,15918,1376.11,1
15569,27995,428.36,0
15570,27519,478.81,1
15571,24561,4295.29,1
15572,5968,2449.09,0
15573,15724,4531.06,0
15574,7359,3471.18,1
15575,22283,2358.17,1
15576,29750,1744.8,1
15577,508,4369.09,0
15578,11147,4042.06,1
15579,33433,158.84,1
15580,15222,3470.42,0
