event_id,time_id,vehicle_id,part_id,failure_probability,predicted_days_to_failure
14611,21939,7085,13662,0.322,54
14612,34425,33684,14987,0.134,25
14613,23246,15827,24738,0.229,127
14614,3385,11344,2135,0.918,51
14615,21115,32832,59,0.982,92
14616,18547,14757,30183,0.8,89
14617,17254,16644,12136,0.551,153
14618,31491,21547,13255,0.305,103
14619,30666,8865,31677,0.497,3
14620,12987,25674,15579,0.162,35
14621,24359,19552,580,0.444,170
14622,30632,13316,10939,0.744,17
14623,28201,30285,29617,0.282,38
14624,19006,19045,2935,0.635,53
14625,34953,1342,9897,0.009,125
14626,13943,15230,13256,0.206,126
14627,4292,20771,29069,0.408,13
14628,21159,22726,12095,0.186,138
14629,28159,30765,17610,0.613,66
14630,24139,11278,34471,0.236,6
14631,5835,28429,30749,0.335,50
14632,3806,16561,12386,0.687,93
14633,11141,24931,25645,0.07,71
14634,29919,23685,6030,0.074,69
14635,24914,14603,23393,0.91,91
14636,30666,3360,32439,0.57,119
14637,28430,21900,7129,0.743,170
14638,22843,29010,22096,0.243,85
14639,30267,16166,25922,0.676,3
14640,27967,3096,10443,0.744,15
14641,26017,31520,17843,0.504,19
14642,14473,25351,8228,0.626,152
14643,7962,33800,32587,0.565,91
14644,31871,26987,31917,0.644,97
14645,4341,508,2090,0.724,16
14646,11578,20158,15370,0.008,153
14647,7247,3111,12226,0.528,115
14648,29354,18479,19768,0.898,10
14649,9453,828,7438,0.994,119
14650,3476,10973,25855,0.841,171
14651,26223,18407,3514,0.078,45
14652,5973,26563,3124,0.284,86
14653,2060,17685,26658,0.721,26
14654,12940,16711,6465,0.085,43
14655,10343,270,5277,0.777,108
14656,14310,13731,7199,0.33,22
14657,19716,24451,13429,0.749,69
14658,28631,10114,8341,0.634,144
14659,3305,15137,12553,0.555,5
14660,5874,3091,31442,0.205,125
14661,16869,23945,17256,0.687,79
14662,34740,10578,9445,0.795,114
14663,20015,11380,7226,0.186,22
14664,28706,21357,28811,0.912,178
14665,11949,25592,2780,0.07,53
14666,12702,6586,15713,0.002,32
14667,219,24205,30236,0.508,173
14668,29034,7902,10764,0.354,59
14669,4440,6199,32430,0.86,155
14670,5575,32065,29518,0.689,116
14671,11100,11667,21383,0.871,84
14672,26550,27321,3603,0.623,51
14673,33323,11127,1390,0.81,115
14674,10891,20099,15284,0.084,31
14675,32033,2068,6978,0.827,36
14676,12376,12409,23759,0.389,156
14677,5920,23618,32118,0.336,21
14678,26835,20564,2915,0.373,30
14679,3618,21271,29711,0.526,163
14680,15657,10792,31340,0.426,105
14681,4239,34934,7149,0.98,18
14682,11046,24762,11782,0.516,164
14683,10803,31276,1425,0.243,30
14684,29169,27951,16241,0.715,98
14685,7623,10532,24211,0.919,2
14686,22784,4736,12012,0.061,141
14687,10596,4002,20152,0.807,19
14688,23089,31278,1013,0.45,168
14689,22861,8064,25066,0.636,126
14690,11230,19432,33443,0.365,121
14691,21800,19173,12027,0.276,41
14692,31819,20672,12558,0.289,85
14693,2142,4786,11594,0.293,69
14694,13677,31421,32454,0.883,142
14695,24522,32021,27414,0.487,44
14696,10387,12171,11636,0.719,122
14697,7022,34234,14202,0.98,28
14698,34834,28871,19190,0.293,148
14699,23762,9991,4476,0.001,124
14700,13677,17702,27367,0.751,77
14701,23750,17316,29979,0.39,167
14702,6395,32806,24261,0.866,110
14703,9545,18634,19360,0.321,113
14704,30474,28746,17669,0.1,79
14705,27935,8588,10566,0.543,167
14706,25041,13537,32550,0.662,167
14707,25143,28968,20202,0.432,11
14708,19512,1311,32671,0.79,127
14709,31,5154,2427,0.866,25
14710,23859,15941,32070,0.025,90
14711,29622,25158,12123,0.842,94
14712,5371,10312,1441,0.777,50
14713,5238,8401,34297,0.049,73
14714,28967,24577,21058,0.907,27
14715,8045,7958,19815,0.267,140
14716,359,21950,21609,0.845,18
14717,12583,15791,29007,0.4,109
14718,8574,21067,31431,0.888,80
14719,15442,14318,1900,0.671,75
14720,26179,11501,8888,0.576,78
14721,11146,23546,20741,0.416,2
14722,24316,12023,33768,0.139,139
14723,21697,1972,13337,0.701,118
14724,23249,21293,12492,0.487,48
14725,17038,6692,12064,0.542,132
14726,31193,22175,9563,0.533,116
14727,19960,33909,25812,0.8,98
14728,23342,19771,2127,0.088,55
14729,24932,30535,5311,0.803,163
14730,20822,18784,23090,0.071,135
14731,8221,18344,9521,0.33,26
14732,757,19013,3387,0.99,22
14733,20975,17659,27359,0.831,52
14734,30669,22153,13519,0.588,5
14735,12647,25963,16975,0.245,34
14736,1572,9603,30036,0.676,96
14737,9667,2313,28162,0.858,65
14738,11222,32533,22923,0.715,4
14739,28295,10652,15984,0.757,118
14740,30446,20718,29932,0.203,115
14741,34017,28985,32616,0.493,122
14742,8098,26740,8117,0.286,127
14743,10333,28476,24174,0.311,168
14744,4724,19741,20540,0.946,99
14745,33489,8617,28441,0.62,162
14746,26151,8032,3446,0.207,179
14747,1872,24341,3072,0.276,96
14748,926,22670,13854,0.839,113
14749,13134,30878,15695,0.084,27
14750,13781,3788,25656,0.984,140
14751,8938,34170,5164,0.651,84
14752,13545,32418,31599,0.354,156
14753,2108,14850,29731,0.841,52
14754,22557,16165,1211,0.923,127
14755,27132,14895,34234,0.573,52
14756,21135,2473,24864,0.883,42
14757,28458,9797,16081,0.651,65
14758,17483,7531,32343,0.387,126
14759,15690,25785,20925,0.948,102
14760,20539,31187,26762,0.239,156
14761,11033,11450,3827,0.986,37
14762,34552,23997,34057,0.413,171
14763,20487,34953,1890,0.942,70
14764,5118,17970,13796,0.251,57
14765,4628,6954,3265,0.5,169
14766,14063,30198,3586,0.921,154
14767,25917,34527,29638,0.583,77
14768,14831,6880,1828,0.845,5
14769,33844,26657,27260,0.377,98
14770,14955,12359,21746,0.404,119
14771,4709,16970,8157,0.683,20
14772,34015,19321,27434,0.152,109
14773,20581,4715,31085,0.062,54
14774,23954,23935,10252,0.024,89
14775,17594,25085,8440,0.39,155
14776,18714,9941,13567,0.75,18
14777,273,22746,4761,0.486,60
14778,19155,29627,27495,0.77,158
14779,14486,31810,27996,0.064,168
14780,26716,14832,27295,0.077,69
14781,10366,26259,20040,0.203,139
14782,2334,12057,31394,0.714,78
14783,17906,25234,8678,0.014,91
14784,18730,33770,19801,0.807,156
14785,19741,1767,1885,0.491,7
14786,24930,3991,23634,0.235,81
14787,34741,20082,27499,0.105,135
14788,23927,17699,1738,0.831,26
14789,22702,6644,6596,0.76,94
14790,15553,28294,24454,0.032,162
14791,8456,8484,3287,0.549,100
14792,8209,34942,14595,0.308,126
14793,4344,12542,28306,0.184,176
14794,31826,31538,17272,0.565,69
14795,24666,25321,22286,0.506,179
14796,4605,19020,21029,0.138,133
14797,22236,22744,32627,0.222,16
14798,5762,5407,30288,0.529,106
14799,25987,2833,23708,0.293,122
14800,13079,32875,28599,0.644,56
14801,1321,1135,5745,0.71,49
14802,11927,19420,4980,0.106,91
14803,660,22054,28666,0.627,127
14804,29927,29904,25732,0.607,81
14805,9588,30595,18352,0.1,2
14806,3926,27597,27778,0.499,29
14807,31694,9989,21069,0.753,68
14808,23425,13867,11860,0.917,124
14809,13672,6066,310,0.274,54
14810,22778,28741,3691,0.269,83
14811,1899,5635,2536,0.264,86
14812,22239,20487,31217,0.457,69
14813,1866,30032,28877,0.859,105
14814,28364,23486,31422,0.037,139
14815,9216,28161,28860,0.73,16
14816,21400,28871,13002,0.356,118
14817,10103,4218,27993,0.48,109
14818,20833,15040,27619,0.631,109
14819,7363,24861,27907,0.335,18
14820,22999,31757,18468,0.353,92
14821,29279,30574,6007,0.571,126
14822,2934,12349,20399,0.525,37
14823,10258,666,33845,0.667,130
14824,24539,33947,6712,0.637,57
14825,29768,32943,25227,0.066,166
14826,17270,1019,15726,0.484,161
14827,23827,6369,17827,0.188,118
14828,8200,1796,2822,0.27,80
14829,3350,5440,13694,0.585,44
14830,20422,17334,10006,0.912,108
14831,8558,9673,20482,0.116,83
14832,26763,23906,22131,0.659,15
14833,2620,29326,31562,1.0,135
14834,24053,21597,4843,0.32,59
14835,3599,2969,4674,0.018,54
14836,280,25115,29082,0.797,23
14837,3786,12610,18929,0.696,111
14838,2946,6140,6593,0.649,90
14839,450,15966,28988,0.193,152
14840,4383,29064,26161,0.391,69
14841,13665,15999,17518,0.206,143
14842,27930,11662,22398,0.705,52
14843,7893,34379,14275,0.269,125
14844,18669,32909,14913,0.131,178
14845,32132,18983,25190,0.015,7
14846,28383,28687,1491,0.92,66
14847,9756,30612,994,0.694,115
14848,20236,9965,10609,0.38,28
14849,25401,19844,33282,0.9,81
14850,31581,1299,34192,0.967,170
14851,23476,25485,4678,0.788,134
14852,16139,17112,694,0.749,35
14853,20998,1866,5059,0.221,153
14854,22953,5964,17355,0.111,102
14855,9870,13181,14537,0.157,1
14856,21742,29683,31203,0.961,101
14857,9501,14178,16429,0.296,60
14858,28075,24168,1943,0.253,121
14859,28573,32658,1620,0.576,177
14860,33882,22989,10129,0.291,17
14861,8468,8666,1607,0.517,159
14862,19944,32114,25085,0.722,3
14863,22429,23712,6096,0.124,144
14864,27471,16928,20409,0.69,129
14865,11446,30088,28506,0.552,159
14866,8221,17207,2605,0.263,148
14867,25824,31656,9558,0.612,116
14868,6418,12953,19078,0.922,163
14869,21384,9936,18875,0.302,21
14870,9375,33954,18150,0.624,24
14871,22685,19434,2891,0.236,122
14872,14461,7199,10876,0.52,83
14873,20432,3561,2985,0.657,60
14874,3421,31993,7904,0.826,37
14875,4765,5521,14859,0.658,35
14876,23712,22912,27736,0.979,174
14877,17584,10746,27311,0.652,120
14878,32887,5118,34660,0.3,14
14879,29562,26410,17932,0.876,104
14880,30544,2748,8920,0.119,120
14881,33277,6023,4769,0.51,142
14882,25777,18064,32586,0.456,133
14883,33510,10978,1191,0.558,124
14884,21131,33213,15142,0.752,97
14885,29354,16053,9533,0.244,34
14886,5275,10073,32248,0.49,40
14887,31516,11057,20424,0.586,21
14888,21191,28483,26447,0.483,18
14889,19738,756,2677,0.47,123
14890,25763,8851,17311,0.385,77
14891,13690,1042,28953,0.61,176
14892,13353,14068,30870,0.484,75
14893,19773,26398,14191,0.451,76
14894,10809,11385,34062,0.792,121
14895,4618,10415,28332,0.879,1
14896,10987,8593,7868,0.433,174
14897,23482,5708,20923,0.716,24
14898,964,22493,30036,0.893,158
14899,13430,30142,5838,0.017,131
14900,13437,167,30576,0.035,147
14901,21324,4195,20340,0.463,143
14902,5732,17810,4622,0.639,6
14903,4687,25524,6700,0.084,40
14904,23017,22041,12765,0.088,89
14905,2746,33667,21063,0.31,38
14906,26215,10902,33535,0.393,66
14907,33973,4460,23763,0.381,126
14908,3959,15434,22657,0.616,67
14909,22746,986,32352,0.68,168
14910,9991,33804,15327,0.935,146
14911,22846,5777,11618,0.369,56
14912,14348,8284,18651,0.057,63
14913,11591,15198,31761,0.044,176
14914,29650,25868,8392,0.671,91
14915,7721,8230,22184,0.975,14
14916,13738,31201,27318,0.314,80
14917,16690,12494,7372,0.068,142
14918,3069,34306,19904,0.671,68
14919,34733,16737,27739,0.005,135
14920,33197,8000,4964,0.457,88
14921,26144,9608,2249,0.565,45
14922,2854,18439,31955,0.45,41
14923,8732,19455,6816,0.76,82
14924,3675,18168,9994,0.924,8
14925,6058,15891,7658,0.534,95
14926,26536,29729,1931,0.786,126
14927,9472,13020,22406,0.02,76
14928,11293,22107,31670,0.229,96
14929,27376,4571,4382,0.964,125
14930,13967,1858,24478,0.199,46
14931,30123,22402,17090,0.564,84
14932,13122,32708,19789,0.563,132
14933,29614,32052,26974,0.735,63
14934,24502,34667,25656,0.541,77
14935,13186,8953,29102,0.311,79
14936,27399,30768,17884,0.034,80
14937,14214,28246,17869,0.626,52
14938,18568,30216,31335,0.574,152
14939,24915,27813,29164,0.433,113
14940,33022,14863,29908,0.641,120
14941,23646,7243,18532,0.117,147
14942,22834,6012,6991,0.253,69
14943,32918,12714,16551,0.765,144
14944,30699,5405,32051,0.159,75
14945,28344,19794,32446,0.854,58
14946,9657,12118,7335,0.377,91
14947,4610,31207,3159,0.987,57
14948,913,7642,28785,0.421,137
14949,18319,27778,33296,0.185,126
14950,7005,4792,30500,0.552,60
14951,7506,28728,10319,0.058,37
14952,813,25250,29668,0.523,21
14953,11616,23677,22148,0.574,110
14954,9945,17404,11946,0.884,56
14955,12398,4429,14922,0.244,120
14956,15346,16635,5124,0.46,147
14957,34181,30239,14456,0.551,127
14958,15366,25653,21917,0.308,105
14959,34912,23365,16535,0.237,150
14960,21328,2627,12564,0.036,18
14961,24847,18482,29842,0.716,42
14962,25416,28188,30719,0.53,173
14963,11780,6532,28647,0.619,60
14964,30590,20318,23825,0.176,143
14965,6364,13449,14817,0.206,176
14966,34975,14733,3968,0.757,161
14967,4011,5234,25427,0.767,124
14968,26855,12642,15797,0.927,140
14969,3713,34518,2666,0.344,174
14970,7034,33833,10179,0.613,112
14971,31663,16308,8659,0.34,132
14972,6199,7825,5375,0.55,86
14973,10296,17183,25368,0.688,14
14974,11988,23962,21173,0.915,139
14975,14728,2544,29652,0.856,33
14976,21091,12579,7371,0.672,15
14977,14825,28704,29532,0.019,167
14978,29152,20016,15054,0.072,129
14979,10122,275,31992,0.043,51
14980,20095,16427,25281,0.85,2
14981,11117,21960,2378,0.096,115
14982,6195,29461,34102,0.989,83
14983,10164,549,5774,0.311,177
14984,338,10521,10803,0.866,104
14985,6623,20286,31347,0.604,34
14986,24649,1611,15535,0.867,167
14987,34071,32624,14819,0.456,131
14988,13644,21870,16531,0.983,111
14989,33982,3983,2789,0.443,163
14990,26984,3808,2399,0.156,105
14991,25084,12415,19628,0.664,144
14992,30524,20639,1529,0.083,57
14993,27334,32397,29894,0.406,140
14994,16952,9948,22271,0.938,111
14995,20655,5345,32,0.476,106
14996,1669,31455,25496,0.469,26
14997,25646,6992,17757,0.724,29
14998,7628,23717,1069,0.858,33
14999,16538,28151,19291,0.281,72
15000,24879,11688,15463,0.633,91
15001,6341,14284,20659,0.077,25
15002,17057,32600,6689,0.384,104
15003,24751,32501,29688,0.429,172
15004,12965,22899,26923,0.021,47
15005,22205,17491,15369,0.814,137
15006,2826,7051,8145,0.962,120
15007,25122,26843,9875,0.542,123
15008,15228,24605,14039,0.82,57
15009,16739,1415,31857,0.365,127
15010,18953,29166,27531,0.319,155
15011,19244,24675,15236,0.535,112
15012,22248,27211,20071,0.809,47
15013,284,22103,5239,0.414,36
15014,10026,32132,20718,0.441,39
15015,11686,11438,14018,0.064,108
15016,12401,26512,21261,0.384,69
15017,29096,31799,10849,0.007,99
15018,7854,2301,20978,0.773,56
15019,27403,33567,30578,0.969,159
15020,22275,28098,18039,0.152,71
15021,6977,18535,10336,0.728,173
15022,3464,19542,25677,0.417,31
15023,14600,25693,32390,0.781,89
15024,15649,5303,4695,0.935,160
15025,6792,473,24516,0.128,89
15026,13609,26671,10271,0.298,82
15027,34076,26541,32360,0.307,31
15028,14561,13790,13149,0.102,63
15029,13673,22139,3843,0.664,81
15030,11106,4482,6676,0.967,40
15031,23257,23128,33653,0.081,25
15032,29428,21332,34939,0.654,117
15033,20177,29828,26971,0.472,6
15034,11570,17728,8251,0.605,144
15035,422,1143,22346,0.825,33
15036,31333,10600,17417,0.267,123
15037,18237,25979,3144,0.076,56
15038,34060,18484,28130,0.484,34
15039,16028,34482,4787,0.195,151
15040,18588,16744,7935,0.332,134
15041,10367,25846,16846,0.429,174
15042,15379,27417,29918,0.846,28
15043,18379,283,11230,0.643,50
15044,28911,3047,33445,0.335,29
15045,23580,20713,3676,0.085,77
15046,25828,2807,11156,0.957,36
15047,18353,383,14813,0.002,140
15048,838,14176,21260,0.693,42
15049,21255,5977,16927,0.003,9
15050,15497,20809,33358,0.49,101
15051,22534,3384,18587,0.143,40
15052,9419,33575,14902,0.043,53
15053,28039,28521,21716,0.791,73
15054,18650,11092,12579,0.395,65
15055,19995,17304,4734,0.233,100
15056,5644,18512,3842,0.3,45
15057,18780,23669,2917,0.686,173
15058,15669,13056,31217,0.225,159
15059,23465,29424,1296,0.818,119
15060,33911,3185,15617,0.882,150
15061,29161,15976,31409,0.369,175
15062,25526,8874,25478,0.653,77
15063,11880,16695,7502,0.398,160
15064,32368,4436,28685,0.06,143
15065,2175,13442,7794,0.856,133
15066,5987,30479,8448,0.899,113
15067,26034,21479,30687,0.526,60
15068,33514,29387,23406,0.147,39
15069,28024,13785,23803,0.174,158
15070,12229,30709,24236,0.002,11
15071,9451,12993,29550,0.644,156
15072,20070,26880,14975,0.269,110
15073,1590,29079,21767,0.16,127
15074,6356,11011,20556,0.255,172
15075,33013,15324,3585,0.011,14
15076,1147,18506,19094,0.439,2
15077,9231,4729,20204,0.748,24
15078,30307,1588,12879,0.911,177
15079,5637,643,34212,0.247,29
15080,7625,25787,11261,0.975,53
15081,19208,28996,2893,0.99,108
15082,9523,18019,19468,0.462,106
15083,15938,520,7416,0.666,155
15084,26938,25397,1938,0.448,179
15085,14356,22488,3513,0.014,160
15086,28676,18537,14720,0.166,74
15087,23379,4770,23865,0.124,98
15088,14488,27647,7842,0.071,15
15089,5434,27933,12153,0.577,53
15090,32377,1325,9447,0.786,57
15091,28441,17798,21076,0.178,63
15092,12004,12772,29350,0.559,151
15093,11138,2373,26888,0.532,29
15094,24446,11189,23608,0.5,35
15095,21630,200,8146,0.141,46
15096,21879,23923,29870,0.069,133
15097,13372,8530,26473,0.094,96
15098,33797,32253,15147,0.9,138
15099,5966,9392,30390,0.155,96
15100,15344,32585,11553,0.146,154
15101,21326,7076,16867,0.14,116
15102,6230,33071,32251,0.395,87
15103,29022,11945,7301,0.333,120
15104,29039,16573,11158,0.01,62
15105,15124,19207,29513,0.452,178
15106,21448,27157,6201,0.68,65
15107,15706,30195,32611,0.383,23
15108,22608,9048,26829,0.668,128
15109,13246,20348,4418,0.277,117
15110,14466,29881,23390,0.657,23
15111,14795,22608,30364,0.374,179
15112,13911,15067,1995,0.287,33
15113,1518,11664,10017,0.463,127
15114,16276,14717,18334,0.863,155
15115,12527,27651,9,0.424,84
15116,33058,7644,7898,0.503,138
15117,1600,24852,31021,0.388,51
15118,3926,14922,27010,0.443,129
15119,4745,25537,23750,0.804,81
15120,14867,4020,8245,0.81,106
15121,22763,4808,9762,0.916,106
15122,16045,4704,15946,0.634,163
15123,5494,5811,28878,0.0,132
15124,10984,4255,2775,0.803,86
15125,25170,11744,33401,0.973,45
15126,4745,21136,19570,0.331,14
15127,33894,33531,34137,0.669,12
15128,5292,31148,17581,0.272,165
15129,30604,25502,1586,0.343,123
15130,18666,8122,19627,0.6,4
15131,33389,19590,10902,0.801,168
15132,22893,885,5442,0.525,42
15133,24642,28067,1926,0.171,102
15134,28874,17584,4465,0.857,132
15135,34701,30851,17615,0.96,45
15136,13035,11487,23485,0.784,17
15137,6178,25488,2918,0.88,117
15138,26529,17095,694,0.04,83
15139,19034,13404,20711,0.453,178
15140,13468,34472,9851,0.158,134
15141,4516,31222,10556,0.621,93
15142,27438,27595,27366,0.718,12
15143,2808,22415,22633,0.417,177
15144,13007,24480,24005,0.727,149
15145,15442,25050,1601,0.927,9
15146,19235,14194,3073,0.883,147
15147,3653,10295,30820,0.386,160
15148,21447,5011,10952,0.522,16
15149,24512,29711,25686,0.326,22
15150,19066,23142,33208,0.034,78
15151,19198,17663,3781,0.499,7
15152,24982,13936,32461,0.58,141
15153,12018,6819,17370,0.106,57
15154,26702,8038,8914,0.547,42
15155,11679,1253,23319,0.947,116
15156,24178,19625,16166,0.907,142
15157,27218,15354,6462,0.744,50
15158,25109,33281,29736,0.507,122
15159,18708,11119,31152,0.69,157
15160,12070,10015,24179,0.012,148
15161,13635,3581,26196,0.012,103
15162,22027,6178,712,0.269,101
15163,27562,30099,9156,0.964,120
15164,21669,1373,22350,0.514,38
15165,28456,15654,26272,0.251,19
15166,21988,8385,4794,0.546,64
15167,27341,10396,16028,0.238,61
15168,27517,34416,12687,0.881,50
15169,25386,3520,7355,0.129,42
15170,33382,32898,9639,0.128,43
15171,14332,18371,28954,0.19,170
15172,16645,2096,21300,0.737,39
15173,10474,26867,18246,0.835,169
15174,9885,6246,5117,0.03,70
15175,2268,16138,4731,0.856,8
15176,7434,25926,20910,0.052,154
15177,17837,6172,15072,0.796,26
15178,4726,9495,16629,0.386,25
15179,16267,2034,25222,0.741,162
15180,3716,29659,7500,0.118,56
15181,31289,20811,33911,0.838,15
15182,5623,9103,4751,0.559,41
15183,729,25915,34334,0.006,23
15184,9562,29116,17287,0.687,168
15185,15800,5824,9484,0.917,54
15186,23370,15974,21314,0.421,53
15187,15251,4527,24098,0.071,159
15188,3967,13335,33048,0.05,106
15189,6199,16781,33672,0.367,4
15190,34047,23905,22380,0.936,94
15191,19063,31943,18185,0.534,147
15192,4131,2603,13984,0.825,150
15193,18980,13759,9992,0.974,36
15194,25763,20500,3404,0.83,72
15195,17027,18284,15265,0.221,134
15196,10153,8551,28768,0.083,174
15197,24896,10859,24840,0.297,37
15198,10820,18191,30894,0.77,10
15199,25237,20344,8278,0.477,136
15200,28952,12028,20677,0.702,35
15201,13684,10191,16920,0.181,160
15202,27518,4147,16532,0.951,37
15203,5569,15757,17351,0.626,105
15204,27072,10443,21268,0.628,6
15205,27505,2159,1975,0.966,150
15206,10879,28231,4180,0.109,82
15207,2386,32148,4747,0.527,128
15208,29575,28707,32296,0.871,174
15209,9052,14462,32928,0.319,31
15210,20222,10661,4944,0.138,178
15211,3091,15978,33002,0.677,45
15212,7842,21367,2512,0.654,157
15213,21557,5363,33211,0.033,2
15214,17275,7661,21624,0.85,178
15215,2132,29962,34819,0.942,145
15216,13091,17535,27030,0.98,51
15217,21105,22474,24156,0.863,110
15218,10838,6058,4036,0.015,126
15219,4541,28488,159,0.747,32
15220,15361,2852,28825,0.198,111
15221,29026,17605,5186,0.683,150
15222,7522,11156,1398,0.342,8
15223,30953,5320,11588,0.78,43
15224,28451,14248,30718,0.659,124
