investment_event_id,region_id,predicted_budget,roi_prediction
18658,4801,293738.81,0.13
18659,14872,307315.64,0.62
18660,27651,477414.77,0.47
18661,13573,409520.14,0.4
18662,30138,253874.11,0.63
18663,24463,11740.32,0.15
18664,33782,358383.15,0.32
18665,4771,117038.22,0.4
18666,2375,288464.08,0.25
18667,29073,402886.58,0.61
18668,10528,122928.31,0.68
18669,21176,39037.22,0.11
18670,25392,289142.24,0.4
18671,14809,233955.02,0.9
18672,6178,445037.02,0.17
18673,12993,51862.44,0.66
18674,4497,493371.51,0.63
18675,3566,187850.98,0.65
18676,17700,32710.22,0.72
18677,25574,182459.84,0.32
18678,33166,18848.41,0.37
18679,29003,413210.7,0.19
18680,6454,212880.86,0.67
18681,9086,80688.24,0.45
18682,13899,471452.47,0.18
18683,21812,389942.74,0.68
18684,6218,404093.71,0.22
18685,9914,426710.9,0.85
18686,30450,374491.68,0.36
18687,21768,77238.12,0.81
18688,26038,464931.82,0.85
18689,4641,318589.58,0.34
18690,10238,25922.89,0.43
18691,18435,268509.91,0.38
18692,24545,31207.17,0.29
18693,20513,351289.46,0.77
18694,31779,390473.79,0.9
18695,22441,453736.82,0.13
18696,30430,190450.32,0.49
18697,2636,448599.11,0.45
18698,1497,428369.65,0.65
18699,13840,330191.24,0.27
18700,13764,215637.57,0.59
18701,12868,266405.85,0.26
18702,13538,296199.71,0.69
18703,29080,342227.51,0.32
18704,34374,239070.99,0.4
18705,13843,470181.86,0.41
18706,19836,276992.15,0.71
18707,23752,459383.86,0.88
18708,3631,143736.49,0.62
18709,28895,186457.17,0.38
18710,28752,11691.7,0.85
18711,9121,141750.68,0.7
18712,6354,46354.53,0.49
18713,20238,118891.21,0.48
18714,26968,340347.65,0.63
18715,17393,251827.9,0.53
18716,30620,139854.36,0.87
18717,25343,114528.21,0.3
18718,24168,206247.17,0.48
18719,29672,76662.33,0.47
18720,6047,437427.44,0.22
18721,32219,344931.26,0.84
18722,25458,483585.69,0.22
18723,15162,345179.39,0.2
18724,25946,126374.2,0.38
18725,23095,19544.7,0.56
18726,5352,245951.79,0.39
18727,3452,256969.36,0.9
18728,19052,386668.82,0.2
18729,17696,353687.37,0.74
18730,31837,82294.03,0.41
18731,10222,40970.49,0.8
18732,7570,239548.55,0.59
18733,11619,275791.7,0.24
18734,1916,111326.95,0.47
18735,11261,396170.72,0.21
18736,4888,459628.86,0.67
18737,5594,59540.24,0.37
18738,24289,396039.74,0.14
18739,32819,322361.75,0.89
18740,28342,354583.44,0.39
18741,29342,54509.34,0.86
18742,13556,285317.83,0.27
18743,22669,474030.97,0.15
18744,33490,123061.0,0.8
18745,20875,393667.28,0.15
18746,19303,115361.82,0.68
18747,22514,394484.85,0.78
18748,2724,354573.88,0.64
18749,12370,494792.3,0.36
18750,8742,368248.41,0.85
18751,14202,183452.0,0.31
18752,14636,422232.37,0.89
18753,24991,439130.95,0.82
18754,18799,139649.13,0.73
18755,29923,275708.9,0.19
18756,21925,269910.93,0.88
18757,2818,77305.93,0.12
18758,4437,230651.1,0.44
18759,20131,112596.17,0.23
18760,22256,470647.24,0.19
18761,22351,451545.42,0.75
18762,30059,77420.15,0.27
18763,22801,173916.74,0.87
18764,28790,297809.92,0.67
18765,26164,341672.13,0.45
18766,33068,96222.42,0.73
18767,3365,267474.53,0.16
18768,10111,431613.68,0.52
18769,19347,126978.51,0.26
18770,18771,115137.77,0.44
18771,34979,35778.88,0.22
18772,12514,437814.24,0.68
18773,16643,300853.07,0.28
18774,11024,450888.75,0.19
18775,13330,321222.87,0.18
18776,981,413598.7,0.72
18777,13135,484760.99,0.79
18778,10852,54191.48,0.28
18779,32317,413727.38,0.4
18780,5663,173086.64,0.55
18781,31355,163818.42,0.88
18782,12617,151836.99,0.64
18783,34973,394014.32,0.62
18784,20298,95096.21,0.73
18785,26314,192264.97,0.19
18786,17458,339719.49,0.43
18787,33355,133439.52,0.75
18788,27262,465524.89,0.86
18789,28072,104225.49,0.22
18790,20853,155187.25,0.12
18791,16535,46907.2,0.52
18792,5245,85118.81,0.48
18793,32234,106219.72,0.9
18794,11965,430664.35,0.7
18795,21513,158798.28,0.39
18796,15317,43818.37,0.87
18797,10377,35032.23,0.29
18798,3491,474270.92,0.8
18799,6831,143323.46,0.79
18800,21990,259245.69,0.2
18801,7499,69804.11,0.31
18802,7635,390870.08,0.42
18803,23958,315131.13,0.8
18804,33814,298380.11,0.6
18805,25763,87283.27,0.17
18806,20713,444995.85,0.62
18807,6747,283610.28,0.88
18808,22159,204381.2,0.79
18809,2494,287203.37,0.87
18810,23826,119129.21,0.38
18811,2021,320918.56,0.62
18812,1826,176145.84,0.32
18813,33626,131413.68,0.13
18814,19310,334767.96,0.68
18815,14273,91446.46,0.52
18816,9777,272902.82,0.84
18817,423,263947.52,0.61
18818,2330,462465.56,0.65
18819,32405,176296.16,0.14
18820,8689,175564.32,0.69
18821,18275,263607.49,0.54
18822,7425,290117.16,0.44
18823,5560,231698.34,0.37
18824,6675,143958.47,0.87
18825,33162,299931.19,0.62
18826,19122,84960.33,0.86
18827,21071,342718.71,0.5
18828,4631,74151.15,0.71
18829,29836,430473.62,0.61
18830,34167,272882.96,0.62
18831,18937,226233.73,0.7
18832,13582,315580.75,0.39
18833,27150,363672.31,0.27
18834,3506,184724.54,0.75
18835,13017,50778.43,0.25
18836,19607,341803.35,0.4
18837,30570,152644.08,0.27
18838,29669,29855.54,0.24
18839,15446,404281.56,0.68
18840,8714,108652.52,0.12
18841,16951,224447.94,0.84
18842,5580,330413.81,0.86
18843,28324,426053.51,0.28
18844,14502,90691.24,0.28
18845,2905,115678.41,0.2
18846,7250,272294.23,0.44
18847,10877,349589.41,0.62
18848,14616,49972.94,0.63
18849,10625,431004.77,0.4
18850,10174,296142.72,0.83
18851,22084,167317.33,0.18
18852,720,70353.53,0.6
18853,26927,180315.68,0.5
18854,15392,230637.69,0.32
18855,26031,83538.91,0.6
18856,17097,242865.86,0.84
18857,21206,198458.09,0.9
18858,3284,151497.88,0.46
18859,5153,25150.4,0.69
18860,25827,178254.69,0.72
18861,3028,342710.55,0.27
18862,3474,472105.95,0.73
18863,4723,453299.25,0.82
18864,8317,340813.57,0.75
18865,26903,349906.24,0.79
18866,11394,265117.62,0.71
18867,3259,141665.72,0.5
18868,25222,456823.43,0.61
18869,27983,431086.86,0.13
18870,32321,415701.6,0.89
18871,22964,434964.92,0.34
18872,1438,200482.58,0.62
18873,27128,213801.17,0.68
18874,6325,376179.73,0.55
18875,20230,113123.6,0.66
18876,29606,347659.5,0.29
18877,27038,397289.33,0.74
18878,34828,236039.56,0.57
18879,17092,395860.55,0.32
18880,12500,302387.27,0.6
18881,20591,145344.19,0.3
18882,18986,419526.63,0.64
18883,4517,203411.2,0.54
18884,19832,218134.66,0.78
18885,34534,124874.95,0.71
18886,33353,319853.48,0.45
18887,6804,53253.31,0.89
18888,4907,405946.3,0.51
18889,18132,292471.1,0.48
18890,27476,443499.08,0.11
18891,10214,402200.55,0.4
18892,18867,168572.18,0.59
18893,6704,189837.71,0.23
18894,22314,466882.43,0.31
18895,32491,258848.59,0.47
18896,31688,58960.21,0.14
18897,9211,87578.27,0.63
18898,32275,255144.31,0.61
18899,34126,457375.16,0.55
18900,12507,156055.49,0.73
18901,1196,16761.06,0.5
18902,34144,373225.17,0.72
18903,27002,189769.36,0.64
18904,29149,125199.79,0.54
18905,29264,150854.4,0.12
18906,27176,465594.75,0.34
18907,17436,232291.3,0.61
18908,10306,276780.3,0.25
18909,29643,399072.93,0.52
18910,16616,408624.63,0.48
18911,10795,222567.75,0.43
18912,2768,436830.98,0.29
18913,8193,41511.66,0.89
18914,26635,25670.22,0.82
18915,27206,32934.28,0.31
18916,4128,105542.04,0.79
18917,29765,346127.11,0.45
18918,26149,484101.63,0.16
18919,24699,493223.0,0.38
18920,20637,415539.03,0.76
18921,15038,70598.77,0.79
18922,8215,494196.23,0.83
18923,29278,21327.89,0.48
18924,5064,343520.84,0.75
18925,2677,195198.35,0.38
18926,28167,88880.12,0.55
18927,12317,217201.98,0.24
18928,2343,222520.15,0.63
18929,17283,476401.75,0.11
18930,8921,68001.5,0.79
18931,7866,95756.78,0.19
18932,13807,417596.83,0.72
18933,29519,323539.24,0.82
18934,12047,274556.97,0.25
18935,21162,463034.31,0.16
18936,14287,112832.22,0.87
18937,28843,345719.57,0.83
18938,30402,456080.8,0.76
18939,30016,262768.17,0.35
18940,23535,222191.01,0.15
18941,4205,95016.09,0.8
18942,18668,90462.08,0.88
18943,17921,103147.8,0.21
18944,26056,364529.8,0.7
18945,4655,195463.85,0.23
18946,16239,479836.01,0.48
18947,20152,108972.51,0.15
18948,34480,477891.78,0.26
18949,25752,205643.02,0.2
18950,24292,469613.47,0.75
18951,25937,63857.4,0.28
18952,2227,301523.04,0.57
18953,17944,323243.67,0.22
18954,1983,179115.14,0.36
18955,28542,42102.73,0.35
18956,17874,301930.82,0.11
18957,10349,289522.3,0.29
18958,20942,66665.08,0.86
18959,6502,398044.59,0.54
18960,11164,125115.72,0.3
18961,29556,440295.95,0.56
18962,34684,18796.67,0.45
18963,31987,398139.48,0.65
18964,26843,327234.75,0.56
18965,31467,267760.68,0.82
18966,19991,85054.52,0.75
18967,13565,214970.76,0.2
18968,8933,278366.98,0.76
18969,16441,270558.11,0.84
18970,25206,417316.03,0.39
18971,1339,437287.69,0.8
18972,23291,191784.06,0.77
18973,23744,492510.45,0.75
18974,15897,289635.65,0.83
18975,311,366342.91,0.13
18976,26843,112377.44,0.33
18977,17687,402559.09,0.87
18978,9609,137650.51,0.36
18979,7297,74674.03,0.78
18980,27950,293950.39,0.34
18981,27298,25906.54,0.17
18982,32034,120082.84,0.66
18983,22284,88480.88,0.54
18984,21267,465369.54,0.54
18985,20246,397186.17,0.76
18986,26555,190428.95,0.37
18987,24303,77280.78,0.29
18988,32930,269030.71,0.14
18989,21127,146268.15,0.54
18990,34786,294524.86,0.57
18991,31711,301181.78,0.87
18992,1410,48182.35,0.33
18993,28685,290193.98,0.44
18994,26061,311643.39,0.11
18995,19746,108233.27,0.27
18996,8169,253928.7,0.36
18997,18885,139601.86,0.81
18998,21419,324863.81,0.17
18999,34236,453610.75,0.71
19000,2459,13675.64,0.19
19001,4855,153279.83,0.62
19002,23680,55017.62,0.34
19003,23219,169326.14,0.83
19004,16197,46952.55,0.22
19005,21549,126886.2,0.71
19006,20183,192207.31,0.16
19007,8223,14806.47,0.4
19008,19046,370660.6,0.25
19009,23258,404526.2,0.77
19010,9610,488246.0,0.14
19011,3092,234994.84,0.69
19012,18556,401947.09,0.79
19013,4760,33031.45,0.37
19014,33289,245483.58,0.19
19015,22658,489874.54,0.86
19016,31791,56161.28,0.55
19017,12076,221855.85,0.68
19018,23356,85652.27,0.87
19019,21872,198206.87,0.29
19020,21190,35996.11,0.74
19021,19829,483642.42,0.79
19022,27073,333702.69,0.46
19023,16147,261508.99,0.42
19024,30117,459911.94,0.84
19025,34967,459524.51,0.27
19026,11998,37896.28,0.81
19027,16320,207542.35,0.55
19028,33102,82259.42,0.3
19029,31849,346717.39,0.43
19030,12466,260055.48,0.6
19031,22224,12662.94,0.37
19032,26674,84226.63,0.38
19033,12113,40456.78,0.42
19034,19176,122994.97,0.84
19035,28987,251039.19,0.49
19036,2544,299954.76,0.51
19037,12476,86264.83,0.34
19038,29796,98574.64,0.54
19039,21134,257861.51,0.82
19040,25923,293164.22,0.8
19041,12562,96075.11,0.19
19042,2060,375924.28,0.79
19043,6575,10635.39,0.29
19044,16642,410142.11,0.54
19045,29122,170022.19,0.39
19046,7710,102798.55,0.44
19047,30507,133727.36,0.39
19048,34640,258192.64,0.62
19049,29612,423859.44,0.76
19050,6847,119674.72,0.23
19051,5143,348935.13,0.22
19052,6760,156069.73,0.22
19053,30205,355552.64,0.79
19054,190,102286.95,0.33
19055,12220,426401.77,0.34
19056,8181,486035.6,0.76
19057,32675,153270.14,0.51
19058,5893,102735.95,0.48
19059,12003,172884.94,0.68
19060,17988,125923.81,0.29
19061,17412,431840.57,0.85
19062,3199,437567.24,0.24
19063,20119,220708.15,0.41
19064,8828,309797.09,0.59
19065,2760,463765.79,0.23
19066,10271,442159.93,0.69
19067,11335,404302.68,0.83
19068,21660,200093.3,0.76
19069,25817,313904.79,0.64
19070,23107,295626.36,0.63
19071,23015,335311.67,0.25
19072,1050,35484.33,0.66
19073,20496,399386.67,0.12
19074,16848,325368.5,0.29
19075,25180,53580.64,0.12
19076,23386,193459.8,0.87
19077,20845,21794.95,0.51
19078,32951,139388.11,0.53
19079,21579,310532.57,0.56
19080,19979,280295.71,0.4
19081,17717,217484.16,0.37
19082,20205,479118.28,0.18
19083,10203,259413.88,0.6
19084,1603,495881.12,0.78
19085,11466,294669.28,0.18
19086,5273,178207.16,0.54
19087,10767,209961.67,0.2
19088,8207,25624.17,0.17
19089,23451,188683.95,0.2
19090,3036,63559.12,0.85
19091,23829,298013.42,0.59
19092,15025,326403.07,0.23
19093,3581,205341.43,0.61
19094,30043,166008.12,0.5
19095,30333,255599.02,0.81
19096,14795,206996.41,0.39
19097,26812,485135.07,0.54
19098,1085,15496.93,0.26
19099,21147,325073.09,0.4
19100,11497,311582.01,0.48
19101,5079,351481.62,0.42
19102,4880,241337.77,0.47
19103,34879,21588.24,0.37
19104,33515,468460.95,0.76
19105,22740,177802.88,0.9
19106,9751,183159.77,0.7
19107,17793,321291.06,0.9
19108,29150,253106.59,0.54
19109,30455,403499.58,0.24
19110,5889,143594.67,0.46
19111,32084,417201.5,0.17
19112,33352,362292.59,0.36
19113,30693,95967.43,0.52
19114,16697,172996.66,0.79
19115,16013,217010.27,0.18
19116,18516,156172.34,0.36
19117,8149,346333.34,0.74
19118,26330,362185.55,0.22
19119,17330,28955.48,0.15
19120,15454,184455.75,0.54
19121,20271,49118.35,0.41
19122,21914,120095.06,0.27
19123,16518,467813.85,0.23
19124,2767,169004.69,0.86
19125,12807,228812.91,0.17
19126,21285,36842.82,0.29
19127,34212,230833.08,0.44
19128,30757,258730.1,0.1
19129,11278,452263.21,0.33
19130,5678,104007.24,0.11
19131,17046,76785.52,0.71
19132,20224,409400.88,0.21
19133,22989,466236.03,0.51
19134,8625,367685.42,0.8
19135,31539,192000.52,0.48
19136,17519,266767.07,0.6
19137,7551,70647.36,0.5
19138,1462,113564.58,0.54
19139,347,33150.26,0.55
19140,26108,223391.75,0.52
19141,30702,386061.93,0.81
19142,34557,248598.77,0.18
19143,18245,22876.09,0.84
19144,604,242380.99,0.33
19145,25531,418362.03,0.22
19146,9528,468695.05,0.75
19147,2728,159697.35,0.72
19148,30337,215771.43,0.8
19149,31827,103694.2,0.53
19150,8810,246828.79,0.53
19151,18790,239830.73,0.58
19152,24799,468900.1,0.73
19153,32302,470252.28,0.19
19154,24469,252490.82,0.16
19155,9998,305398.99,0.12
19156,27166,109368.75,0.75
19157,9792,109587.67,0.23
19158,17061,249537.12,0.77
19159,18463,252442.72,0.17
19160,14474,486576.58,0.38
19161,21254,486353.06,0.63
19162,45,158163.9,0.33
19163,25226,492533.48,0.75
19164,17486,485116.0,0.22
19165,25013,458653.4,0.62
19166,16003,185253.31,0.45
19167,2160,151777.84,0.5
19168,31752,439197.24,0.66
19169,1398,304501.25,0.78
19170,27040,140402.53,0.11
19171,28429,407803.46,0.8
19172,3431,394005.57,0.4
19173,22568,427814.79,0.62
19174,15835,132246.03,0.65
19175,3380,247229.87,0.54
19176,793,406353.71,0.21
19177,19069,262872.3,0.39
19178,30437,318873.71,0.76
19179,27270,195155.53,0.5
19180,29992,66854.91,0.59
19181,34027,456798.51,0.51
19182,30909,448478.0,0.17
19183,14170,382852.33,0.12
19184,6981,380222.62,0.23
19185,18255,475990.79,0.46
19186,32700,444828.06,0.5
19187,26075,203329.94,0.28
19188,30096,157087.64,0.51
19189,14017,294899.57,0.29
19190,33370,152536.45,0.82
19191,17129,457852.33,0.12
19192,22036,253935.6,0.83
19193,26729,250916.84,0.81
19194,10986,486211.59,0.72
19195,21184,307655.04,0.86
19196,4332,121805.41,0.51
19197,10308,131786.99,0.29
19198,23416,189085.27,0.45
19199,33717,271934.24,0.21
19200,8801,185044.81,0.87
19201,18121,454003.7,0.77
19202,26783,352072.68,0.8
19203,20926,476334.96,0.12
19204,25629,276986.24,0.36
19205,6872,360976.64,0.31
19206,6938,283690.78,0.58
19207,31864,339634.37,0.43
19208,6071,368859.3,0.36
19209,398,48797.22,0.84
19210,4628,431388.99,0.79
19211,16311,220490.28,0.89
19212,14147,165590.15,0.71
19213,3663,223310.34,0.72
19214,19555,278798.06,0.82
19215,1350,249330.1,0.41
19216,28063,433755.84,0.27
19217,30682,225368.03,0.8
19218,14150,276504.59,0.36
19219,5704,53764.05,0.47
19220,21362,185105.09,0.66
19221,18553,182454.28,0.13
19222,3853,471704.43,0.76
19223,984,50939.24,0.9
19224,31470,425413.39,0.88
19225,13755,359009.18,0.86
19226,32803,229923.95,0.13
19227,11013,322084.02,0.49
19228,9785,356890.55,0.31
19229,20577,56378.66,0.38
19230,18420,380512.91,0.89
19231,34342,322790.25,0.72
19232,1496,166544.9,0.43
19233,33709,48395.45,0.73
19234,12105,406681.54,0.31
19235,32414,466427.49,0.66
19236,27461,152244.41,0.24
19237,30987,57219.39,0.13
19238,24170,131620.01,0.54
19239,13428,395153.27,0.15
19240,21428,38751.24,0.42
19241,24691,341620.25,0.79
19242,13670,31793.41,0.19
19243,33412,332993.26,0.57
19244,23141,470451.16,0.19
19245,23272,258609.36,0.48
19246,56,267959.96,0.69
19247,28501,300408.45,0.6
19248,25463,46991.37,0.51
19249,13336,361389.56,0.68
19250,16657,265257.24,0.37
19251,6944,205202.48,0.19
19252,13500,181734.48,0.52
19253,29187,222705.09,0.36
19254,1274,490694.47,0.28
19255,33968,310703.34,0.6
19256,8625,429819.51,0.78
19257,31978,27808.04,0.39
19258,14063,265190.7,0.79
19259,16802,436110.92,0.5
19260,24378,117973.78,0.64
19261,3481,227047.32,0.36
19262,27159,63887.96,0.83
19263,23912,271827.46,0.56
19264,7368,116581.41,0.25
19265,14746,57368.46,0.81
19266,32525,91901.19,0.7
19267,18293,326173.83,0.85
19268,8955,472725.06,0.72
19269,17015,136659.61,0.61
19270,6032,325917.76,0.58
19271,34509,282534.94,0.87
19272,14148,200614.31,0.32
19273,20483,410713.87,0.75
19274,28336,23412.98,0.19
19275,25544,12564.78,0.11
19276,4344,21832.84,0.3
19277,18556,265068.04,0.49
19278,24835,79308.13,0.88
19279,28372,336351.74,0.89
19280,32747,414138.43,0.53
19281,33080,268610.86,0.21
19282,5551,461508.63,0.59
19283,14747,423718.55,0.18
19284,10335,112264.23,0.15
19285,17230,435057.22,0.3
19286,17266,456572.93,0.33
19287,6476,283496.42,0.45
19288,14293,240843.19,0.37
19289,13093,249999.98,0.7
19290,5249,341532.35,0.73
19291,13037,446208.54,0.25
19292,2850,491348.59,0.39
19293,13252,64456.95,0.75
19294,9239,250346.94,0.54
19295,27254,309531.54,0.75
19296,20869,406775.03,0.36
19297,27109,219791.86,0.27
19298,14783,54564.35,0.64
19299,21944,25104.3,0.23
19300,23877,367306.42,0.57
19301,22387,344452.93,0.35
19302,18181,133707.72,0.67
19303,19875,52575.2,0.26
19304,5939,490548.44,0.43
19305,32034,373344.94,0.66
19306,33766,487633.67,0.12
19307,31487,68765.75,0.32
19308,12904,102265.37,0.43
19309,19188,354851.05,0.36
19310,17517,26773.11,0.26
19311,23323,441525.22,0.69
19312,2607,245158.16,0.55
19313,16018,71199.86,0.42
19314,24117,342254.38,0.76
19315,14836,150262.91,0.5
19316,15194,176975.1,0.47
19317,26041,48343.19,0.71
19318,30947,316769.08,0.51
19319,2075,181041.05,0.71
19320,22405,108697.61,0.44
19321,21866,77277.84,0.69
19322,26872,186943.19,0.52
19323,2758,45168.26,0.42
19324,14166,304248.06,0.44
19325,20836,246976.72,0.69
19326,7940,160376.63,0.37
19327,5004,230423.57,0.12
19328,7153,33511.3,0.46
19329,33133,319602.02,0.8
19330,10381,401262.84,0.43
19331,7745,483447.2,0.66
19332,17478,238565.72,0.76
19333,2954,199318.85,0.75
19334,20361,189391.36,0.18
19335,9639,332126.96,0.73
19336,13112,150017.16,0.32
19337,27963,416468.66,0.7
19338,31978,466647.98,0.52
19339,15851,55136.48,0.44
19340,3864,44245.1,0.42
19341,4214,407753.02,0.23
19342,28118,70752.82,0.66
19343,12704,241349.57,0.41
19344,17180,439389.34,0.88
19345,23306,134241.7,0.31
19346,15348,185828.09,0.54
19347,14360,23400.39,0.42
19348,18133,72459.92,0.83
19349,7525,54520.66,0.89
19350,23978,317183.89,0.58
19351,32209,123282.17,0.2
19352,11941,205477.86,0.17
19353,29704,485327.29,0.19
19354,2133,424972.81,0.84
19355,15319,407619.48,0.75
19356,13880,130982.53,0.5
19357,2352,309456.18,0.32
19358,29684,327350.4,0.21
19359,12293,431816.26,0.1
19360,12441,106252.45,0.48
19361,16656,333844.28,0.85
19362,20689,386062.3,0.22
19363,21712,383163.25,0.13
19364,27918,463918.12,0.18
19365,22502,282366.43,0.12
19366,13631,46820.9,0.4
19367,6737,252874.9,0.67
19368,30196,413602.96,0.2
19369,24781,240307.79,0.81
19370,14629,364919.46,0.71
19371,25643,236596.52,0.69
19372,3322,244899.07,0.25
19373,21681,400152.18,0.6
19374,23418,155903.88,0.73
19375,3380,353761.73,0.49
19376,5295,283842.3,0.23
19377,26745,288341.31,0.33
19378,20951,443087.58,0.58
19379,22912,32524.68,0.31
19380,29774,197345.1,0.35
19381,25113,282080.04,0.6
19382,33079,374440.67,0.67
19383,25197,340023.68,0.28
19384,19387,164075.03,0.37
19385,11971,396533.81,0.84
19386,29489,14001.68,0.21
19387,20040,364059.13,0.68
19388,14263,462276.34,0.79
19389,25838,301821.03,0.2
19390,33333,171097.24,0.89
19391,19614,146433.68,0.28
19392,22036,29575.1,0.71
19393,14913,471803.35,0.8
19394,32398,172997.39,0.42
19395,17473,40195.33,0.65
19396,11210,129755.75,0.79
19397,22624,295609.57,0.57
19398,8806,401763.69,0.51
19399,24104,447233.37,0.71
19400,28346,275225.25,0.36
19401,30428,384557.36,0.68
19402,249,400197.47,0.77
19403,9817,378294.75,0.39
19404,18179,151646.13,0.68
19405,32963,55211.25,0.6
19406,21578,241669.53,0.27
19407,26659,320991.12,0.3
19408,16992,78620.95,0.83
19409,1124,26395.13,0.12
19410,31293,108095.92,0.21
19411,1094,379374.12,0.11
19412,4148,149421.37,0.83
19413,29763,68280.0,0.45
19414,33635,425812.57,0.39
19415,7589,204185.59,0.13
19416,5155,192768.97,0.12
19417,109,312565.81,0.76
19418,4887,284102.75,0.19
19419,25565,423574.01,0.38
19420,13876,451056.54,0.11
19421,11295,52685.86,0.65
19422,8434,457218.5,0.24
19423,13136,398341.35,0.12
19424,10093,298194.86,0.42
19425,8075,322030.73,0.41
19426,28828,236882.68,0.41
19427,28267,296211.36,0.26
19428,5538,393681.25,0.79
19429,2946,488163.77,0.78
19430,10228,376539.17,0.84
19431,24416,18017.9,0.16
19432,3116,402740.0,0.73
19433,5068,200919.03,0.53
19434,25785,67510.9,0.66
